"","ID","Race"
"21777",4035,1
"21778",1013171,1
"21779",1013007,1
"21780",3325004,4
"21781",3325003,4
"21782",2181179,2
"21783",2181191,2
"21784",3061002,4
"21785",3061001,4
"21786",6200001,2
"21787",1955173,1
"21788",1955004,1
"21789",2920177,1
"21790",2920032,1
"21791",3429001,4
"21792",195001,1
"21793",1144176,1
"21794",376179,1
"21795",376004,4
"21796",3420001,1
"21797",3420002,1
"21798",1075036,1
"21799",1075184,1
"21800",2860179,2
"21801",2307173,1
"21802",2701250,2
"21803",698032,1
"21804",698177,1
"21805",2639004,1
"21806",2391031,1
"21807",2642180,1
"21808",3282170,2
"21809",1430003,1
"21810",2506032,2
"21811",2416033,1
"21812",5770172,2
"21813",5770003,2
"21814",5161030,1
"21815",5161177,1
"21816",3494001,2
"21817",5610006,2
"21818",980176,1
"21819",1399183,1
"21820",1399031,1
"21821",1608031,1
"21822",1628171,1
"21823",5066032,2
"21824",5066190,2
"21825",1269178,1
"21826",246172,1
"21827",760174,1
"21828",4036,1
"21829",4197,1
"21830",1701033,1
"21831",1701185,1
"21832",1611174,1
"21833",1611030,1
"21834",2379031,1
"21835",5833002,2
"21836",5833170,2
"21837",404174,2
"21838",404004,2
"21839",5714031,2
"21840",2418179,1
"21841",2418032,1
"21842",6375181,2
"21843",5754002,2
"21844",5430188,2
"21845",5430221,1
"21846",1972176,1
"21847",1972173,1
"21848",516021,1
"21849",6203185,1
"21850",6736198,2
"21851",5812036,2
"21852",5812210,1
"21853",1551003,1
"21854",1551174,1
"21855",1399033,1
"21856",1644172,1
"21857",694030,1
"21858",3010002,7
"21859",3010001,7
"21860",3082002,1
"21861",6583225,2
"21862",6583224,2
"21863",1697170,1
"21864",596174,1
"21865",596030,1
"21866",6583230,1
"21867",6583039,2
"21868",3348007,7
"21869",2127172,1
"21870",2006177,1
"21871",2006179,1
"21872",2364171,1
"21873",2364004,1
"21874",6646034,2
"21875",3294005,1
"21876",3294003,1
"21877",1975001,1
"21878",1975002,1
"21879",602189,1
"21880",441031,1
"21881",441171,7
"21882",5853002,2
"21883",749173,1
"21884",749181,1
"21885",2673031,1
"21886",1794171,1
"21887",1794030,1
"21888",6836180,1
"21889",796173,1
"21890",409176,1
"21891",5335030,2
"21892",6165186,2
"21893",1295172,1
"21894",3356001,1
"21895",3356002,1
"21896",5408171,2
"21897",1628170,1
"21898",1628003,1
"21899",6108173,2
"21900",2831177,1
"21901",129032,1
"21902",6484002,2
"21903",3147001,1
"21904",3100001,1
"21905",3100002,1
"21906",6583232,2
"21907",5392035,2
"21908",6674004,2
"21909",3328004,7
"21910",254031,1
"21911",254177,1
"21912",607189,1
"21913",1473032,1
"21914",6605197,2
"21915",769034,1
"21916",5478001,2
"21917",90004,1
"21918",6051201,2
"21919",1756035,1
"21920",1756203,1
"21921",5136009,2
"21922",5495001,2
"21923",760002,1
"21924",6200179,2
"21925",2707037,3
"21926",1355030,1
"21927",1355181,1
"21928",1107185,1
"21929",1107004,1
"21930",2377002,1
"21931",1428002,1
"21932",6820001,2
"21933",1125173,1
"21934",1115173,1
"21935",2468001,1
"21936",3236175,1
"21937",1939173,1
"21938",1505002,1
"21939",2032180,1
"21940",133178,2
"21941",1692185,1
"21942",656005,1
"21943",656173,1
"21944",1475004,1
"21945",327001,7
"21946",327002,1
"21947",473186,1
"21948",473035,1
"21949",1695204,1
"21950",6370172,2
"21951",2701047,2
"21952",2852210,1
"21953",2852195,1
"21954",908002,1
"21955",692005,1
"21956",692171,1
"21957",2056034,2
"21958",1163179,1
"21959",1163034,1
"21960",6785173,2
"21961",6785183,2
"21962",1855002,1
"21963",1855001,1
"21964",1513173,1
"21965",1513030,1
"21966",104175,2
"21967",344002,1
"21968",344172,1
"21969",2852006,1
"21970",632173,2
"21971",632003,1
"21972",1695244,1
"21973",1695045,1
"21974",1048004,1
"21975",2701035,2
"21976",5048041,3
"21977",5916008,2
"21978",5916176,2
"21979",22002,2
"21980",1835002,2
"21981",1994035,2
"21982",2880003,1
"21983",3326001,4
"21984",750004,1
"21985",750170,1
"21986",5010005,2
"21987",628001,1
"21988",1094030,1
"21989",1094174,1
"21990",1853001,1
"21991",1853002,1
"21992",6639172,2
"21993",6639006,2
"21994",912030,1
"21995",1914001,1
"21996",1914002,1
"21997",1164004,1
"21998",1164174,1
"21999",3308170,7
"22000",3308002,7
"22001",644021,1
"22002",644170,1
"22003",6785003,2
"22004",961006,1
"22005",961177,1
"22006",50001,1
"22007",50002,1
"22008",731032,1
"22009",1168176,2
"22010",1168182,2
"22011",2417001,1
"22012",1711002,1
"22013",1711001,1
"22014",5678004,2
"22015",5678172,2
"22016",1721031,1
"22017",6335011,2
"22018",833189,1
"22019",1257002,1
"22020",749030,1
"22021",749179,1
"22022",5055035,2
"22023",1000001,1
"22024",1000174,1
"22025",1227193,1
"22026",1227002,2
"22027",1066003,1
"22028",1066171,1
"22029",773175,1
"22030",773033,1
"22031",3414002,4
"22032",3414001,4
"22033",2436006,1
"22034",2436191,1
"22035",3090002,4
"22036",3090001,4
"22037",794003,1
"22038",6820004,2
"22039",970170,1
"22040",970003,1
"22041",1510002,2
"22042",6191002,2
"22043",2898003,1
"22044",2827177,1
"22045",2827173,1
"22046",1426001,2
"22047",2485193,1
"22048",2485192,1
"22049",1152175,1
"22050",1152023,1
"22051",302184,1
"22052",302033,1
"22053",673002,1
"22054",2576003,1
"22055",2576170,1
"22056",1066179,1
"22057",1066033,1
"22058",709201,1
"22059",709004,1
"22060",769002,1
"22061",2487002,1
"22062",2059173,1
"22063",2059021,1
"22064",1684035,1
"22065",1684186,1
"22066",280177,1
"22067",280030,1
"22068",775174,1
"22069",775030,1
"22070",967172,4
"22071",967003,1
"22072",709035,1
"22073",6335006,2
"22074",2503001,1
"22075",2503002,1
"22076",2545004,1
"22077",1358004,1
"22078",1358172,1
"22079",412033,1
"22080",6624178,2
"22081",1852002,1
"22082",1852001,1
"22083",5015034,2
"22084",2472184,1
"22085",2472030,2
"22086",343170,1
"22087",343001,1
"22088",5990031,2
"22089",3241004,4
"22090",2069004,1
"22091",2069177,1
"22092",5663034,2
"22093",2816170,1
"22094",2816003,1
"22095",898185,1
"22096",898005,1
"22097",1048198,1
"22098",1048006,1
"22099",731004,1
"22100",5405171,2
"22101",5405004,2
"22102",6418003,2
"22103",5608171,1
"22104",5055031,2
"22105",5922241,2
"22106",5922008,2
"22107",1406175,1
"22108",1406021,1
"22109",308194,1
"22110",308032,1
"22111",321179,1
"22112",321030,1
"22113",1377005,1
"22114",2299003,1
"22115",138002,1
"22116",704175,3
"22117",704003,1
"22118",7030,1
"22119",2731001,2
"22120",5526003,2
"22121",910006,1
"22122",910173,1
"22123",6287033,2
"22124",6287182,2
"22125",2704002,1
"22126",39171,4
"22127",5965181,2
"22128",5965006,2
"22129",6107030,2
"22130",6107203,2
"22131",750030,1
"22132",750174,1
"22133",1152170,1
"22134",1152024,1
"22135",3121002,4
"22136",3121001,4
"22137",2752004,1
"22138",2752170,1
"22139",2615174,1
"22140",5922253,2
"22141",5922036,2
"22142",2341033,1
"22143",898003,1
"22144",898182,1
"22145",6125004,2
"22146",596034,1
"22147",1722181,2
"22148",5922033,2
"22149",5922221,2
"22150",1695004,1
"22151",1695195,1
"22152",605170,1
"22153",605003,1
"22154",1634175,1
"22155",1634030,1
"22156",5035031,2
"22157",2502001,1
"22158",2502002,1
"22159",1397032,1
"22160",5170007,2
"22161",910177,1
"22162",910030,1
"22163",2299032,1
"22164",2299182,1
"22165",2581004,1
"22166",2581176,1
"22167",6682001,2
"22168",6682002,2
"22169",1935170,1
"22170",1935004,1
"22171",308036,1
"22172",308190,1
"22173",6735031,2
"22174",593002,1
"22175",593001,1
"22176",1168034,2
"22177",2170171,1
"22178",2170003,1
"22179",3368173,1
"22180",3368005,1
"22181",450174,1
"22182",450004,1
"22183",6820005,2
"22184",2237003,1
"22185",2237172,1
"22186",5995004,2
"22187",5459176,2
"22188",2276001,1
"22189",2276170,1
"22190",2615045,1
"22191",6577185,2
"22192",6577009,2
"22193",5633001,2
"22194",5633170,2
"22195",605002,1
"22196",910002,1
"22197",5464038,2
"22198",6509001,2
"22199",905170,1
"22200",905003,1
"22201",1721179,1
"22202",1721177,2
"22203",246031,1
"22204",1628002,1
"22205",1628001,1
"22206",6605210,2
"22207",6605030,2
"22208",6735038,2
"22209",885175,1
"22210",885032,1
"22211",2503031,1
"22212",2503173,1
"22213",2326170,1
"22214",2326021,1
"22215",5055173,2
"22216",915033,1
"22217",546001,1
"22218",2786009,1
"22219",2615175,1
"22220",2615022,1
"22221",312170,1
"22222",312003,1
"22223",2170172,1
"22224",5462172,2
"22225",455033,1
"22226",624171,1
"22227",624178,1
"22228",5977030,2
"22229",5977178,2
"22230",1163033,1
"22231",1163180,1
"22232",2342184,1
"22233",2342031,1
"22234",2444001,1
"22235",597003,1
"22236",581003,1
"22237",1480031,1
"22238",1802184,1
"22239",1802004,1
"22240",2016003,1
"22241",449030,2
"22242",449170,2
"22243",6127180,2
"22244",327171,1
"22245",327030,1
"22246",5922034,2
"22247",1659004,1
"22248",1659170,1
"22249",1914003,1
"22250",1914170,1
"22251",2469030,1
"22252",2690172,1
"22253",2690030,1
"22254",2734030,1
"22255",2734180,2
"22256",2610004,1
"22257",2610173,1
"22258",1426002,2
"22259",1300171,1
"22260",1300002,1
"22261",2579171,1
"22262",2579030,1
"22263",198031,1
"22264",5537032,2
"22265",5537192,2
"22266",1419173,1
"22267",1419004,1
"22268",41204,1
"22269",41030,1
"22270",3237004,7
"22271",5040006,2
"22272",2526171,1
"22273",2526004,1
"22274",1315176,1
"22275",1315003,1
"22276",595030,1
"22277",1454172,1
"22278",1454030,1
"22279",5653033,2
"22280",749184,1
"22281",749032,1
"22282",2786006,1
"22283",777003,1
"22284",777178,1
"22285",1721030,1
"22286",1721178,1
"22287",1131172,1
"22288",1131002,1
"22289",461030,1
"22290",461171,1
"22291",794001,1
"22292",794002,1
"22293",1167030,2
"22294",2240179,1
"22295",2240003,1
"22296",1397001,1
"22297",1397002,1
"22298",2880005,1
"22299",2880177,1
"22300",1338171,4
"22301",1338003,1
"22302",47031,1
"22303",47174,1
"22304",2272002,2
"22305",2272001,2
"22306",5539188,2
"22307",6367183,2
"22308",6367031,2
"22309",1590170,1
"22310",1590032,1
"22311",5916172,2
"22312",5853006,2
"22313",5853208,2
"22314",1498002,1
"22315",1498001,1
"22316",6051191,2
"22317",546003,1
"22318",1077031,1
"22319",1048243,3
"22320",1048192,3
"22321",6577001,2
"22322",6577002,2
"22323",1722031,2
"22324",327032,1
"22325",327173,1
"22326",2591179,1
"22327",2591003,1
"22328",450170,1
"22329",450022,1
"22330",1627170,1
"22331",1627030,1
"22332",2722170,2
"22333",2722002,2
"22334",3339001,7
"22335",3339002,7
"22336",2485003,1
"22337",2485171,1
"22338",5863033,2
"22339",6635032,2
"22340",1126034,1
"22341",6125030,2
"22342",1131176,1
"22343",1131173,1
"22344",3116001,4
"22345",3121004,4
"22346",250171,1
"22347",250004,1
"22348",3268172,4
"22349",3268003,1
"22350",2483031,1
"22351",777175,1
"22352",777004,1
"22353",41183,1
"22354",41196,1
"22355",6843175,2
"22356",2292191,2
"22357",2292031,1
"22358",5922035,2
"22359",5141002,2
"22360",1130002,1
"22361",2067033,1
"22362",1695234,1
"22363",1695044,1
"22364",1523031,1
"22365",280002,1
"22366",2615187,1
"22367",2615037,1
"22368",1163032,1
"22369",1163176,1
"22370",3348005,1
"22371",41007,1
"22372",3190001,2
"22373",5922010,2
"22374",5922194,2
"22375",2707003,7
"22376",2707193,1
"22377",6216005,2
"22378",5012031,2
"22379",2441035,1
"22380",2194186,1
"22381",2194003,1
"22382",593171,1
"22383",593004,1
"22384",1151002,1
"22385",39001,1
"22386",39002,1
"22387",5995171,2
"22388",1266030,1
"22389",6127185,2
"22390",6127034,2
"22391",5916171,2
"22392",534170,1
"22393",534021,1
"22394",2483032,1
"22395",2436004,1
"22396",2436176,1
"22397",121030,1
"22398",121175,1
"22399",5780003,2
"22400",5780175,2
"22401",2278002,1
"22402",2591001,1
"22403",2591002,1
"22404",630004,1
"22405",6370035,2
"22406",317176,1
"22407",317031,1
"22408",2852040,1
"22409",2852204,1
"22410",53038,3
"22411",53242,1
"22412",3091001,4
"22413",3091002,4
"22414",2033174,1
"22415",2033021,1
"22416",2095002,1
"22417",3206170,1
"22418",3206003,1
"22419",302003,1
"22420",1435002,1
"22421",1125172,1
"22422",1125003,1
"22423",2632004,1
"22424",190030,1
"22425",1795032,1
"22426",1795186,1
"22427",1300030,1
"22428",1300177,1
"22429",596172,1
"22430",596004,1
"22431",1038003,1
"22432",1426035,5
"22433",45031,1
"22434",53218,1
"22435",53191,1
"22436",2786171,7
"22437",2786030,1
"22438",2502034,1
"22439",1695196,1
"22440",1695233,1
"22441",41004,1
"22442",41179,1
"22443",6216030,2
"22444",5814038,2
"22445",5814200,2
"22446",1541182,1
"22447",1541030,1
"22448",6735008,2
"22449",1835004,2
"22450",1152180,1
"22451",1152183,1
"22452",1229032,1
"22453",2615177,3
"22454",2615004,1
"22455",2467172,1
"22456",2467032,1
"22457",1152176,1
"22458",1152035,1
"22459",5048037,2
"22460",1533003,1
"22461",1533175,1
"22462",5991003,2
"22463",5010174,2
"22464",5010003,2
"22465",5977007,2
"22466",5977176,2
"22467",1224003,1
"22468",5462003,2
"22469",5965184,2
"22470",2615188,1
"22471",2615041,1
"22472",473034,1
"22473",5048038,2
"22474",495180,1
"22475",495033,1
"22476",5486172,2
"22477",5486001,2
"22478",6845006,2
"22479",6577175,2
"22480",6577008,2
"22481",5055033,2
"22482",729196,1
"22483",729030,1
"22484",6531004,2
"22485",302186,1
"22486",302022,1
"22487",5154036,2
"22488",1155003,1
"22489",5407171,1
"22490",5407001,2
"22491",698173,1
"22492",698004,1
"22493",2611031,1
"22494",5154008,2
"22495",5916034,2
"22496",473033,1
"22497",473183,1
"22498",5069035,2
"22499",2538170,1
"22500",2538021,1
"22501",1475031,1
"22502",3414171,4
"22503",3414004,4
"22504",733005,1
"22505",2436193,1
"22506",2436031,1
"22507",6370031,2
"22508",6370204,2
"22509",1722022,2
"22510",749001,1
"22511",749171,1
"22512",1048237,1
"22513",1048190,1
"22514",121170,1
"22515",121006,1
"22516",1898004,1
"22517",2059180,1
"22518",2059030,1
"22519",585001,1
"22520",585002,1
"22521",2510005,1
"22522",2510171,1
"22523",2822031,1
"22524",2822178,1
"22525",2794171,1
"22526",2794004,1
"22527",1256175,1
"22528",1256003,1
"22529",1867002,1
"22530",712034,1
"22531",2194031,1
"22532",2194188,1
"22533",1353031,1
"22534",1353174,1
"22535",2615032,1
"22536",2615191,1
"22537",5863191,2
"22538",5863035,2
"22539",2771182,1
"22540",2771031,1
"22541",1959170,1
"22542",1959003,1
"22543",2486171,1
"22544",2486004,1
"22545",6361001,1
"22546",6361178,1
"22547",6785179,1
"22548",2829002,1
"22549",5831177,2
"22550",702173,7
"22551",702031,1
"22552",50004,1
"22553",50172,1
"22554",541031,1
"22555",541174,1
"22556",1462172,1
"22557",1462004,1
"22558",2487170,1
"22559",2487001,1
"22560",2852034,1
"22561",2852198,1
"22562",2578004,1
"22563",2846006,1
"22564",2846175,1
"22565",1048232,1
"22566",3237172,7
"22567",3237003,7
"22568",3241001,4
"22569",3241002,4
"22570",1695040,1
"22571",1695246,1
"22572",2610177,1
"22573",2610031,1
"22574",5526011,2
"22575",297041,1
"22576",5458002,2
"22577",2441174,1
"22578",2441188,1
"22579",2701037,2
"22580",2701239,2
"22581",6125031,2
"22582",1803002,2
"22583",1634170,1
"22584",1634003,1
"22585",6649030,2
"22586",2846001,1
"22587",1315030,1
"22588",1315174,1
"22589",777002,1
"22590",2366002,1
"22591",1126002,1
"22592",1126170,1
"22593",963003,1
"22594",2237171,1
"22595",2237004,1
"22596",6820002,2
"22597",2194179,1
"22598",1529002,1
"22599",1529001,1
"22600",5045003,2
"22601",5539037,2
"22602",3268001,2
"22603",1513004,1
"22604",2882171,1
"22605",2882004,1
"22606",5664001,2
"22607",5664002,2
"22608",2680034,1
"22609",173033,1
"22610",709005,1
"22611",709179,1
"22612",2466003,1
"22613",2466170,1
"22614",11002,1
"22615",6849005,2
"22616",1179170,1
"22617",1179004,1
"22618",2510002,1
"22619",2510001,1
"22620",5045188,2
"22621",5045032,2
"22622",517006,1
"22623",1377171,1
"22624",1377004,1
"22625",1149005,1
"22626",1149171,1
"22627",2566035,1
"22628",2566177,1
"22629",350003,1
"22630",350170,1
"22631",772021,3
"22632",2468002,1
"22633",1151170,1
"22634",1151021,7
"22635",2474171,2
"22636",2474030,2
"22637",2280030,1
"22638",2280177,1
"22639",6843034,2
"22640",5693036,2
"22641",1510004,2
"22642",2276171,1
"22643",2276178,1
"22644",846035,2
"22645",5678032,2
"22646",5145032,2
"22647",1167033,2
"22648",84172,1
"22649",84001,1
"22650",2436033,1
"22651",2436196,1
"22652",2775173,1
"22653",2775003,1
"22654",2278195,1
"22655",2278180,1
"22656",5417004,2
"22657",1498173,1
"22658",1498031,1
"22659",5628041,2
"22660",2502170,1
"22661",2502003,1
"22662",5780004,2
"22663",1151032,1
"22664",900001,1
"22665",2876176,2
"22666",2876031,2
"22667",1107006,1
"22668",1107180,1
"22669",5684211,2
"22670",6707003,2
"22671",1169180,1
"22672",1169004,1
"22673",2731181,2
"22674",2731031,2
"22675",757001,1
"22676",722032,1
"22677",5749042,2
"22678",5749183,2
"22679",3224005,7
"22680",5462030,2
"22681",6646038,2
"22682",2731003,2
"22683",6335005,2
"22684",1141003,1
"22685",1141170,1
"22686",1077032,1
"22687",2704004,1
"22688",2704190,1
"22689",2615031,1
"22690",2615181,1
"22691",5145030,2
"22692",1038030,1
"22693",1038173,1
"22694",1338002,1
"22695",1338001,1
"22696",5689211,2
"22697",899033,7
"22698",2526173,1
"22699",2591173,1
"22700",2591004,1
"22701",2304031,1
"22702",250177,1
"22703",250003,1
"22704",798177,1
"22705",798174,1
"22706",2678007,1
"22707",2678181,1
"22708",6166008,2
"22709",984001,2
"22710",5016170,2
"22711",1258170,1
"22712",1258003,1
"22713",5814002,2
"22714",5814189,2
"22715",2629003,1
"22716",2629170,1
"22717",414036,1
"22718",2731175,2
"22719",2280032,7
"22720",2280181,1
"22721",2503174,1
"22722",2503030,1
"22723",363002,1
"22724",2410002,1
"22725",1399002,1
"22726",5628002,2
"22727",2618031,1
"22728",2618172,1
"22729",2611035,1
"22730",2611179,1
"22731",2566033,1
"22732",2566176,1
"22733",377002,4
"22734",1802178,1
"22735",1802032,1
"22736",2621002,1
"22737",2621171,1
"22738",1085002,1
"22739",2591033,1
"22740",2591183,1
"22741",1722185,2
"22742",3095173,1
"22743",3095004,1
"22744",3268005,2
"22745",1994032,2
"22746",1994181,7
"22747",2300030,1
"22748",2300172,1
"22749",1834001,1
"22750",5853003,2
"22751",2615007,1
"22752",2615176,1
"22753",5995031,2
"22754",19002,1
"22755",582177,1
"22756",582006,1
"22757",2611175,1
"22758",2611032,1
"22759",5017170,2
"22760",700177,1
"22761",700002,1
"22762",2474003,2
"22763",2474170,2
"22764",5526209,1
"22765",5526198,2
"22766",5154033,2
"22767",5834185,2
"22768",771030,1
"22769",771170,1
"22770",2632031,1
"22771",2632180,1
"22772",2680033,1
"22773",5584030,2
"22774",5584173,2
"22775",2170002,1
"22776",2475171,2
"22777",2475003,2
"22778",1233004,1
"22779",910007,1
"22780",1914031,1
"22781",1914181,3
"22782",250002,1
"22783",250001,1
"22784",1220002,1
"22785",1220001,1
"22786",2599004,1
"22787",2599173,1
"22788",856181,1
"22789",856037,1
"22790",5142032,2
"22791",1722174,2
"22792",1000033,1
"22793",5048036,2
"22794",1695197,1
"22795",1695230,1
"22796",2581003,1
"22797",2764172,1
"22798",2764171,1
"22799",2731030,2
"22800",2559003,1
"22801",1663031,1
"22802",1663182,1
"22803",1045030,1
"22804",1045171,1
"22805",5718001,2
"22806",1854002,1
"22807",1355002,1
"22808",6438002,2
"22809",6626003,2
"22810",6626173,2
"22811",4031,1
"22812",4195,1
"22813",2330175,1
"22814",2330002,1
"22815",2632033,1
"22816",6843006,2
"22817",6843179,2
"22818",3191170,1
"22819",3316170,7
"22820",3316021,7
"22821",5718170,2
"22822",632170,1
"22823",632001,1
"22824",5045033,2
"22825",5045187,2
"22826",6785006,2
"22827",845030,1
"22828",845173,1
"22829",1419033,1
"22830",1419177,1
"22831",5819004,2
"22832",1048208,1
"22833",1048191,1
"22834",3184022,1
"22835",3184170,1
"22836",1038174,1
"22837",1038031,1
"22838",2707034,1
"22839",2707192,1
"22840",6156181,1
"22841",6735006,2
"22842",6127033,2
"22843",2569003,1
"22844",368170,1
"22845",368003,4
"22846",1302004,1
"22847",1498030,1
"22848",1498171,1
"22849",1077170,1
"22850",1077003,1
"22851",1570005,2
"22852",1627002,1
"22853",5813035,2
"22854",691177,1
"22855",691171,1
"22856",2053031,1
"22857",2053178,1
"22858",1376174,1
"22859",1376032,1
"22860",2299172,1
"22861",2299004,1
"22862",628033,7
"22863",971171,1
"22864",971004,1
"22865",2615193,1
"22866",2615005,1
"22867",6127178,2
"22868",6127004,2
"22869",2277033,1
"22870",2277186,1
"22871",2591178,1
"22872",2591006,1
"22873",868004,1
"22874",375004,1
"22875",2466171,1
"22876",2466005,1
"22877",750173,1
"22878",750005,1
"22879",1258004,1
"22880",2056035,2
"22881",3414003,4
"22882",1084005,1
"22883",1892005,1
"22884",846003,2
"22885",719001,1
"22886",719002,1
"22887",1722033,2
"22888",297198,1
"22889",297047,3
"22890",5395007,2
"22891",302030,1
"22892",2469031,1
"22893",2469176,1
"22894",5495189,2
"22895",5495172,2
"22896",1088034,1
"22897",1088180,1
"22898",473171,1
"22899",473178,1
"22900",3172170,7
"22901",3172003,7
"22902",3192002,2
"22903",2852170,1
"22904",2852004,1
"22905",3095002,1
"22906",3095171,1
"22907",200175,1
"22908",200004,1
"22909",890003,1
"22910",890170,1
"22911",5464009,2
"22912",5055003,2
"22913",2373003,1
"22914",1932178,1
"22915",1932176,1
"22916",5834007,2
"22917",1859003,1
"22918",1859170,1
"22919",3040002,4
"22920",3040001,4
"22921",3482001,1
"22922",3482002,1
"22923",698007,1
"22924",698172,1
"22925",2701034,2
"22926",5464187,2
"22927",908033,1
"22928",2410170,1
"22929",2410003,1
"22930",1533001,1
"22931",1533174,1
"22932",127176,1
"22933",127033,1
"22934",2621030,1
"22935",2621175,1
"22936",1306030,1
"22937",1306171,1
"22938",2724001,2
"22939",641176,1
"22940",641031,1
"22941",186003,1
"22942",1355004,1
"22943",1355177,1
"22944",2786003,1
"22945",2786004,1
"22946",1988030,1
"22947",1988173,7
"22948",1048184,1
"22949",5863004,2
"22950",1338170,1
"22951",1338004,1
"22952",691003,1
"22953",691175,1
"22954",5055172,2
"22955",5055191,2
"22956",1062004,1
"22957",1062170,1
"22958",2502175,1
"22959",2502004,1
"22960",254001,1
"22961",3242003,1
"22962",3242170,1
"22963",628031,1
"22964",1376030,1
"22965",4201,1
"22966",4039,1
"22967",297196,7
"22968",297046,7
"22969",5611003,2
"22970",6605009,2
"22971",6605204,2
"22972",1859030,1
"22973",1859174,1
"22974",5611030,2
"22975",2146004,1
"22976",5052177,2
"22977",173005,1
"22978",173171,1
"22979",2125006,1
"22980",2125170,1
"22981",2326003,1
"22982",1936030,1
"22983",1936174,1
"22984",1167007,2
"22985",1167181,2
"22986",5071003,2
"22987",5013179,2
"22988",3241003,4
"22989",6438174,2
"22990",6438005,2
"22991",1068002,1
"22992",2599172,1
"22993",2599003,1
"22994",409032,1
"22995",409181,1
"22996",2056033,2
"22997",6674034,2
"22998",356003,1
"22999",356173,1
"23000",1061004,1
"23001",1168175,2
"23002",319172,1
"23003",319003,1
"23004",6191188,2
"23005",6191005,2
"23006",541032,1
"23007",626173,1
"23008",7202,1
"23009",7032,1
"23010",6577037,2
"23011",6577194,2
"23012",1454031,1
"23013",60002,1
"23014",60172,1
"23015",6624180,2
"23016",6624003,2
"23017",473177,1
"23018",473172,1
"23019",2613031,3
"23020",6170190,2
"23021",6170030,2
"23022",3422001,4
"23023",5831176,2
"23024",6232008,2
"23025",246170,1
"23026",246003,1
"23027",1510003,2
"23028",1510175,2
"23029",875002,1
"23030",5501006,2
"23031",2108177,1
"23032",1435005,1
"23033",1435175,1
"23034",6187034,2
"23035",92171,1
"23036",92003,1
"23037",910031,1
"23038",910179,1
"23039",5749030,2
"23040",5749181,2
"23041",544021,1
"23042",856005,1
"23043",856175,1
"23044",3219001,7
"23045",3219170,4
"23046",2409176,1
"23047",5493037,2
"23048",5493211,2
"23049",2466034,1
"23050",2466176,4
"23051",5057178,2
"23052",1726171,1
"23053",1726030,1
"23054",2526175,1
"23055",2526003,1
"23056",487005,1
"23057",487170,1
"23058",5984179,2
"23059",6108002,2
"23060",6108172,2
"23061",1147176,7
"23062",1147030,3
"23063",5463009,2
"23064",200003,1
"23065",1306001,1
"23066",1306002,1
"23067",5154039,2
"23068",6170002,1
"23069",6170001,1
"23070",1242180,1
"23071",1242001,1
"23072",1916002,1
"23073",5904042,2
"23074",904003,1
"23075",6370001,2
"23076",2485170,1
"23077",2485021,1
"23078",414033,1
"23079",5684005,2
"23080",5177004,2
"23081",6051176,2
"23082",6051205,2
"23083",355174,1
"23084",355003,1
"23085",1387031,1
"23086",1387174,1
"23087",503170,1
"23088",503001,1
"23089",2569002,1
"23090",1000031,1
"23091",5814004,2
"23092",5814170,2
"23093",2229003,1
"23094",2330001,1
"23095",223173,1
"23096",223031,1
"23097",1591031,1
"23098",340002,7
"23099",14172,1
"23100",14004,1
"23101",1200180,1
"23102",1200030,1
"23103",5177033,2
"23104",1258005,1
"23105",2506180,2
"23106",899179,1
"23107",899003,1
"23108",729200,1
"23109",729038,1
"23110",5170184,2
"23111",2276176,1
"23112",2276175,1
"23113",3423003,1
"23114",3423170,1
"23115",2061187,2
"23116",2061007,2
"23117",5839030,2
"23118",2578181,1
"23119",2410030,1
"23120",2410171,1
"23121",1168171,2
"23122",5459005,2
"23123",5459180,2
"23124",317033,1
"23125",317173,1
"23126",1682178,1
"23127",1682032,1
"23128",6335004,2
"23129",3499001,4
"23130",3499002,7
"23131",5295030,2
"23132",450178,1
"23133",450005,1
"23134",2229031,1
"23135",5684205,2
"23136",6170193,2
"23137",6170005,2
"23138",5984030,2
"23139",2783003,1
"23140",190003,1
"23141",190173,1
"23142",1525021,1
"23143",1798035,1
"23144",1798195,1
"23145",2526178,1
"23146",2526030,1
"23147",5055192,7
"23148",5055037,2
"23149",6854004,2
"23150",5749031,2
"23151",1855004,1
"23152",1855177,1
"23153",1168006,2
"23154",1168186,2
"23155",5136010,2
"23156",6107191,2
"23157",455001,1
"23158",455170,1
"23159",1798190,1
"23160",1798034,1
"23161",2276179,1
"23162",958030,1
"23163",958173,1
"23164",3312003,7
"23165",3312170,7
"23166",5057039,2
"23167",2373002,1
"23168",1462003,1
"23169",1462170,1
"23170",2095001,1
"23171",6166014,2
"23172",5984034,2
"23173",3375170,1
"23174",3375172,1
"23175",321175,1
"23176",856008,1
"23177",2444172,1
"23178",2444030,1
"23179",5922040,2
"23180",5180001,2
"23181",5180170,2
"23182",1406178,1
"23183",1406030,1
"23184",846039,2
"23185",5526038,2
"23186",5526208,2
"23187",3351001,2
"23188",128001,1
"23189",128002,1
"23190",564003,1
"23191",2661170,1
"23192",2661003,1
"23193",1083003,1
"23194",3309001,4
"23195",3309002,4
"23196",1513171,1
"23197",1513005,1
"23198",5904041,2
"23199",5904221,2
"23200",2615196,1
"23201",2615044,1
"23202",2613004,3
"23203",1799006,2
"23204",898188,1
"23205",898030,1
"23206",706175,1
"23207",706005,1
"23208",2383002,1
"23209",897030,1
"23210",897181,1
