"","KID","year","tau_m","tau_f","tau_both","tau_m2","tau_f2"
"2778",2661044,1997,8.83333333333333,0,8.83333333333333,7.83333333333333,0
"2779",2661044,2002,1.66666666666667,0,1.66666666666667,1.66666666666667,0
"2780",2662032,2002,22.1666666666667,10.5,26.1666666666667,22.1666666666667,10.5
"2781",2672030,1997,43.6666666666667,0,43.6666666666667,31.1666666666667,0
"2782",2672030,2002,29.1666666666667,0,29.1666666666667,21.1666666666667,0
"2783",2672031,1997,24.1666666666667,21.4166666666667,25.8333333333333,24.1666666666667,20.5833333333333
"2784",2672031,2002,6.41666666666667,7.66666666666667,8.91666666666667,6.41666666666667,7.66666666666667
"2785",2672032,1997,27,21.25,27.5,24.9166666666667,21.25
"2786",2672032,2002,13.3333333333333,10,13.3333333333333,13.3333333333333,10
"2787",2673174,1997,19.9166666666667,14.9166666666667,24.5833333333333,16.1666666666667,10.1666666666667
"2788",2673174,2002,6.25,0.833333333333333,7.08333333333333,6.25,0.833333333333333
"2789",2678037,1997,22.75,0,22.75,16.5833333333333,0
"2790",2678037,2002,3.08333333333333,41.9166666666667,44.8333333333333,3.08333333333333,31.9166666666667
"2791",2678038,1997,28.25,4.5,28.25,28.25,4.5
"2792",2678038,2002,13.8333333333333,6.33333333333333,15.3333333333333,13.8333333333333,4.83333333333333
"2793",2678040,1997,43.75,1.5,43.75,43.75,1.5
"2794",2678040,2002,22.9166666666667,5.5,23.9166666666667,20.4166666666667,4.5
"2795",2680032,1997,13.75,5.83333333333333,13.75,13.75,5.83333333333333
"2796",2680032,2002,13,16.4166666666667,16.4166666666667,11,12.75
"2797",2680033,1997,31.75,30.35,33.0166666666667,25.75,24.35
"2798",2680033,2002,38.9166666666667,27,38.9166666666667,23.9166666666667,12
"2799",2680034,1997,27.4166666666667,35.4166666666667,35.4166666666667,21.4166666666667,24.4166666666667
"2800",2680034,2002,40.0833333333333,47.5833333333333,52,20.0833333333333,27.5833333333333
"2801",2682032,1997,36.1666666666667,7,36.1666666666667,32.4166666666667,7
"2802",2682032,2002,14.9166666666667,8,19.9166666666667,14.9166666666667,5
"2803",2682033,1997,32.9166666666667,5.83333333333333,33.5833333333333,32.9166666666667,5.83333333333333
"2804",2682033,2002,12.4166666666667,7,16.4166666666667,12.4166666666667,5
"2805",2688036,1997,44.4666666666667,6.1,49.4666666666667,44.4666666666667,6.1
"2806",2688036,2002,23.6666666666667,7.66666666666667,31.3333333333333,6.83333333333333,7.66666666666667
"2807",2701038,1997,1,0,1,1,0
"2808",2701043,1997,0,0,0,0,0
"2809",2701047,1997,0,0,0,0,0
"2810",2701048,1997,49.5833333333333,14.3333333333333,49.5833333333333,31.25,14.3333333333333
"2811",2701048,2002,22.0833333333333,0,22.0833333333333,16.5833333333333,0
"2812",2701049,1997,60.9166666666667,0,60.9166666666667,40.9166666666667,0
"2813",2701050,1997,22.4,11.2333333333333,23.2333333333333,22.4,11.2333333333333
"2814",2701051,1997,75.5833333333333,0,75.5833333333333,42.0833333333333,0
"2815",2701052,1997,41.6666666666667,14.3333333333333,41.6666666666667,30.8333333333333,14.3333333333333
"2816",2701052,2002,16.8333333333333,0,16.8333333333333,16.8333333333333,0
"2817",2701208,1997,18,10.8333333333333,18.8333333333333,18,10.8333333333333
"2818",2704185,1997,0.833333333333333,0,0.833333333333333,0.833333333333333,0
"2819",2704185,2002,1,1,1,1,1
"2820",2704186,1997,29.3833333333333,45.0833333333333,54.3833333333333,25.2166666666667,35.0833333333333
"2821",2704186,2002,12.0833333333333,10,12.0833333333333,3.75,1.66666666666667
"2822",2707034,1997,0,0,0,0,0
"2823",2707034,2002,0,0,0,0,0
"2824",2707037,1997,66.25,0,66.25,66.25,0
"2825",2707037,2002,5.33333333333333,0,5.33333333333333,1.66666666666667,0
"2826",2707043,1997,6.75,9.58333333333333,11.8333333333333,6.75,9.58333333333333
"2827",2707043,2002,3.33333333333333,12.6666666666667,13.5,3.33333333333333,10.1666666666667
"2828",2707044,1997,27.8333333333333,36.8333333333333,44.9166666666667,25.5,34.5
"2829",2707044,2002,7.66666666666667,12.8333333333333,13.6666666666667,7.66666666666667,10.3333333333333
"2830",2707182,2002,61.0166666666667,0,61.0166666666667,53.25,0
"2831",2714036,1997,30.75,4,30.75,25.75,4
"2832",2714183,1997,23.75,12,32.5,22.5,12
"2833",2714183,2002,0,0,0,0,0
"2834",2715030,1997,8.83333333333333,25.25,28.5833333333333,1.5,20
"2835",2715030,2002,11.75,26.25,26.25,5.5,20
"2836",2716032,1997,18.5833333333333,24.8333333333333,25.6666666666667,16.5833333333333,22.8333333333333
"2837",2716033,1997,20.75,21.5833333333333,21.5833333333333,18.75,19.5833333333333
"2838",2717033,1997,8.66666666666667,0,8.66666666666667,6.16666666666667,0
"2839",2717033,2002,7.91666666666667,0,7.91666666666667,0,0
"2840",2717034,1997,14.5,7,14.5,14.5,7
"2841",2717034,2002,2.5,2.5,2.5,2.5,2.5
"2842",2717036,1997,16.5,7,16.5,14.5,7
"2843",2717036,2002,8.83333333333333,2,9.83333333333333,8.83333333333333,2
"2844",2717038,1997,22.8333333333333,13.1666666666667,34.5833333333333,19.8333333333333,13.1666666666667
"2845",2717038,2002,14.9166666666667,3.75,18.6666666666667,14.9166666666667,0
"2846",2722031,1997,17.6666666666667,9.33333333333333,20.6666666666667,13.9166666666667,3.08333333333333
"2847",2722031,2002,10.6666666666667,1,11.1666666666667,10.6666666666667,1
"2848",2727035,1997,23.8333333333333,27.6666666666667,30.1666666666667,23.8333333333333,25.7666666666667
"2849",2727035,2002,17.9,0,17.9,15.2333333333333,0
"2850",2727036,1997,37.5,31.5,41.3333333333333,37.5,29.4333333333333
"2851",2727036,2002,26.3333333333333,4.36666666666667,30.7,26.3333333333333,4.36666666666667
"2852",2727178,1997,11,34.0166666666667,35.85,5.5,25.0833333333333
"2853",2727179,1997,7.46666666666667,29.5833333333333,29.5833333333333,3.33333333333333,25.45
"2854",2731035,2002,12.8,0,12.8,1.76666666666667,0
"2855",2731036,1997,22.0833333333333,22.0833333333333,22.0833333333333,22.0833333333333,22.0833333333333
"2856",2731036,2002,0,0,0,0,0
"2857",2731175,2002,0,0,0,0,0
"2858",2750031,1997,3.75,11.6666666666667,12.0833333333333,3.75,11.6666666666667
"2859",2750031,2002,20.6666666666667,0,20.6666666666667,13.6666666666667,0
"2860",2750032,1997,12.9166666666667,13,15.9166666666667,12.9166666666667,13
"2861",2750032,2002,0.833333333333333,24.4166666666667,25.25,0.833333333333333,24.4166666666667
"2862",2752032,1997,12,21.5,22.5,12,12
"2863",2752032,2002,0,20,20,0,1.25
"2864",2752033,1997,33.8333333333333,17.1666666666667,35.5,29.6666666666667,15.3333333333333
"2865",2752033,2002,45.5,50.1666666666667,56.5,29.0833333333333,28.4166666666667
"2866",2753034,1997,43.25,21.5166666666667,43.75,43.25,21.5166666666667
"2867",2753034,2002,39.2833333333333,16.2166666666667,39.2833333333333,39.2833333333333,16.2166666666667
"2868",2753035,1997,18.9166666666667,5,18.9166666666667,18.9166666666667,5
"2869",2753035,2002,41.8666666666667,13.8333333333333,43.2,34.3666666666667,5
"2870",2753174,1997,31.9166666666667,9.5,31.9166666666667,31.9166666666667,9.5
"2871",2756034,1997,25.15,2.75,25.8166666666667,23.15,2.75
"2872",2756034,2002,18.7333333333333,5.41666666666667,21.5833333333333,18.7333333333333,5.41666666666667
"2873",2756173,1997,22.65,3.75,23.0666666666667,22.65,3.75
"2874",2756173,2002,28.2166666666667,11.7,37.0833333333333,28.2166666666667,5.03333333333333
"2875",2771033,1997,18.5833333333333,19.4333333333333,22.35,16.5833333333333,17.4333333333333
"2876",2771034,1997,22.5,12.6666666666667,22.5,22.5,12.6666666666667
"2877",2774172,1997,0,24.5,24.5,0,13.6666666666667
"2878",2774172,2002,0,2.5,2.5,0,2.5
"2879",2776031,1997,21,10.6666666666667,21.6666666666667,11,3.16666666666667
"2880",2776032,1997,16,5.5,16,15,5.5
"2881",2779031,1997,25.4166666666667,20.4166666666667,29.6666666666667,25.4166666666667,20.4166666666667
"2882",2779031,2002,32.9166666666667,28.1666666666667,36.9166666666667,32.9166666666667,26.1666666666667
"2883",2782177,1997,25.9166666666667,0,25.9166666666667,25.9166666666667,0
"2884",2783031,1997,22.25,4,22.25,22.25,4
"2885",2783031,2002,21.6666666666667,12.75,21.6666666666667,17.8333333333333,12.75
"2886",2786032,1997,30.5,0,30.5,2.5,0
"2887",2786032,2002,47.0833333333333,37.0833333333333,47.0833333333333,47.0833333333333,37.0833333333333
"2888",2786033,1997,87.6666666666667,16.4166666666667,87.6666666666667,76.9166666666667,14.9166666666667
"2889",2786033,2002,21.9166666666667,44.4166666666667,46.9166666666667,8.91666666666667,32.3333333333333
"2890",2786034,1997,44.3333333333333,0,44.3333333333333,39.8333333333333,0
"2891",2786034,2002,44.1666666666667,0,44.1666666666667,36.9166666666667,0
"2892",2799031,1997,27.4166666666667,63.8333333333333,75,27.4166666666667,61.3333333333333
"2893",2799031,2002,10.25,18.5833333333333,25.3333333333333,9.25,18.5833333333333
"2894",2799032,1997,26.4166666666667,50.5833333333333,60.5,26.4166666666667,50.5833333333333
"2895",2799032,2002,20.5833333333333,6.58333333333333,25.1666666666667,15.5833333333333,6.58333333333333
"2896",2800035,1997,14.5833333333333,12.4166666666667,15.0833333333333,11.5833333333333,10.4166666666667
"2897",2800035,2002,0,0,0,0,0
"2898",2801035,1997,0,6.93333333333333,6.93333333333333,0,6.93333333333333
"2899",2801035,2002,5.41666666666667,8.33333333333333,13.75,5.41666666666667,0
"2900",2801179,1997,9.58333333333333,0,9.58333333333333,9.58333333333333,0
"2901",2801180,1997,11.4833333333333,0,11.4833333333333,6.48333333333333,0
"2902",2806033,1997,20.8333333333333,29.75,33.5,19.3333333333333,22
"2903",2807030,1997,28.8333333333333,3.25,30.1666666666667,27.0833333333333,0.666666666666667
"2904",2807030,2002,1.25,20,21.25,1.25,15
"2905",2807031,1997,23.25,3,23.5833333333333,21.5833333333333,1
"2906",2807031,2002,13.4166666666667,30.9166666666667,33.8333333333333,9.91666666666667,24.4166666666667
"2907",2816033,1997,14.4166666666667,16.9166666666667,24.3333333333333,11.9166666666667,14.4166666666667
"2908",2816033,2002,10,4,10,7.26666666666667,3.26666666666667
"2909",2822032,1997,20.9166666666667,14.8166666666667,23.7333333333333,20.9166666666667,14.8166666666667
"2910",2822032,2002,12.3666666666667,2.5,12.3666666666667,12.3666666666667,2.5
"2911",2831032,1997,15.75,11.6666666666667,22.6666666666667,15.75,11.6666666666667
"2912",2831032,2002,39.3333333333333,25.8333333333333,39.8333333333333,29.3333333333333,25.8333333333333
"2913",2831033,1997,22.5,18.5833333333333,27.5833333333333,22.5,18.5833333333333
"2914",2831033,2002,30,39.1666666666667,39.1666666666667,30,39.1666666666667
"2915",2835030,1997,28.6666666666667,22,41.3333333333333,27.1666666666667,19.5
"2916",2835030,2002,32.1666666666667,15,32.1666666666667,26.1666666666667,11.5
"2917",2835031,1997,27.3333333333333,12.8333333333333,32.3333333333333,27.3333333333333,12.8333333333333
"2918",2835031,2002,30.75,17.3333333333333,30.75,24.75,13.8333333333333
"2919",2836033,1997,10,7.5,17.5,10,3
"2920",2836035,1997,3.75,0,3.75,3.75,0
"2921",2846176,2002,12.3833333333333,6.91666666666667,12.3833333333333,11.2166666666667,6.65
"2922",2846177,2002,16.5166666666667,2.45,16.8833333333333,16.5166666666667,2.08333333333333
"2923",2847040,1997,12.6333333333333,0,12.6333333333333,9.3,0
"2924",2847040,2002,19.3333333333333,6.5,19.3333333333333,14.4166666666667,6.5
"2925",2848036,1997,19.5,0,19.5,12,0
"2926",2848037,1997,5,0,5,5,0
"2927",2848038,1997,1,0,1,1,0
"2928",2848038,2002,0.833333333333333,0,0.833333333333333,0.833333333333333,0
"2929",2848039,1997,0,2.5,2.5,0,2.5
"2930",2848039,2002,18.9,0,18.9,13.4833333333333,0
"2931",2848040,1997,2.08333333333333,2.5,4.58333333333333,2.08333333333333,2.5
"2932",2848040,2002,36.9166666666667,0,36.9166666666667,23.9166666666667,0
"2933",2848041,1997,18.3833333333333,5.83333333333333,21.8833333333333,17.55,5
"2934",2848041,2002,11.5,20,21.25,9,17.5
"2935",2848042,1997,18.9833333333333,6.5,23.9833333333333,18.15,5.5
"2936",2848042,2002,16,24,25.25,13.5,21.5
"2937",2848043,1997,42.3,0,42.3,42.3,0
"2938",2848043,2002,0,0,0,0,0
"2939",2848175,1997,17.5,2.5,17.5,17.5,2.5
"2940",2848179,1997,3.75,0,3.75,3.75,0
"2941",2848179,2002,18.5,0,18.5,18.5,0
"2942",2849031,1997,42.8333333333333,38.1666666666667,45.1666666666667,37.6666666666667,33
"2943",2849032,1997,47.8333333333333,40,51.1666666666667,41.8333333333333,34
"2944",2851031,1997,20.8333333333333,5.66666666666667,20.8333333333333,14.6666666666667,5.66666666666667
"2945",2851032,1997,33.9166666666667,33.9166666666667,33.9166666666667,33.9166666666667,33.9166666666667
"2946",2851032,2002,47.5,0,47.5,21,0
"2947",2851033,1997,33.9166666666667,33.9166666666667,33.9166666666667,33.9166666666667,33.9166666666667
"2948",2851033,2002,11.6666666666667,0,11.6666666666667,7.16666666666667,0
"2949",2851034,1997,47.8333333333333,18.5,60.1666666666667,44.8333333333333,15.5
"2950",2851034,2002,25.1666666666667,0,25.1666666666667,25.1666666666667,0
"2951",2851035,1997,76.0666666666667,22.55,83.1166666666667,74.0666666666667,20.55
"2952",2851035,2002,33.1666666666667,0,33.1666666666667,33.1666666666667,0
"2953",2852041,1997,27.4166666666667,0,27.4166666666667,23.9166666666667,0
"2954",2852041,2002,6.51666666666667,0,6.51666666666667,5.41666666666667,0
"2955",2852046,1997,16.6666666666667,23,30.5,14.1666666666667,23
"2956",2852046,2002,2.83333333333333,0,2.83333333333333,2.83333333333333,0
"2957",2852048,1997,17.4166666666667,0,17.4166666666667,17.4166666666667,0
"2958",2852049,1997,37.5,0,37.5,26.25,0
"2959",2852049,2002,10.8333333333333,0,10.8333333333333,3.66666666666667,0
"2960",2852050,1997,77.3333333333333,10.6666666666667,80.5,72.75,6.75
"2961",2852050,2002,11.75,0,11.75,11.75,0
"2962",2852051,1997,15.6,0,15.6,15.6,0
"2963",2852052,1997,63.75,12,63.75,63.75,12
"2964",2852052,2002,27.8333333333333,4.66666666666667,27.8333333333333,22,4.66666666666667
"2965",2852053,1997,45,25.6666666666667,54.8333333333333,45,25.6666666666667
"2966",2852053,2002,5,0,5,4,0
"2967",2852054,1997,56.5,5.33333333333333,56.5,56.5,5.33333333333333
"2968",2852054,2002,31.5,6.75,33.5833333333333,28.5,6.75
"2969",2860031,1997,18.6666666666667,17.5833333333333,21.9166666666667,18.6666666666667,17.5833333333333
"2970",2860031,2002,21.5,30.25,35.5,14.5,25.25
"2971",2860032,1997,31.75,48.4166666666667,54.5833333333333,31.75,48.4166666666667
"2972",2860032,2002,23.5,31.5,38.75,18.5,26.5
"2973",2869031,1997,49.3,16.5833333333333,56.9666666666667,45.1333333333333,16.5833333333333
"2974",2869031,2002,8.75,2.08333333333333,10.8333333333333,8.75,0.833333333333333
"2975",2875034,1997,32.0833333333333,0,32.0833333333333,29.25,0
"2976",2875034,2002,6.5,0,6.5,2.83333333333333,0
"2977",2875035,1997,59.8166666666667,0,59.8166666666667,45.8166666666667,0
"2978",2875035,2002,11.6666666666667,0,11.6666666666667,6,0
"2979",2876032,1997,18,0,18,6.75,0
"2980",2876032,2002,40.3333333333333,0,40.3333333333333,30.8333333333333,0
"2981",2880030,1997,46.1666666666667,18.75,51.4166666666667,46.1666666666667,18.75
"2982",2880030,2002,43.0833333333333,29.3333333333333,43.0833333333333,16.3333333333333,13.8333333333333
"2983",2880031,1997,54.3333333333333,19.9166666666667,60.25,54.3333333333333,19.9166666666667
"2984",2880031,2002,15.25,7.08333333333333,18.3333333333333,15.25,7.08333333333333
"2985",2881033,2002,10.6666666666667,0,10.6666666666667,10.6666666666667,0
"2986",2881036,2002,16.4166666666667,0,16.4166666666667,15.4166666666667,0
"2987",2882032,1997,42.6333333333333,22.5,48.9666666666667,38.5,21.3333333333333
"2988",2882032,2002,20.9166666666667,16,28.4166666666667,20.9166666666667,13.5
"2989",2882033,1997,30.3333333333333,9.83333333333333,30.3333333333333,30.3333333333333,9.83333333333333
"2990",2882033,2002,22.75,19.75,27.6666666666667,22.75,15.6666666666667
"2991",2882034,1997,33.1666666666667,15.0833333333333,35.75,33.1666666666667,15.0833333333333
"2992",2882034,2002,42.0833333333333,32,42.75,37.9166666666667,27.8333333333333
"2993",2887036,1997,28.5,0.5,29,21.9166666666667,0.5
"2994",2888030,1997,27.0833333333333,21.25,28.3333333333333,23.5833333333333,17.75
"2995",2888030,2002,37.35,31.7666666666667,57.6,22.85,26.4333333333333
"2996",2890031,1997,42.1833333333333,5.73333333333333,42.1833333333333,27.2333333333333,3.86666666666667
"2997",2890031,2002,7.5,7.5,7.5,0,0
"2998",2893031,1997,7.75,11,14.4166666666667,7.75,11
"2999",2893031,2002,36.6666666666667,29.8333333333333,43.1666666666667,33.1666666666667,26.3333333333333
"3000",2893177,1997,39.4166666666667,25.5833333333333,40.25,39.4166666666667,25.5833333333333
"3001",2893177,2002,18.1666666666667,19.25,19.4166666666667,18.1666666666667,19.25
"3002",2895032,1997,14.4166666666667,4.16666666666667,18.5833333333333,12.4166666666667,4.16666666666667
"3003",2895032,2002,20,0,20,20,0
"3004",2895033,1997,3.5,4.5,4.5,3.5,4.5
"3005",2895033,2002,26.5,25.4166666666667,28.5,23.5,21.4166666666667
"3006",2895034,1997,23.5,7.5,23.5,23.5,7.5
"3007",2895034,2002,25.25,30.6666666666667,31.6666666666667,20.25,25.6666666666667
"3008",2897031,1997,4.5,4.5,4.5,4.5,4.5
"3009",2897032,1997,9.66666666666667,8.91666666666667,15.5,9.66666666666667,8.91666666666667
"3010",2897032,2002,1,6,7,1,6
"3011",2897033,1997,11.4,4.5,11.4,11.4,4.5
"3012",2897033,2002,28.6666666666667,26.6666666666667,28.6666666666667,27.6666666666667,25.6666666666667
"3013",2897034,1997,10.1666666666667,8.91666666666667,16,10.1666666666667,8.91666666666667
"3014",2897034,2002,13.75,10.3333333333333,18.0833333333333,3.08333333333333,6.58333333333333
"3015",2897036,1997,27.25,24.3333333333333,47.4166666666667,15,19.5833333333333
"3016",2897036,2002,19.8333333333333,2.5,22.3333333333333,16,2.5
"3017",2897180,1997,14.9166666666667,1.16666666666667,15.75,12.6666666666667,1.16666666666667
"3018",2897182,1997,35.6666666666667,1.16666666666667,36.8333333333333,33.1666666666667,1.16666666666667
"3019",2898031,1997,0,0,0,0,0
"3020",2898031,2002,0,0,0,0,0
"3021",2898032,1997,5.16666666666667,7.66666666666667,12.8333333333333,5.16666666666667,7.66666666666667
"3022",2898032,2002,15.6666666666667,12,27.6666666666667,15.6666666666667,12
"3023",2902030,1997,17.1666666666667,10.3333333333333,20.8333333333333,16.1666666666667,9
"3024",2902030,2002,7.5,5,8,7.5,5
"3025",2902032,1997,42.4166666666667,30.1666666666667,54.5833333333333,41.1666666666667,28.0833333333333
"3026",2902032,2002,17.9166666666667,24.25,26.75,17.4166666666667,23.75
"3027",2902033,1997,49.4166666666667,8.75,55.1666666666667,49.4166666666667,8.75
"3028",2902033,2002,41.5,15.5,45.25,38.5,13.5
"3029",2907035,2002,1.66666666666667,3.33333333333333,3.33333333333333,1.66666666666667,3.33333333333333
"3030",2907036,2002,36,25.5,36,9.25,1.66666666666667
"3031",2907037,1997,0,0,0,0,0
"3032",2907038,1997,0,0,0,0,0
"3033",2907038,2002,0,0,0,0,0
"3034",2907041,1997,10.1666666666667,0,10.1666666666667,7.16666666666667,0
"3035",2907043,1997,18.0833333333333,0,18.0833333333333,6.41666666666667,0
"3036",2910032,1997,32.1666666666667,10.6666666666667,33.1666666666667,28.1666666666667,6.66666666666667
"3037",2910033,1997,53.3333333333333,26.3333333333333,55,40.8333333333333,13.8333333333333
"3038",2916031,1997,29.4166666666667,9.16666666666667,32.4166666666667,25.4166666666667,7.16666666666667
"3039",2916031,2002,31.25,30.75,31.25,27.5,27
"3040",2916032,1997,42.4166666666667,8.66666666666667,42.4166666666667,36.4166666666667,6.66666666666667
"3041",2916032,2002,31.25,30.75,31.25,23.75,23.25
"3042",2920034,2002,22.15,21.4833333333333,26.4833333333333,14,12.1666666666667
"3043",2920035,2002,28.0666666666667,23.5666666666667,30.7333333333333,19.5,14.3333333333333
"3044",2921031,2002,0,0,0,0,0
"3045",2921033,2002,0,0,0,0,0
"3046",3002002,1997,26.1666666666667,8.41666666666667,34.5833333333333,26.1666666666667,8.41666666666667
"3047",3002002,2002,30,0,30,26,0
"3048",3005002,1997,60.75,0,60.75,34.0833333333333,0
"3049",3005002,2002,36.1666666666667,0,36.1666666666667,29,0
"3050",3006004,1997,7.5,7.5,7.5,7.5,7.5
"3051",3010003,1997,44.5,46.8333333333333,51.1666666666667,39.5,41.8333333333333
"3052",3010003,2002,31.5,13.5,31.5,31.5,13.5
"3053",3010004,1997,92.6666666666667,40.1666666666667,92.6666666666667,87.6666666666667,35.1666666666667
"3054",3010004,2002,33.1666666666667,17.6666666666667,33.1666666666667,28.6666666666667,17.6666666666667
"3055",3012002,2002,0,9.88333333333333,9.88333333333333,0,2.73333333333333
"3056",3019003,1997,35.5,17.8333333333333,53.3333333333333,32.1666666666667,17.8333333333333
"3057",3019003,2002,32.1666666666667,10.1666666666667,34.8333333333333,27.1666666666667,2.5
"3058",3021003,1997,10,0,10,10,0
"3059",3021004,1997,3.75,0,3.75,3.75,0
"3060",3021004,2002,3.33333333333333,0,3.33333333333333,3.33333333333333,0
"3061",3023003,1997,30.8333333333333,4.16666666666667,31.1666666666667,30.3333333333333,4.16666666666667
"3062",3023003,2002,13,1.5,13,9.5,0
"3063",3023004,1997,36.9166666666667,5.33333333333333,38.75,35.9166666666667,5.33333333333333
"3064",3023004,2002,3.66666666666667,4.08333333333333,5.75,2.66666666666667,3.08333333333333
"3065",3024003,1997,77.1666666666667,41.7833333333333,78.1666666666667,75.6666666666667,40.2833333333333
"3066",3024003,2002,37.25,9.16666666666667,37.25,37.25,9.16666666666667
"3067",3025003,1997,36.3333333333333,26.1666666666667,46.75,36.3333333333333,26.1666666666667
"3068",3025003,2002,11.5,15.8333333333333,18.3333333333333,7.5,8.83333333333333
"3069",3025004,1997,61.25,26.4166666666667,70.9166666666667,61.25,26.4166666666667
"3070",3025004,2002,18,10.25,19.25,14,6.25
"3071",3027002,2002,1,0,1,1,0
"3072",3032003,2002,18.9166666666667,12.6666666666667,18.9166666666667,13.9166666666667,7.66666666666667
"3073",3033002,1997,75.75,0,75.75,68.25,0
"3074",3033002,2002,41.6666666666667,10,51.6666666666667,34.1666666666667,10
"3075",3034004,1997,38.3333333333333,31.3333333333333,45.8333333333333,33.3333333333333,26.3333333333333
"3076",3034004,2002,4.5,14.5,15,0.5,5
"3077",3036004,1997,27.5833333333333,14.6666666666667,39.6666666666667,27.5833333333333,12.1666666666667
"3078",3036005,1997,26.75,14.6666666666667,38.8333333333333,26.75,12.1666666666667
"3079",3041003,1997,28.6666666666667,10,28.6666666666667,28.6666666666667,10
"3080",3041003,2002,4,4.5,5,4,4.5
"3081",3041004,1997,22.1666666666667,5.83333333333333,25.5,22.1666666666667,5.83333333333333
"3082",3041004,2002,19.5,3.5,20.5,15.75,3.5
"3083",3043003,1997,70.1333333333333,0,70.1333333333333,31.4666666666667,0
"3084",3043003,2002,2.5,13.75,16.25,2.5,13.75
"3085",3045003,1997,18.4166666666667,20.0833333333333,26.5,18.4166666666667,20.0833333333333
"3086",3045003,2002,10.75,12.25,17.5,10.75,10.25
"3087",3045004,1997,20.8333333333333,25.75,30.5833333333333,19.8333333333333,25.75
"3088",3045004,2002,20,7.5,22.5,18,5.5
"3089",3047006,1997,67.2666666666667,22,67.2666666666667,67.2666666666667,22
"3090",3047006,2002,32,2.5,32,27,2.5
"3091",3049004,1997,20,7,24.5,20,7
"3092",3049005,1997,34.75,13.25,34.75,26,4.5
"3093",3050003,1997,35.5666666666667,4.75,36.8166666666667,28.4,2.58333333333333
"3094",3050004,1997,63.25,5,63.25,63.25,5
"3095",3055003,1997,47.0833333333333,6.25,49.5833333333333,46.0833333333333,6.25
"3096",3055004,1997,41.6666666666667,13.5,55.1666666666667,41.6666666666667,13.5
"3097",3056003,1997,0,0,0,0,0
"3098",3056003,2002,0,0.333333333333333,0.333333333333333,0,0.333333333333333
"3099",3057004,1997,19,0,19,10.3333333333333,0
"3100",3057005,1997,37.8333333333333,18.3333333333333,47.6666666666667,34.1666666666667,18.3333333333333
"3101",3057005,2002,2.5,2.5,2.5,2.5,2.5
"3102",3061003,1997,14.1333333333333,9.83333333333333,18.4666666666667,14.1333333333333,6.83333333333333
"3103",3061003,2002,12.8333333333333,9.98333333333333,13.9,10.1666666666667,7.31666666666667
"3104",3061004,1997,45.1666666666667,7.5,48.1666666666667,45.1666666666667,7.5
"3105",3061004,2002,20.0833333333333,11.75,20.9166666666667,20.0833333333333,11.75
"3106",3063005,1997,19.25,24.75,26.5,19.25,24.75
"3107",3063005,2002,14,14,14,5,5
"3108",3063006,1997,43.0833333333333,33.5,60.9166666666667,43.0833333333333,33.5
"3109",3063006,2002,16,11.6666666666667,22.6666666666667,16,11.6666666666667
"3110",3064006,1997,28.45,11.75,34.2833333333333,24.95,8.25
"3111",3064007,1997,23.3333333333333,29.1666666666667,37.0833333333333,23.3333333333333,29.1666666666667
"3112",3066003,1997,45.9166666666667,45.8333333333333,49.4166666666667,45.9166666666667,45.8333333333333
"3113",3066003,2002,11.5,13.5833333333333,18.4166666666667,11.5,11.5833333333333
"3114",3070003,1997,30.6666666666667,0.85,31.0833333333333,18.3833333333333,0.85
"3115",3070003,2002,13.25,1.58333333333333,13.25,13.25,1.58333333333333
"3116",3073002,1997,16,0,16,8.5,0
"3117",3073002,2002,48.3333333333333,0,48.3333333333333,48.3333333333333,0
"3118",3075004,1997,12.0833333333333,10,12.0833333333333,4.16666666666667,2.08333333333333
"3119",3078003,1997,30.1666666666667,25,41,27.5,22.3333333333333
"3120",3078003,2002,15,0,15,15,0
"3121",3079005,1997,27.5833333333333,24.0833333333333,37.1666666666667,23.0833333333333,19.5833333333333
"3122",3080003,1997,7.66666666666667,0,7.66666666666667,7.66666666666667,0
"3123",3082003,1997,16.5833333333333,6.41666666666667,16.5833333333333,14.0833333333333,6.41666666666667
"3124",3082003,2002,23.25,20.75,23.25,19.25,16.75
"3125",3082004,1997,22.75,9.16666666666667,23.5833333333333,18.25,9.16666666666667
"3126",3082004,2002,21.75,16.75,21.75,21.75,16.75
"3127",3085003,1997,18.55,14.5,18.55,12.05,8
"3128",3085004,1997,27.25,12.5,27.25,17.75,3
"3129",3085004,2002,25.75,10,25.75,25.75,10
"3130",3088004,2002,16.3333333333333,15.3333333333333,20.0833333333333,16.3333333333333,15.3333333333333
"3131",3088005,2002,15,14,18.75,15,14
"3132",3089006,1997,11.4166666666667,8,11.75,11.4166666666667,8
"3133",3089007,1997,31.4166666666667,19.25,42.5,31.4166666666667,19.25
"3134",3090003,2002,16.3333333333333,15.3333333333333,17.3333333333333,13.6666666666667,13.6666666666667
"3135",3090004,2002,28.9166666666667,18.25,30.1666666666667,28.9166666666667,18.25
"3136",3091003,1997,15.25,21.5,26.0833333333333,15.25,19.5
"3137",3091003,2002,10.0833333333333,25.8,27.8833333333333,6.08333333333333,21.8
"3138",3091004,1997,14.9166666666667,24.6666666666667,29.4166666666667,14.9166666666667,22.8333333333333
"3139",3091004,2002,20.8333333333333,28.7166666666667,34.1333333333333,10.1666666666667,19.7166666666667
"3140",3094003,2002,20.25,6.66666666666667,22.25,19.25,5.5
