"","KID","year","Toys","Vacation","SchSupplies","Clothing","Food","sports","lessons","comm_grps","tutoring","tuition"
"758",1498178,2002,3.84615384615385,0,0.961538461538462,9.61538461538461,23.0769230769231,0,0,0,0,0
"759",1503170,2002,1.92307692307692,0,0.480769230769231,3.84615384615385,34.6153846153846,0,0,0,0,0
"760",1505030,2002,19.2307692307692,38.4615384615385,9.61538461538461,9.61538461538461,34.6153846153846,0,0,46.1538461538462,30.7692307692308,0
"761",1516030,2002,38.4615384615385,0,3.84615384615385,23.0769230769231,69.2307692307692,1.53846153846154,0,0,0,0
"762",1516031,2002,9.61538461538461,3.84615384615385,1.15384615384615,13.4615384615385,38.4615384615385,15.3846153846154,0,0,0,0
"763",1516033,2002,19.2307692307692,3.84615384615385,0.961538461538462,15.3846153846154,38.4615384615385,1.53846153846154,6.15384615384615,0,0,0
"764",1516172,2002,1.92307692307692,0,0,1.92307692307692,100,0,0,0,0,0
"765",1522035,2002,7.69230769230769,0,1.92307692307692,7.69230769230769,25,9.61538461538461,0,0,0,0
"766",1522036,2002,9.61538461538461,3.84615384615385,2.88461538461538,9.61538461538461,50,3.84615384615385,0,3.84615384615385,0,0
"767",1522037,2002,11.5384615384615,57.6923076923077,7.69230769230769,32.6923076923077,15.3846153846154,57.6923076923077,19.2307692307692,3.84615384615385,0,0
"768",1522038,2002,23.0769230769231,19.2307692307692,3.84615384615385,28.8461538461538,23.0769230769231,0,19.2307692307692,9.61538461538461,0,0
"769",1522040,2002,7.69230769230769,3.84615384615385,1.92307692307692,9.61538461538461,38.4615384615385,2.88461538461538,38.4615384615385,4.80769230769231,0,0
"770",1522041,2002,19.2307692307692,7.69230769230769,3.84615384615385,19.2307692307692,23.0769230769231,9.61538461538461,13.4615384615385,0,0,0
"771",1522042,2002,9.61538461538461,19.2307692307692,3.84615384615385,9.61538461538461,34.6153846153846,19.2307692307692,0,0,0,0
"772",1522043,2002,13.4615384615385,19.2307692307692,3.84615384615385,9.61538461538461,34.6153846153846,4.80769230769231,0,0,0,0
"773",1533032,2002,4.80769230769231,13.4615384615385,4.80769230769231,3.84615384615385,19.2307692307692,21.1538461538462,3.84615384615385,0,0,0
"774",1533033,2002,2.88461538461538,3.84615384615385,0.961538461538462,1.92307692307692,13.4615384615385,1.15384615384615,13.4615384615385,0.384615384615385,0,0
"775",1533034,2002,2.88461538461538,3.84615384615385,0.961538461538462,5.76923076923077,16.1538461538462,0,0,0,0,0
"776",1540178,2002,3.84615384615385,9.61538461538461,1.92307692307692,9.61538461538461,19.2307692307692,0,0,0,0,0
"777",1541036,2002,7.69230769230769,0,0,9.61538461538461,30.4615384615385,0,0,0,0,0
"778",1541037,2002,19.2307692307692,38.4615384615385,1.92307692307692,9.61538461538461,28.8461538461538,76.9230769230769,0,0,0,0
"779",1541038,2002,7.69230769230769,3.84615384615385,0.769230769230769,13.4615384615385,30.4615384615385,0,0,0,0,0
"780",1542031,2002,9.61538461538461,19.2307692307692,0.769230769230769,13.4615384615385,9.61538461538461,0.961538461538462,0,0,0,0
"781",1542033,2002,11.5384615384615,0,1.92307692307692,4.80769230769231,46.1538461538462,0,0,6.73076923076923,0,0
"782",1542034,2002,5.76923076923077,3.84615384615385,3.84615384615385,3.84615384615385,96.1538461538462,4.80769230769231,0,0,0,0
"783",1542035,2002,19.2307692307692,0,3.84615384615385,7.69230769230769,30.7692307692308,0,13.4615384615385,1.92307692307692,0,0
"784",1542036,2002,5.76923076923077,3.84615384615385,2.88461538461538,3.84615384615385,96.1538461538462,1.92307692307692,0,0,0,0
"785",1542037,2002,19.2307692307692,19.2307692307692,3.84615384615385,38.4615384615385,NA,0,16.1538461538462,0,0,0
"786",1542039,2002,9.61538461538461,0,0.961538461538462,3.84615384615385,NA,4.80769230769231,0,0,0,0
"787",1542040,2002,19.2307692307692,19.2307692307692,3.84615384615385,NA,NA,0,28.8461538461538,0,0,0
"788",1547031,2002,9.61538461538461,3.84615384615385,0.961538461538462,5.76923076923077,9.61538461538461,0,6.92307692307692,0.961538461538462,0,0
"789",1547032,2002,23.0769230769231,0,0.769230769230769,7.69230769230769,23.0769230769231,4.80769230769231,0,0,0,0
"790",1547033,2002,7.69230769230769,3.84615384615385,0.961538461538462,9.61538461538461,NA,NA,38.4615384615385,0,0,0
"791",1559030,2002,3.84615384615385,9.61538461538461,0.480769230769231,5.76923076923077,28.8461538461538,0,0,0,0,121.153846153846
"792",1568033,2002,2.88461538461538,7.69230769230769,1.92307692307692,3.84615384615385,48.0769230769231,23.0769230769231,0,1.44230769230769,0,0
"793",1568034,2002,28.8461538461538,1.44230769230769,0.961538461538462,38.4615384615385,32.6923076923077,21.6346153846154,0,0,17.5384615384615,0
"794",1571037,2002,5.76923076923077,2.88461538461538,5.76923076923077,5.76923076923077,7.69230769230769,0,0,0,0,0
"795",1571038,2002,15.3846153846154,0,2.88461538461538,19.2307692307692,46.1538461538462,0,0,0,0,0
"796",1571039,2002,13.4615384615385,0,2.88461538461538,19.2307692307692,38.4615384615385,0,0,0,0,0
"797",1571040,2002,28.8461538461538,19.2307692307692,1.92307692307692,19.2307692307692,23.0769230769231,0,0,0,0,67.3076923076923
"798",1571181,2002,2.88461538461538,0,0.769230769230769,9.61538461538461,9.61538461538461,0,0,0,0,0
"799",1572038,2002,3.84615384615385,1.53846153846154,1.92307692307692,0.961538461538462,13.4615384615385,1.44230769230769,4.61538461538461,0,0,61.1538461538462
"800",1572040,2002,3.84615384615385,1.53846153846154,3.84615384615385,5.76923076923077,13.4615384615385,0.480769230769231,0,0,0,61.1538461538462
"801",1572041,2002,17.3076923076923,11.5384615384615,0.288461538461538,17.3076923076923,39.2307692307692,0,0,0,0,0
"802",1579042,2002,34.6153846153846,19.2307692307692,0.961538461538462,5.76923076923077,23.0769230769231,11.5384615384615,0,0,0,0
"803",1583031,2002,0,0,0.576923076923077,2.88461538461538,1.15384615384615,0,0.288461538461538,0,0,0
"804",1591033,2002,38.4615384615385,9.61538461538461,3.84615384615385,19.2307692307692,NA,19.2307692307692,0,0,0,115.384615384615
"805",1591034,2002,19.2307692307692,9.61538461538461,3.84615384615385,28.8461538461538,NA,0,19.2307692307692,0.480769230769231,0,46.1538461538462
"806",1591035,2002,3.84615384615385,3.84615384615385,0.288461538461538,5.76923076923077,18.4615384615385,1.92307692307692,0,0,0,38.4615384615385
"807",1591036,2002,3.84615384615385,3.84615384615385,0.384615384615385,5.76923076923077,17.3076923076923,3.84615384615385,0,0.615384615384615,0,38.4615384615385
"808",1597030,2002,13.4615384615385,19.2307692307692,1.15384615384615,38.4615384615385,NA,1.92307692307692,10.5769230769231,0,0,0
"809",1597031,2002,NA,19.2307692307692,1.15384615384615,38.4615384615385,NA,1.92307692307692,10.5769230769231,1.92307692307692,0,0
"810",1608032,2002,3.84615384615385,0,1.92307692307692,3.84615384615385,23.0769230769231,0,0,0,0,0
"811",1608033,2002,3.84615384615385,0,1.92307692307692,3.84615384615385,23.0769230769231,0,0,0,0,0
"812",1610031,2002,19.2307692307692,19.2307692307692,1.53846153846154,9.61538461538461,46.1538461538462,0.673076923076923,6.92307692307692,0.230769230769231,0,0
"813",1611032,2002,7.69230769230769,9.61538461538461,7.69230769230769,9.61538461538461,11.5384615384615,0,0,0,0,0
"814",1611177,2002,11.5384615384615,57.6923076923077,0.480769230769231,7.69230769230769,153.846153846154,9.61538461538461,0,0,0,0
"815",1612030,2002,23.0769230769231,19.2307692307692,5.76923076923077,9.61538461538461,23.0769230769231,5.76923076923077,0,0,0,44.2307692307692
"816",1613036,2002,28.8461538461538,57.6923076923077,5.76923076923077,28.8461538461538,134.615384615385,3.84615384615385,0,1.92307692307692,4.80769230769231,0
"817",1613038,2002,28.8461538461538,57.6923076923077,3.84615384615385,9.61538461538461,134.615384615385,9.61538461538461,7.69230769230769,1.92307692307692,0,0
"818",1613039,2002,9.61538461538461,0,0.961538461538462,12.5,13.4615384615385,1.92307692307692,0,0,0,0
"819",1613041,2002,9.61538461538461,57.6923076923077,0.384615384615385,19.2307692307692,57.6923076923077,19.2307692307692,0,0,0,0
"820",1613042,2002,13.4615384615385,0,0.576923076923077,11.5384615384615,13.4615384615385,1.92307692307692,0,0.769230769230769,0,0
"821",1621031,2002,96.1538461538462,19.2307692307692,0.961538461538462,19.2307692307692,48.0769230769231,19.2307692307692,0,23.0769230769231,0,0
"822",1621032,2002,57.6923076923077,19.2307692307692,1.92307692307692,19.2307692307692,48.0769230769231,19.2307692307692,1.92307692307692,0,0,0
"823",1624035,2002,7.69230769230769,5.76923076923077,1.92307692307692,9.61538461538461,11.5384615384615,0,0,0,0,0
"824",1624036,2002,5.76923076923077,3.84615384615385,1.92307692307692,9.61538461538461,19.2307692307692,1.15384615384615,0,0.480769230769231,0,0
"825",1624037,2002,5.76923076923077,3.84615384615385,1.92307692307692,9.61538461538461,28.8461538461538,2.88461538461538,23.0769230769231,0,0,0
"826",1627032,2002,3.84615384615385,19.2307692307692,0.576923076923077,3.84615384615385,3.84615384615385,0,0,0,0,0
"827",1628032,2002,3.26923076923077,0,1.82692307692308,3.5,8.5,0,0,3.84615384615385,0,0
"828",1628033,2002,3.5,0,3.71153846153846,3.5,14.0192307692308,1.15384615384615,0,0,0,0
"829",1633174,2002,NA,0,0.961538461538462,1.92307692307692,NA,0,0,0.480769230769231,0,0
"830",1633175,2002,NA,0,0.961538461538462,NA,NA,0,3.36538461538462,0.480769230769231,0,0
"831",1634032,2002,0.384615384615385,3.84615384615385,0.192307692307692,0.384615384615385,1.92307692307692,0,0,0,0,0
"832",1634033,2002,0.961538461538462,3.84615384615385,0.192307692307692,0.961538461538462,1.92307692307692,0,0,0,0,0
"833",1644030,2002,2.88461538461538,5.76923076923077,1.53846153846154,4.80769230769231,34.6153846153846,0,2.40384615384615,0.961538461538462,0,0
"834",1644032,2002,2.88461538461538,5.76923076923077,0.961538461538462,2.88461538461538,NA,0,5.76923076923077,0,0,0
"835",1648032,2002,3.84615384615385,0,0.961538461538462,5.76923076923077,0.769230769230769,0,0,0,0,0
"836",1648173,2002,0,0,0.961538461538462,7.69230769230769,0.769230769230769,0,0,0.0961538461538462,0,0
"837",1654031,2002,9.61538461538461,0,1.92307692307692,0,46.1538461538462,3.84615384615385,0.961538461538462,0,0,0
"838",1654032,2002,19.2307692307692,38.4615384615385,0.576923076923077,NA,46.1538461538462,0.576923076923077,0,0,0,0
"839",1663036,2002,5.76923076923077,3.84615384615385,0.384615384615385,7.69230769230769,19.2307692307692,9.61538461538461,0,0,0,0
"840",1663037,2002,19.2307692307692,9.61538461538461,3.84615384615385,19.2307692307692,48.0769230769231,0,5.76923076923077,0,0,0
"841",1663038,2002,13.4615384615385,11.5384615384615,3.84615384615385,5.76923076923077,46.1538461538462,0,6.73076923076923,4.80769230769231,0,0
"842",1663040,2002,15.3846153846154,9.61538461538461,1.92307692307692,7.69230769230769,46.1538461538462,3.84615384615385,0,0.769230769230769,0,0
"843",1663041,2002,3.84615384615385,1.92307692307692,0.192307692307692,5.76923076923077,19.2307692307692,7.69230769230769,0,7.69230769230769,0,0
"844",1663042,2002,15.3846153846154,9.61538461538461,0.576923076923077,7.69230769230769,46.1538461538462,3.84615384615385,0,0,0,0
"845",1663043,2002,23.0769230769231,38.4615384615385,2.30769230769231,6.73076923076923,9.61538461538461,5.76923076923077,5,0,0,0
"846",1663046,2002,9.61538461538461,9.61538461538461,0.576923076923077,5.76923076923077,9.61538461538461,1.34615384615385,6.73076923076923,0,0,0
"847",1670034,2002,NA,NA,NA,NA,NA,0,0,0,0,0
"848",1670035,2002,4.80769230769231,0,0.769230769230769,15.3846153846154,9.61538461538461,0,0,0,0,0
"849",1670036,2002,5.76923076923077,0,1.92307692307692,19.2307692307692,26.5384615384615,0,0,0,0,0
"850",1679030,2002,2.88461538461538,0,3.84615384615385,2.88461538461538,23.0769230769231,0,0,0,0,0
"851",1682033,2002,11.5384615384615,57.6923076923077,1.92307692307692,11.5384615384615,28.8461538461538,28.8461538461538,0.173076923076923,0,0,0
"852",1682034,2002,3.84615384615385,0,0.480769230769231,3.84615384615385,NA,0.480769230769231,2.88461538461538,0,0,15.3846153846154
"853",1682035,2002,3.84615384615385,0,0.480769230769231,3.84615384615385,NA,0.480769230769231,2.88461538461538,0,0,15.3846153846154
"854",1684034,2002,9.61538461538461,0,0,9.61538461538461,38.4615384615385,0,0,0,0,0
"855",1684035,2002,9.61538461538461,0,4.80769230769231,19.2307692307692,19.2307692307692,0,3.84615384615385,0,0,0
"856",1684036,2002,9.61538461538461,NA,3.84615384615385,23.0769230769231,NA,4.80769230769231,15.3846153846154,0,0,0
"857",1684037,2002,9.61538461538461,57.6923076923077,19.2307692307692,23.0769230769231,5.76923076923077,0,0,0,0,0
"858",1687031,2002,1.92307692307692,0,0.384615384615385,5.76923076923077,0,1.25,0,0,0,0
"859",1690035,2002,1.92307692307692,0,0.961538461538462,3.84615384615385,NA,0,0,0,0,0
"860",1690036,2002,3.84615384615385,0,1.92307692307692,5.76923076923077,NA,0,0,0,0,0
"861",1690173,2002,9.61538461538461,0,1.92307692307692,5.76923076923077,23.0769230769231,0,0,0,0,0
"862",1692038,2002,9.61538461538461,0,3.84615384615385,9.61538461538461,48.0769230769231,0,2.88461538461538,0,0,0
"863",1692039,2002,9.61538461538461,0,3.84615384615385,9.61538461538461,48.0769230769231,0,0,0,0,0
"864",1692040,2002,0.769230769230769,0,0.384615384615385,1.92307692307692,NA,0,0,0,0,0
"865",1695045,2002,9.61538461538461,9.61538461538461,4.80769230769231,1.53846153846154,15.3846153846154,0,0,4.80769230769231,0,0
"866",1695046,2002,13.4615384615385,19.2307692307692,2.88461538461538,9.61538461538461,38.4615384615385,9.61538461538461,0,0,0,0
"867",1695048,2002,11.5384615384615,0,1.92307692307692,11.5384615384615,96.1538461538462,3.84615384615385,0,0,0,0
"868",1695050,2002,9.61538461538461,13.4615384615385,0.961538461538462,14.4230769230769,153.846153846154,13.4615384615385,0,0,0,0
"869",1695051,2002,57.6923076923077,9.61538461538461,2.88461538461538,5.76923076923077,NA,4.80769230769231,0,0,0,0
"870",1695052,2002,38.4615384615385,9.61538461538461,3.84615384615385,7.69230769230769,9.61538461538461,3.84615384615385,0,0,0,0
"871",1695054,2002,11.5384615384615,5.76923076923077,1.92307692307692,9.61538461538461,23.0769230769231,0.769230769230769,0,0,0,0
"872",1695064,2002,19.2307692307692,0,2.88461538461538,NA,NA,9.61538461538461,0,0,0,0
"873",1695199,2002,19.2307692307692,0,3.84615384615385,13.4615384615385,26.9230769230769,3.84615384615385,0,0,0,0
"874",1697044,2002,19.2307692307692,9.61538461538461,2.88461538461538,9.61538461538461,19.2307692307692,0,0,0,0,0
"875",1697045,2002,38.4615384615385,0,6.73076923076923,38.4615384615385,48.0769230769231,0,9.23076923076923,0,0,0
"876",1697046,2002,7.69230769230769,0,0.307692307692308,7.69230769230769,2.11538461538462,3.94230769230769,0,0.576923076923077,0,0
"877",1697047,2002,9.61538461538461,0,0.288461538461538,5.76923076923077,2.11538461538462,0,0,0,0,0
"878",1697048,2002,11.5384615384615,0,0.384615384615385,9.61538461538461,NA,2,0,0,0,0
"879",1700038,2002,9.61538461538461,0,3.84615384615385,5.76923076923077,5.76923076923077,3.84615384615385,0,0,0,0
"880",1700039,2002,3.84615384615385,0,0.961538461538462,5.28846153846154,NA,0,0,NA,0,0
"881",1701032,2002,11.5384615384615,NA,0.961538461538462,9.61538461538461,NA,3.84615384615385,0,0,0,0
"882",1701033,2002,13.4615384615385,7.69230769230769,1.34615384615385,NA,NA,3.84615384615385,0,0,0,0
"883",1701034,2002,48.0769230769231,5.76923076923077,1.92307692307692,19.2307692307692,57.6923076923077,0,0,0,0,0
"884",1701035,2002,NA,7.69230769230769,1.92307692307692,NA,NA,5.76923076923077,0,1.92307692307692,0,0
"885",1701036,2002,NA,7.69230769230769,1.92307692307692,NA,NA,0,0,0,0,15
"886",1722037,2002,2.88461538461538,1.92307692307692,1.53846153846154,2.88461538461538,23.0769230769231,0.384615384615385,0,0,0,0
"887",1722038,2002,1.15384615384615,0,0.384615384615385,0.961538461538462,0.576923076923077,0,0,0,0,0
"888",1722040,2002,1.92307692307692,5.76923076923077,0.961538461538462,15.3846153846154,19.2307692307692,3.84615384615385,0,0,0,76.9230769230769
"889",1722184,2002,11.5384615384615,0,1.73076923076923,7.69230769230769,25,0,0,0,0,0
"890",1722185,2002,8.65384615384615,5.76923076923077,1.73076923076923,6.73076923076923,25,2.88461538461538,0,0,0,0
"891",1731031,2002,1.92307692307692,0,0.288461538461538,7.69230769230769,1.92307692307692,0,0,0,0,92.3076923076923
"892",1731032,2002,19.2307692307692,9.61538461538461,11.5384615384615,3.84615384615385,NA,0,1.92307692307692,0,0,0
"893",1731033,2002,NA,0,0.576923076923077,NA,11.5384615384615,2.01923076923077,0,0,0,0
"894",1731035,2002,11.5384615384615,9.61538461538461,0.961538461538462,15.3846153846154,29.5384615384615,0,23.0769230769231,0,0,0
"895",1732030,2002,9.61538461538461,19.2307692307692,3.84615384615385,38.4615384615385,96.1538461538462,19.2307692307692,19.2307692307692,0,0,0
"896",1732031,2002,9.61538461538461,19.2307692307692,3.84615384615385,38.4615384615385,96.1538461538462,0,0,0,0,0
"897",1740032,2002,2.88461538461538,1.92307692307692,0.961538461538462,5.76923076923077,46.1538461538462,5.76923076923077,0,3.84615384615385,0,0
"898",1750031,2002,NA,NA,0.192307692307692,NA,NA,1.63461538461538,0,0,0,0
"899",1762040,2002,0,0,1.44230769230769,1.92307692307692,23.0769230769231,0,0,0,0,0
"900",1762041,2002,6.73076923076923,28.8461538461538,2.88461538461538,5.76923076923077,15.3846153846154,0,4.80769230769231,0,4.80769230769231,0
"901",1762042,2002,0.769230769230769,0,1.92307692307692,1.92307692307692,2.30769230769231,0,0,0,0,0
"902",1762043,2002,7.69230769230769,28.8461538461538,2.88461538461538,5.76923076923077,19.2307692307692,0,0,0,0,0
"903",1762044,2002,1.92307692307692,0,0.576923076923077,5.76923076923077,11.5384615384615,0,0,0,0,0
"904",1762045,2002,9.61538461538461,3.84615384615385,0.961538461538462,19.2307692307692,28.8461538461538,0,0,0,0,0
"905",1763035,2002,13.4615384615385,38.4615384615385,0,13.4615384615385,23.0769230769231,0,NA,0,0,0
"906",1763036,2002,17.3076923076923,38.4615384615385,0.961538461538462,17.3076923076923,23.0769230769231,0,NA,0,0,0
"907",1767033,2002,15.3846153846154,9.61538461538461,3.84615384615385,11.5384615384615,19.2307692307692,5.76923076923077,12.5,5.76923076923077,0,0
"908",1775033,2002,4.80769230769231,3.84615384615385,4.80769230769231,15.3846153846154,28.8461538461538,0,0,0,0,0
"909",1775035,2002,7.69230769230769,9.61538461538461,3.84615384615385,15.3846153846154,48.0769230769231,1.92307692307692,3.84615384615385,0,0,0
"910",1775036,2002,11.5384615384615,38.4615384615385,2.88461538461538,11.5384615384615,23.0769230769231,0.961538461538462,25.3846153846154,0,0,0
"911",1775037,2002,23.0769230769231,38.4615384615385,1.92307692307692,9.61538461538461,23.0769230769231,0,0,2.30769230769231,0,0
"912",1775038,2002,1.44230769230769,0,0.480769230769231,3.84615384615385,2.88461538461538,1.92307692307692,0,0,0,0
"913",1775039,2002,2.40384615384615,0,0.480769230769231,5.76923076923077,23.0769230769231,0,0,0.961538461538462,0,0
"914",1782033,2002,7.69230769230769,3.84615384615385,0,NA,NA,NA,0,0,0,0
"915",1782034,2002,2.88461538461538,0,0.576923076923077,3.84615384615385,4.23076923076923,0,0,0,0,0
"916",1782035,2002,7.69230769230769,1.92307692307692,NA,NA,NA,NA,0,0,0,0
"917",1783030,2002,9.61538461538461,19.2307692307692,1.92307692307692,7.69230769230769,NA,9.61538461538461,38.4615384615385,0,0,0
"918",1783170,2002,9.61538461538461,19.2307692307692,1.92307692307692,7.69230769230769,NA,9.61538461538461,11.5384615384615,0,0,0
"919",1784033,2002,11.5384615384615,17.3076923076923,0.961538461538462,4.80769230769231,20.1923076923077,11.5384615384615,5.76923076923077,0,0,0
"920",1784035,2002,7.69230769230769,19.2307692307692,1.34615384615385,9.61538461538461,30,3.84615384615385,8.07692307692308,0,0,0
"921",1786045,2002,15.3846153846154,0,0.576923076923077,11.5384615384615,18.4615384615385,0,0,0,0,0
"922",1786048,2002,7.69230769230769,7.69230769230769,0.673076923076923,9.61538461538461,23.0769230769231,5.76923076923077,0,0,0,0
"923",1786049,2002,15.3846153846154,0,1.34615384615385,7.69230769230769,18.4615384615385,2.88461538461538,0,0,0,0
"924",1787035,2002,0,4.80769230769231,0.961538461538462,4.80769230769231,19.2307692307692,0,0,0,0,0
"925",1798039,2002,3.84615384615385,0,0.961538461538462,2.88461538461538,19.2307692307692,2.01923076923077,0,0,0,0
"926",1798040,2002,76.9230769230769,0,1.92307692307692,19.2307692307692,NA,1.44230769230769,0,0,0,0
"927",1799038,2002,1.92307692307692,0,2.88461538461538,3.84615384615385,13.4615384615385,0,0,0,0,0
"928",1799039,2002,2.88461538461538,0,1.92307692307692,3.84615384615385,13.4615384615385,0,0,0,0,0
"929",1802033,2002,9.61538461538461,1.92307692307692,0.961538461538462,9.61538461538461,57.6923076923077,3.84615384615385,0,0,0,0
"930",1803030,2002,7.69230769230769,5.76923076923077,0,3.84615384615385,19.2307692307692,0,0,0,0,0
"931",1803031,2002,3.84615384615385,1.92307692307692,0.480769230769231,5.76923076923077,19.2307692307692,0,0,0,0,0
"932",1805033,2002,11.5384615384615,0,4.80769230769231,5.76923076923077,19.2307692307692,0,3.84615384615385,0,0,0
"933",1805034,2002,19.2307692307692,0,4.80769230769231,9.61538461538461,19.2307692307692,0,0,0,0,0
"934",1805175,2002,4.32692307692308,0,0.0961538461538462,0,11.5384615384615,0,0,0,0,NA
"935",1807035,2002,5.76923076923077,0,0,1.92307692307692,23.0769230769231,3.84615384615385,0,0,0,0
"936",1807037,2002,5.76923076923077,0,0.576923076923077,1.92307692307692,NA,3.84615384615385,0,0,0,0
"937",1810043,2002,0.769230769230769,0,0.576923076923077,3.84615384615385,NA,0,13.4615384615385,NA,0,0
"938",1813032,2002,5.76923076923077,0,0.576923076923077,4.80769230769231,3.84615384615385,0,0,0,0,0
"939",1822034,2002,10.5769230769231,9.61538461538461,1.92307692307692,11.5384615384615,NA,4.80769230769231,1.92307692307692,0,0,0
"940",1823033,2002,NA,0,NA,NA,NA,0,0,0,0,0
"941",1823034,2002,9.61538461538461,0,NA,28.8461538461538,NA,0,0,0,0,0
"942",1824176,2002,2.88461538461538,0,0.769230769230769,5.76923076923077,28.8461538461538,1.25,0,0,0,0
"943",1830033,2002,3.84615384615385,0,0.961538461538462,3.84615384615385,NA,0,0,0,0,0
"944",1837034,2002,28.8461538461538,0,0,9.61538461538461,3.84615384615385,0,0,0,0,0
"945",1837035,2002,38.4615384615385,4.80769230769231,0.769230769230769,5.76923076923077,13.4615384615385,0,0,0,0,0
"946",1839034,2002,3.84615384615385,3.84615384615385,3.84615384615385,7.69230769230769,NA,0,0,0,0,0
"947",1839035,2002,3.84615384615385,3.84615384615385,1.92307692307692,7.69230769230769,NA,0.384615384615385,0,0,0,0
"948",1839036,2002,3.84615384615385,3.84615384615385,0.961538461538462,4.80769230769231,2.40384615384615,0,0,0,0,0
"949",1839038,2002,1.92307692307692,3.84615384615385,0.961538461538462,3.84615384615385,1.92307692307692,0,0,0,0,0
"950",1841035,2002,23.0769230769231,19.2307692307692,1.92307692307692,5.76923076923077,15.3846153846154,11.5384615384615,0,0,0,0
"951",1841036,2002,7.69230769230769,19.2307692307692,1.15384615384615,2.30769230769231,23.0769230769231,5.76923076923077,9.61538461538461,0,0,42.3076923076923
"952",1841037,2002,9.61538461538461,9.61538461538461,1.92307692307692,NA,NA,0,11.5384615384615,0,0,0
"953",1841039,2002,NA,NA,0.769230769230769,NA,NA,0.192307692307692,17.3076923076923,0,0,0
"954",1845030,2002,9.61538461538461,0,0.576923076923077,9.61538461538461,19.2307692307692,0,0,0,0,0
"955",1845031,2002,28.8461538461538,0,1.92307692307692,19.2307692307692,19.2307692307692,1.44230769230769,0,0,0,0
"956",1850033,2002,9.61538461538461,0,0.480769230769231,3.84615384615385,NA,3.84615384615385,0,0,0,0
"957",1850034,2002,9.61538461538461,0,0.480769230769231,3.84615384615385,NA,15.3846153846154,0,0,0,0
"958",1852032,2002,7.69230769230769,3.84615384615385,1.44230769230769,7.69230769230769,NA,0,2.88461538461538,0,0,0
"959",1859033,2002,28.8461538461538,57.6923076923077,7.69230769230769,57.6923076923077,115.384615384615,19.2307692307692,0,5.76923076923077,0,0
"960",1862032,2002,38.4615384615385,9.61538461538461,0.961538461538462,48.0769230769231,NA,1.92307692307692,0,0,0,0
"961",1862033,2002,15.3846153846154,NA,0.384615384615385,9.61538461538461,NA,0,0,0,0,0
"962",1866032,2002,0,0,0.961538461538462,3.84615384615385,19.2307692307692,0,0,0,0,0
"963",1866033,2002,9.61538461538461,19.2307692307692,1.92307692307692,19.2307692307692,69.2307692307692,0,0,0,0,0
"964",1867033,2002,NA,19.2307692307692,9.61538461538461,NA,NA,NA,0,0,0,115.384615384615
"965",1867034,2002,NA,19.2307692307692,0.961538461538462,NA,NA,3.84615384615385,19.2307692307692,0,0,0
"966",1878033,2002,3.84615384615385,0.192307692307692,1.92307692307692,5.76923076923077,28.8461538461538,0,3.46153846153846,0.961538461538462,0,0
"967",1878034,2002,3.84615384615385,0.192307692307692,1.92307692307692,5.76923076923077,28.8461538461538,0,0,0.538461538461538,0,0
"968",1879032,2002,5.76923076923077,0,1.92307692307692,7.69230769230769,48.0769230769231,0,0,0,0,0
"969",1879033,2002,6.73076923076923,0,1.92307692307692,7.69230769230769,48.0769230769231,0,0,0,0,0
"970",1887037,2002,3.84615384615385,1.15384615384615,0.576923076923077,3.84615384615385,4.03846153846154,0,0,0,35,0
"971",1893034,2002,NA,3.84615384615385,0.576923076923077,7.69230769230769,48.0769230769231,0,0,0,0,0
"972",1893035,2002,5.76923076923077,3.84615384615385,1.92307692307692,7.69230769230769,48.0769230769231,0,0,0,0,0
"973",1893036,2002,9.61538461538461,5.76923076923077,2.88461538461538,11.5384615384615,92.3076923076923,0,0,0,0,0
"974",1893037,2002,5.76923076923077,5.76923076923077,2.88461538461538,11.5384615384615,19.2307692307692,0,0,0,0,0
"975",1893038,2002,9.61538461538461,9.61538461538461,4.80769230769231,13.4615384615385,38.4615384615385,5.76923076923077,0,0,0,0
"976",1897030,2002,9.61538461538461,3.84615384615385,0.961538461538462,9.61538461538461,38.4615384615385,0.576923076923077,0,4.80769230769231,0,17.3076923076923
"977",1898030,2002,5.76923076923077,11.5384615384615,0.865384615384615,7.69230769230769,38.4615384615385,9.61538461538461,0,0,0,48.0769230769231
"978",1901031,2002,11.5384615384615,3.84615384615385,3.84615384615385,19.2307692307692,15.3846153846154,0,13.4615384615385,0,0,0
"979",1901172,2002,3.84615384615385,9.61538461538461,1.92307692307692,5.76923076923077,28.8461538461538,0,46.1538461538462,0,0,0
"980",1905031,2002,5.76923076923077,7.69230769230769,7.69230769230769,23.0769230769231,3.84615384615385,3.84615384615385,0,11.5384615384615,1.38461538461538,0
"981",1905032,2002,7.69230769230769,7.69230769230769,3.84615384615385,19.2307692307692,5.76923076923077,0,15.5769230769231,0.134615384615385,0,0
"982",1905033,2002,7.69230769230769,7.69230769230769,0.961538461538462,5.76923076923077,7.69230769230769,7.69230769230769,7.69230769230769,0,0,0
"983",1906031,2002,6.73076923076923,7.69230769230769,3.84615384615385,13.4615384615385,46.1538461538462,0.480769230769231,0,0.346153846153846,0,20.7692307692308
"984",1908032,2002,19.2307692307692,9.61538461538461,0.961538461538462,0,28.8461538461538,0,0,0,0,0
