"","KID","chcare","Arrange","Price","year"
"5225",2576033,0,NA,NA,2002
"5226",2576034,0,NA,NA,2002
"5227",2577030,0,NA,NA,2002
"5228",2577031,0,NA,0,2002
"5229",2578180,62.3076923076923,NA,2.49230769230769,2002
"5230",2586032,0,NA,NA,2002
"5231",2586034,0,NA,NA,2002
"5232",2586035,38,NA,9.5,2002
"5233",2590040,0,NA,NA,2002
"5234",2590041,0,NA,0,2002
"5235",2590042,0,NA,0,2002
"5236",2590043,0,NA,NA,2002
"5237",2591035,0,NA,NA,2002
"5238",2593033,0,NA,NA,2002
"5239",2594030,0,NA,0,2002
"5240",2599174,0,NA,NA,2002
"5241",2599175,0,NA,NA,2002
"5242",2601033,NA,NA,NA,2002
"5243",2601034,0,NA,NA,2002
"5244",2601036,0,NA,NA,2002
"5245",2601038,NA,NA,NA,2002
"5246",2603032,0,NA,NA,2002
"5247",2603033,75,NA,5,2002
"5248",2603179,37.5,NA,7.5,2002
"5249",2607030,0,NA,0,2002
"5250",2610032,0,NA,NA,2002
"5251",2611037,NA,NA,NA,2002
"5252",2611038,NA,NA,NA,2002
"5253",2613030,0,NA,NA,2002
"5254",2613031,0,NA,NA,2002
"5255",2615046,0,NA,NA,2002
"5256",2615047,0,NA,NA,2002
"5257",2615048,NA,NA,NA,2002
"5258",2615049,0,NA,NA,2002
"5259",2618032,0,NA,NA,2002
"5260",2618033,0,NA,NA,2002
"5261",2618034,0,NA,NA,2002
"5262",2618035,0,NA,NA,2002
"5263",2618037,0,NA,NA,2002
"5264",2621034,0,NA,0,2002
"5265",2628032,0,NA,NA,2002
"5266",2628034,0,NA,NA,2002
"5267",2628035,0,NA,NA,2002
"5268",2628037,0,NA,NA,2002
"5269",2629030,0,NA,NA,2002
"5270",2629031,0,NA,NA,2002
"5271",2639030,0,NA,0,2002
"5272",2640030,40,NA,4,2002
"5273",2642032,0,NA,NA,2002
"5274",2642034,0,NA,NA,2002
"5275",2642035,0,NA,0,2002
"5276",2643032,0,NA,NA,2002
"5277",2645030,0,NA,NA,2002
"5278",2646032,NA,NA,NA,2002
"5279",2646033,NA,NA,NA,2002
"5280",2647030,NA,NA,NA,2002
"5281",2653030,0,NA,NA,2002
"5282",2655031,NA,NA,NA,2002
"5283",2655032,NA,NA,NA,2002
"5284",2655033,0,NA,NA,2002
"5285",2656033,0,NA,NA,2002
"5286",2656034,0,"Non Relative",NA,2002
"5287",2656035,0,NA,NA,2002
"5288",2656036,50,NA,1.25,2002
"5289",2656037,NA,NA,NA,2002
"5290",2657036,0,NA,0,2002
"5291",2657037,0,NA,NA,2002
"5292",2657038,0,NA,NA,2002
"5293",2660031,0,NA,0,2002
"5294",2660032,0,NA,0,2002
"5295",2661040,0,NA,NA,2002
"5296",2661041,NA,NA,NA,2002
"5297",2661042,NA,NA,NA,2002
"5298",2661043,0,NA,NA,2002
"5299",2661044,0,NA,NA,2002
"5300",2662032,0,NA,0,2002
"5301",2672030,0,NA,NA,2002
"5302",2672031,0,NA,NA,2002
"5303",2672032,0,NA,NA,2002
"5304",2673174,0,NA,NA,2002
"5305",2678037,0,NA,NA,2002
"5306",2678038,0,NA,NA,2002
"5307",2678040,0,NA,NA,2002
"5308",2680032,0,NA,NA,2002
"5309",2680033,0,NA,NA,2002
"5310",2680034,0,NA,NA,2002
"5311",2682032,0,NA,NA,2002
"5312",2682033,0,NA,NA,2002
"5313",2688036,0,NA,0,2002
"5314",2701038,NA,NA,NA,2002
"5315",2701043,0,NA,NA,2002
"5316",2701047,0,NA,NA,2002
"5317",2701048,0,NA,NA,2002
"5318",2701049,NA,NA,NA,2002
"5319",2701050,NA,NA,NA,2002
"5320",2701051,NA,NA,NA,2002
"5321",2701052,0,NA,NA,2002
"5322",2701208,NA,NA,NA,2002
"5323",2704185,0,NA,NA,2002
"5324",2704186,0,NA,NA,2002
"5325",2707034,0,NA,NA,2002
"5326",2707035,NA,NA,NA,2002
"5327",2707037,0,NA,NA,2002
"5328",2707038,NA,NA,NA,2002
"5329",2707042,NA,NA,NA,2002
"5330",2707043,0,NA,NA,2002
"5331",2707044,0,NA,NA,2002
"5332",2707182,0,NA,NA,2002
"5333",2712032,0,NA,NA,2002
"5334",2714036,NA,NA,NA,2002
"5335",2714183,0,NA,NA,2002
"5336",2715030,0,NA,NA,2002
"5337",2716032,0,NA,NA,2002
"5338",2716033,NA,NA,NA,2002
"5339",2717033,0,NA,NA,2002
"5340",2717034,0,NA,NA,2002
"5341",2717036,0,NA,0,2002
"5342",2717038,20,"Before/After School Prog.",6.66666666666667,2002
"5343",2722031,0,NA,0,2002
"5344",2726030,0,NA,NA,2002
"5345",2726031,0,NA,NA,2002
"5346",2727035,0,NA,NA,2002
"5347",2727036,0,NA,NA,2002
"5348",2727178,NA,NA,NA,2002
"5349",2727179,NA,NA,NA,2002
"5350",2731034,NA,NA,NA,2002
"5351",2731035,0,NA,0,2002
"5352",2731036,0,NA,0,2002
"5353",2731037,NA,NA,NA,2002
"5354",2731175,0,NA,NA,2002
"5355",2744034,NA,NA,NA,2002
"5356",2750031,0,NA,NA,2002
"5357",2750032,0,NA,NA,2002
"5358",2752032,0,NA,NA,2002
"5359",2752033,12,NA,2,2002
"5360",2753034,0,NA,NA,2002
"5361",2753035,0,NA,NA,2002
"5362",2753174,NA,NA,NA,2002
"5363",2756034,0,NA,NA,2002
"5364",2756173,0,NA,NA,2002
"5365",2771033,0,NA,NA,2002
"5366",2771034,0,NA,NA,2002
"5367",2774172,0,NA,NA,2002
"5368",2776031,NA,NA,NA,2002
"5369",2776032,NA,NA,NA,2002
"5370",2779031,0,NA,NA,2002
"5371",2782177,NA,NA,NA,2002
"5372",2783031,0,NA,NA,2002
"5373",2786032,0,NA,NA,2002
"5374",2786033,0,NA,NA,2002
"5375",2786034,0,NA,NA,2002
"5376",2799031,0,NA,NA,2002
"5377",2799032,0,NA,NA,2002
"5378",2800035,0,NA,NA,2002
"5379",2801035,0,NA,NA,2002
"5380",2801179,NA,NA,NA,2002
"5381",2801180,0,NA,NA,2002
"5382",2806033,NA,NA,NA,2002
"5383",2807030,0,NA,NA,2002
"5384",2807031,0,NA,NA,2002
"5385",2816033,0,NA,0,2002
"5386",2822032,40,NA,2,2002
"5387",2831032,0,NA,NA,2002
"5388",2831033,0,NA,NA,2002
"5389",2835030,0,NA,NA,2002
"5390",2835031,0,NA,NA,2002
"5391",2836033,NA,NA,NA,2002
"5392",2836035,NA,NA,NA,2002
"5393",2846176,0,NA,0,2002
"5394",2846177,0,NA,0,2002
"5395",2847040,0,NA,NA,2002
"5396",2848036,0,NA,NA,2002
"5397",2848037,0,NA,NA,2002
"5398",2848038,0,NA,NA,2002
"5399",2848039,0,NA,NA,2002
"5400",2848040,0,NA,NA,2002
"5401",2848041,50,NA,2.5,2002
"5402",2848042,36.9230769230769,NA,1.53846153846154,2002
"5403",2848043,0,NA,NA,2002
"5404",2848175,0,NA,NA,2002
"5405",2848179,0,NA,NA,2002
"5406",2849031,NA,NA,NA,2002
"5407",2849032,25,NA,3.125,2002
"5408",2851031,NA,NA,NA,2002
"5409",2851032,0,NA,NA,2002
"5410",2851033,0,NA,NA,2002
"5411",2851034,35,NA,8.75,2002
"5412",2851035,35,NA,8.75,2002
"5413",2852041,0,NA,NA,2002
"5414",2852046,0,NA,NA,2002
"5415",2852048,NA,NA,NA,2002
"5416",2852049,0,NA,0,2002
"5417",2852050,0,NA,NA,2002
"5418",2852051,NA,NA,NA,2002
"5419",2852052,0,NA,NA,2002
"5420",2852053,0,NA,NA,2002
"5421",2852054,0,NA,NA,2002
"5422",2860031,0,NA,NA,2002
"5423",2860032,0,NA,NA,2002
"5424",2867032,0,NA,NA,2002
"5425",2869031,18.0645161290323,NA,2.25806451612903,2002
"5426",2874032,NA,NA,NA,2002
"5427",2874033,NA,NA,NA,2002
"5428",2875034,0,"Non Relative",0,2002
"5429",2875035,0,NA,0,2002
"5430",2876032,0,NA,0,2002
"5431",2880030,0,NA,NA,2002
"5432",2880031,12,NA,4,2002
"5433",2881033,0.480769230769231,NA,0.0801282051282051,2002
"5434",2881036,0,NA,0,2002
"5435",2881037,NA,NA,NA,2002
"5436",2882032,0,NA,NA,2002
"5437",2882033,0,NA,NA,2002
"5438",2882034,0,NA,NA,2002
"5439",2887036,NA,NA,NA,2002
"5440",2888030,0,NA,NA,2002
"5441",2890031,0,NA,NA,2002
"5442",2893031,0,NA,NA,2002
"5443",2893177,0,NA,NA,2002
"5444",2895032,0,NA,NA,2002
"5445",2895033,0,NA,NA,2002
"5446",2895034,20,NA,1.33333333333333,2002
"5447",2897031,NA,NA,NA,2002
"5448",2897032,0,NA,NA,2002
"5449",2897033,0,NA,NA,2002
"5450",2897034,0,NA,NA,2002
"5451",2897036,10,NA,2,2002
"5452",2897180,0,NA,NA,2002
"5453",2897182,NA,NA,NA,2002
"5454",2898031,0,NA,0,2002
"5455",2898032,0,NA,NA,2002
"5456",2902030,0,NA,NA,2002
"5457",2902032,0,NA,NA,2002
"5458",2902033,0,NA,NA,2002
"5459",2907035,0,NA,NA,2002
"5460",2907036,0,NA,NA,2002
"5461",2907037,NA,NA,NA,2002
"5462",2907038,0,NA,NA,2002
"5463",2907041,NA,NA,NA,2002
"5464",2907043,NA,NA,NA,2002
"5465",2910032,NA,NA,NA,2002
"5466",2910033,NA,NA,NA,2002
"5467",2916031,0,NA,NA,2002
"5468",2916032,0,NA,NA,2002
"5469",2920034,0,NA,0,2002
"5470",2920035,0,NA,0,2002
"5471",2921031,0,NA,NA,2002
"5472",2921033,0,NA,NA,2002
"5473",3002002,28.8461538461538,NA,3.20512820512821,2002
"5474",3005002,0,NA,NA,2002
"5475",3006004,NA,NA,NA,2002
"5476",3010003,0,NA,NA,2002
"5477",3010004,0,NA,0,2002
"5478",3012002,0,NA,NA,2002
"5479",3018002,0,NA,NA,2002
"5480",3018003,0,NA,NA,2002
"5481",3019003,60,NA,3.75,2002
"5482",3021003,NA,NA,NA,2002
"5483",3021004,0,NA,0,2002
"5484",3023003,0,NA,0,2002
"5485",3023004,0,NA,0,2002
"5486",3024003,10,NA,0.714285714285714,2002
"5487",3025003,0,NA,NA,2002
"5488",3025004,0,NA,NA,2002
"5489",3027002,0,NA,0,2002
"5490",3030003,NA,NA,NA,2002
"5491",3032003,0,NA,NA,2002
"5492",3033002,0,NA,0,2002
"5493",3034004,0,NA,NA,2002
"5494",3036004,NA,NA,NA,2002
"5495",3036005,NA,NA,NA,2002
"5496",3037002,NA,NA,NA,2002
"5497",3037004,NA,NA,NA,2002
"5498",3041003,0,NA,0,2002
"5499",3041004,0,NA,0,2002
"5500",3043003,23.0769230769231,NA,2.88461538461539,2002
"5501",3045003,323.076923076923,NA,107.692307692308,2002
"5502",3045004,323.076923076923,NA,80.7692307692308,2002
"5503",3046005,NA,NA,NA,2002
"5504",3046007,NA,NA,NA,2002
"5505",3047005,NA,NA,NA,2002
"5506",3047006,0,NA,0,2002
"5507",3049004,NA,NA,NA,2002
"5508",3049005,NA,NA,NA,2002
"5509",3050003,NA,NA,NA,2002
"5510",3050004,NA,NA,NA,2002
"5511",3055003,34,NA,1.36,2002
"5512",3055004,7.84615384615385,NA,0.261538461538462,2002
"5513",3056003,0,NA,NA,2002
"5514",3057004,NA,NA,NA,2002
"5515",3057005,30,NA,0.75,2002
"5516",3059003,0,NA,NA,2002
"5517",3059004,0,NA,NA,2002
"5518",3061003,0,NA,NA,2002
"5519",3061004,147,NA,5.88,2002
"5520",3063005,0,NA,NA,2002
"5521",3063006,0,NA,NA,2002
"5522",3064006,NA,NA,NA,2002
"5523",3064007,NA,NA,NA,2002
"5524",3066003,34.6153846153846,NA,2.30769230769231,2002
"5525",3070003,0,NA,NA,2002
"5526",3073002,0,NA,NA,2002
"5527",3075004,NA,NA,NA,2002
"5528",3078003,115.384615384615,NA,7.69230769230769,2002
"5529",3079005,NA,NA,NA,2002
"5530",3080003,NA,NA,NA,2002
"5531",3082003,0,NA,NA,2002
"5532",3082004,0,NA,NA,2002
"5533",3085003,NA,NA,NA,2002
"5534",3085004,0,NA,NA,2002
"5535",3088004,45,NA,3,2002
"5536",3088005,0,NA,0,2002
"5537",3089006,NA,NA,NA,2002
"5538",3089007,NA,NA,NA,2002
"5539",3090003,0,NA,NA,2002
"5540",3090004,0,NA,0,2002
"5541",3091003,0,NA,NA,2002
"5542",3091004,0,NA,NA,2002
"5543",3092003,NA,NA,NA,2002
"5544",3092004,NA,NA,NA,2002
"5545",3093002,NA,NA,NA,2002
"5546",3094003,0,NA,NA,2002
"5547",3094004,0,NA,NA,2002
"5548",3095003,0,NA,NA,2002
"5549",3095004,0,NA,NA,2002
"5550",3096003,0,NA,0,2002
"5551",3098003,0,NA,NA,2002
"5552",3098004,0,NA,NA,2002
"5553",3099004,0,NA,NA,2002
"5554",3099005,0,NA,NA,2002
"5555",3105003,0,NA,NA,2002
"5556",3105004,0,NA,NA,2002
"5557",3108004,0,NA,NA,2002
"5558",3109003,0,NA,NA,2002
"5559",3110003,0,NA,NA,2002
"5560",3110005,NA,NA,NA,2002
"5561",3111004,0,NA,NA,2002
"5562",3111005,0,NA,0,2002
"5563",3113003,70,NA,2.33333333333333,2002
"5564",3115004,0,NA,NA,2002
"5565",3116002,23.0769230769231,NA,1.15384615384615,2002
"5566",3117005,0,NA,NA,2002
"5567",3117006,0,NA,NA,2002
"5568",3121004,0,NA,NA,2002
"5569",3123003,0,NA,NA,2002
"5570",3124003,0,NA,NA,2002
"5571",3125004,0,NA,NA,2002
"5572",3125005,0,NA,0,2002
"5573",3126004,NA,NA,NA,2002
"5574",3127003,0,NA,NA,2002
"5575",3127004,0,NA,NA,2002
"5576",3128004,NA,NA,NA,2002
"5577",3128006,NA,NA,NA,2002
"5578",3129003,NA,NA,NA,2002
"5579",3129004,NA,NA,NA,2002
"5580",3130002,0,NA,NA,2002
"5581",3131002,0,NA,0,2002
"5582",3131003,40,NA,4,2002
"5583",3133003,0,NA,NA,2002
"5584",3135003,0,NA,NA,2002
"5585",3135004,0,NA,NA,2002
"5586",3136003,0,NA,NA,2002
"5587",3140003,0,NA,NA,2002
"5588",3140004,0,NA,NA,2002
"5589",3141005,0,NA,NA,2002
"5590",3143004,0,NA,NA,2002
"5591",3144003,0,NA,NA,2002
"5592",3147006,9.23076923076923,NA,0.615384615384615,2002
"5593",3149003,0,NA,NA,2002
"5594",3151004,0,NA,NA,2002
"5595",3151005,0,NA,NA,2002
"5596",3154003,NA,NA,NA,2002
"5597",3155005,0,NA,NA,2002
"5598",3155006,0,NA,NA,2002
"5599",3156003,0,NA,NA,2002
"5600",3156004,0,NA,NA,2002
"5601",3157004,NA,NA,NA,2002
"5602",3157005,NA,NA,NA,2002
"5603",3159003,0,NA,NA,2002
"5604",3159004,0,NA,NA,2002
"5605",3161003,0,NA,0,2002
"5606",3162005,0,NA,NA,2002
"5607",3162006,0,NA,NA,2002
"5608",3163004,0,NA,NA,2002
"5609",3167003,NA,NA,NA,2002
"5610",3168003,NA,NA,NA,2002
"5611",3168004,NA,NA,NA,2002
"5612",3171005,0,NA,NA,2002
"5613",3172004,NA,NA,NA,2002
"5614",3176004,0,NA,NA,2002
"5615",3176005,0,NA,NA,2002
"5616",3177003,0,NA,NA,2002
"5617",3178003,70,NA,35,2002
"5618",3178005,0,NA,0,2002
"5619",3179004,0,NA,NA,2002
"5620",3179006,0,NA,NA,2002
"5621",3189003,0,NA,NA,2002
"5622",3190003,NA,NA,NA,2002
"5623",3191004,0,NA,NA,2002
"5624",3194003,NA,NA,NA,2002
"5625",3194004,NA,NA,NA,2002
"5626",3196003,0,NA,NA,2002
"5627",3196006,0,NA,NA,2002
"5628",3197005,0,NA,NA,2002
"5629",3198002,0,NA,NA,2002
"5630",3200004,0,NA,NA,2002
"5631",3200006,0,NA,NA,2002
"5632",3202003,0,NA,NA,2002
"5633",3202005,0,NA,NA,2002
"5634",3204003,0,NA,NA,2002
"5635",3204004,0,NA,NA,2002
"5636",3205002,0,NA,NA,2002
"5637",3206004,0,NA,0,2002
"5638",3207004,0,NA,NA,2002
"5639",3207005,0,NA,NA,2002
"5640",3211003,0,NA,NA,2002
"5641",3211004,0,NA,NA,2002
"5642",3212005,NA,NA,NA,2002
"5643",3212007,NA,NA,NA,2002
"5644",3217003,0,NA,NA,2002
"5645",3221003,0,NA,NA,2002
"5646",3221005,0,NA,NA,2002
"5647",3223003,0,NA,NA,2002
"5648",3223004,0,NA,0,2002
"5649",3224006,0,NA,NA,2002
"5650",3224007,0,NA,NA,2002
"5651",3225003,0,NA,NA,2002
"5652",3225006,25,NA,5,2002
"5653",3227003,0,NA,NA,2002
"5654",3227004,0,NA,NA,2002
"5655",3228003,0,NA,NA,2002
"5656",3228006,0,NA,NA,2002
"5657",3229003,0,NA,NA,2002
"5658",3229004,0,NA,NA,2002
"5659",3231003,0,NA,NA,2002
"5660",3232004,0,NA,NA,2002
"5661",3232005,0,NA,NA,2002
"5662",3233003,0,NA,NA,2002
"5663",3233004,0,NA,NA,2002
"5664",3237006,0,NA,NA,2002
"5665",3237007,0,NA,NA,2002
"5666",3238003,0,NA,NA,2002
"5667",3238004,0,NA,NA,2002
"5668",3239003,0,NA,NA,2002
"5669",3239004,0,NA,NA,2002
"5670",3240003,0,NA,NA,2002
"5671",3240006,0,NA,0,2002
"5672",3242003,0,NA,NA,2002
"5673",3242004,0,NA,NA,2002
"5674",3243004,NA,NA,NA,2002
"5675",3248004,0,NA,NA,2002
"5676",3248005,0,NA,NA,2002
"5677",3249004,0,NA,NA,2002
"5678",3249007,0,NA,NA,2002
"5679",3250003,0,NA,NA,2002
"5680",3250004,0,NA,NA,2002
"5681",3257003,0,NA,NA,2002
"5682",3257004,0,NA,NA,2002
"5683",3258004,0,NA,NA,2002
"5684",3258005,0,NA,NA,2002
"5685",3265003,NA,NA,NA,2002
"5686",3265004,NA,NA,NA,2002
"5687",3270002,NA,NA,NA,2002
"5688",3275003,0,NA,NA,2002
"5689",3275004,0,NA,NA,2002
"5690",3276004,NA,NA,NA,2002
"5691",3277003,NA,NA,NA,2002
"5692",3277004,NA,NA,NA,2002
"5693",3279006,NA,NA,NA,2002
"5694",3279007,NA,NA,NA,2002
"5695",3282005,0,NA,NA,2002
"5696",3282007,0,NA,NA,2002
"5697",3289003,0,NA,NA,2002
"5698",3291003,0,NA,NA,2002
"5699",3294004,0,NA,NA,2002
"5700",3302003,0,NA,NA,2002
"5701",3302004,0,NA,NA,2002
"5702",3303007,0,"Family Center",0,2002
"5703",3308003,0,NA,NA,2002
"5704",3309003,0,NA,NA,2002
"5705",3309004,0,NA,NA,2002
"5706",3310003,83.0769230769231,NA,9.23076923076923,2002
"5707",3311005,NA,NA,NA,2002
"5708",3311007,NA,NA,NA,2002
"5709",3312005,0,NA,NA,2002
"5710",3317003,NA,NA,NA,2002
"5711",3317004,NA,NA,NA,2002
"5712",3318003,NA,NA,NA,2002
"5713",3320002,0,NA,NA,2002
"5714",3323003,0,NA,NA,2002
"5715",3323004,0,NA,NA,2002
"5716",3326003,NA,NA,NA,2002
"5717",3328005,NA,NA,NA,2002
"5718",3328006,NA,NA,NA,2002
"5719",3330003,NA,NA,NA,2002
"5720",3331006,0,NA,NA,2002
"5721",3331008,0,NA,0,2002
"5722",3332003,0,NA,NA,2002
"5723",3332004,0,NA,NA,2002
"5724",3333003,0,NA,NA,2002
"5725",3336003,0,NA,0,2002
"5726",3336005,0,NA,0,2002
"5727",3343003,NA,NA,NA,2002
"5728",3345003,0,NA,0,2002
"5729",3345005,0,NA,0,2002
"5730",3346003,NA,NA,NA,2002
"5731",3347005,0,NA,NA,2002
"5732",3348006,0,NA,NA,2002
"5733",3349003,0,NA,NA,2002
"5734",3349004,0,NA,NA,2002
"5735",3350003,NA,NA,NA,2002
"5736",3352003,0,NA,NA,2002
"5737",3353003,27.6923076923077,NA,1.84615384615385,2002
"5738",3353004,27.6923076923077,NA,1.84615384615385,2002
"5739",3355005,NA,NA,NA,2002
"5740",3355006,NA,NA,NA,2002
"5741",3356006,60,NA,1.2,2002
"5742",3360002,80,NA,4,2002
"5743",3360003,80,NA,5.33333333333333,2002
"5744",3365004,0,NA,NA,2002
"5745",3365005,0,NA,NA,2002
"5746",3367003,0,NA,NA,2002
"5747",3367004,0,NA,NA,2002
"5748",3368007,0,NA,NA,2002
"5749",3368008,0,NA,NA,2002
"5750",3369004,0,NA,NA,2002
"5751",3369007,0,NA,NA,2002
"5752",3371004,0,NA,NA,2002
"5753",3371005,0,NA,NA,2002
"5754",3372007,NA,NA,NA,2002
"5755",3372008,NA,NA,NA,2002
"5756",3373003,0,NA,NA,2002
"5757",3373004,0,NA,NA,2002
"5758",3374005,0,NA,NA,2002
"5759",3375005,0,NA,NA,2002
"5760",3375006,0,NA,NA,2002
"5761",3376006,0,NA,NA,2002
"5762",3376007,0,NA,NA,2002
"5763",3378003,0,NA,NA,2002
"5764",3378004,0,NA,NA,2002
"5765",3380004,0,NA,NA,2002
"5766",3380005,0,NA,0,2002
"5767",3382003,NA,NA,NA,2002
"5768",3382004,NA,NA,NA,2002
"5769",3386003,0,NA,NA,2002
"5770",3386004,0,NA,NA,2002
"5771",3387003,60,NA,4,2002
"5772",3389003,0,NA,NA,2002
"5773",3390003,0,"Before/After School Prog.",0,2002
"5774",3396004,NA,NA,NA,2002
"5775",3397003,0,NA,NA,2002
"5776",3397007,45,NA,9,2002
"5777",3403005,NA,NA,NA,2002
"5778",3403006,NA,NA,NA,2002
"5779",3404003,0,NA,NA,2002
"5780",3404004,0,NA,NA,2002
"5781",3407003,NA,NA,NA,2002
"5782",3407004,NA,NA,NA,2002
"5783",3408004,0,NA,NA,2002
"5784",3409003,0,NA,NA,2002
"5785",3409004,0,NA,NA,2002
"5786",3413005,NA,NA,NA,2002
"5787",3416003,0,NA,NA,2002
"5788",3417003,0,NA,NA,2002
"5789",3420004,0,NA,NA,2002
"5790",3420005,0,NA,NA,2002
"5791",3422003,0,NA,0,2002
"5792",3422004,NA,NA,NA,2002
"5793",3425004,NA,NA,NA,2002
"5794",3427004,0,NA,NA,2002
"5795",3427005,0,NA,NA,2002
"5796",3429004,NA,NA,NA,2002
"5797",3429005,NA,NA,NA,2002
"5798",3437003,0,NA,NA,2002
"5799",3437007,0,NA,NA,2002
"5800",3441003,0,NA,NA,2002
"5801",3441005,0,NA,NA,2002
"5802",5012038,0,NA,NA,2002
"5803",5012039,0,NA,0,2002
"5804",5012177,0,NA,NA,2002
"5805",5014035,NA,NA,NA,2002
"5806",5014040,0,NA,NA,2002
"5807",5015034,NA,NA,NA,2002
"5808",5015035,0,NA,NA,2002
"5809",5015036,23.0769230769231,NA,7.69230769230769,2002
"5810",5015177,23.0769230769231,"Relative",2.56410256410256,2002
"5811",5016033,0.576923076923077,NA,0.0721153846153846,2002
"5812",5016034,0,"Family Center",0,2002
"5813",5017032,0,NA,0,2002
"5814",5017175,NA,NA,NA,2002
"5815",5018033,0,NA,NA,2002
"5816",5018034,11.5384615384615,NA,0.256410256410256,2002
"5817",5031038,0,NA,NA,2002
"5818",5031039,0,NA,NA,2002
"5819",5031040,0,NA,NA,2002
"5820",5031041,NA,NA,NA,2002
"5821",5031042,0,NA,NA,2002
"5822",5031043,NA,NA,NA,2002
"5823",5031044,NA,NA,NA,2002
"5824",5031046,0,NA,0,2002
"5825",5031050,0,NA,NA,2002
"5826",5031052,NA,NA,NA,2002
"5827",5034040,0,NA,NA,2002
"5828",5034042,0,NA,NA,2002
"5829",5034043,0,NA,NA,2002
"5830",5035031,0,NA,0,2002
"5831",5036031,0,NA,0,2002
"5832",5037034,0,NA,NA,2002
"5833",5037185,0,NA,NA,2002
"5834",5040033,0,NA,0,2002
"5835",5040181,0,"Before/After School Prog.",0,2002
"5836",5045033,0,NA,NA,2002
"5837",5046176,0,NA,NA,2002
"5838",5046177,0,NA,NA,2002
"5839",5047031,0,NA,0,2002
"5840",5047032,0,NA,NA,2002
"5841",5048039,0,NA,NA,2002
"5842",5048041,NA,NA,NA,2002
"5843",5048045,NA,NA,NA,2002
"5844",5048046,NA,NA,NA,2002
"5845",5052048,0,NA,NA,2002
"5846",5052049,0,NA,NA,2002
"5847",5052050,0,NA,NA,2002
"5848",5052051,0,NA,0,2002
"5849",5052052,0,NA,0,2002
"5850",5052192,0,NA,0,2002
"5851",5055037,0,NA,NA,2002
"5852",5055038,0,NA,0,2002
"5853",5055042,0,NA,0,2002
"5854",5055043,0,NA,NA,2002
"5855",5055044,0,NA,NA,2002
"5856",5055176,0,NA,NA,2002
"5857",5057038,0,NA,NA,2002
"5858",5057041,0,NA,NA,2002
"5859",5057042,0,"Relative",0,2002
"5860",5057044,0,NA,NA,2002
"5861",5057045,0,NA,0,2002
"5862",5057047,40,NA,4,2002
"5863",5057196,0,NA,NA,2002
"5864",5057197,0,NA,NA,2002
"5865",5057198,NA,NA,NA,2002
"5866",5061034,20,NA,2,2002
"5867",5061035,0,NA,NA,2002
"5868",5065037,NA,NA,NA,2002
"5869",5065038,NA,NA,NA,2002
"5870",5065039,0,NA,0,2002
"5871",5065040,NA,NA,NA,2002
"5872",5065043,0,NA,0,2002
"5873",5065045,0,NA,0,2002
"5874",5065046,NA,NA,NA,2002
"5875",5066037,NA,NA,NA,2002
"5876",5066039,0,NA,NA,2002
"5877",5066040,0,NA,0,2002
"5878",5066041,NA,NA,NA,2002
"5879",5066181,0,NA,NA,2002
"5880",5067035,0,NA,NA,2002
"5881",5067036,0,NA,NA,2002
"5882",5069037,0,NA,NA,2002
"5883",5069038,0,NA,0,2002
"5884",5070175,0,NA,NA,2002
"5885",5071035,0,NA,NA,2002
"5886",5071036,0,NA,NA,2002
"5887",5082030,69.2307692307692,"Before/After School Prog.",4.61538461538462,2002
"5888",5120030,0,NA,NA,2002
"5889",5120031,0,NA,NA,2002
"5890",5120032,0,NA,NA,2002
"5891",5120033,0,NA,NA,2002
"5892",5126035,0,NA,NA,2002
"5893",5133033,0,NA,NA,2002
"5894",5133034,0,NA,NA,2002
"5895",5133035,0,NA,NA,2002
"5896",5136039,0,NA,0,2002
"5897",5136040,50,"Relative",1.5625,2002
"5898",5136041,50,"Relative",2.27272727272727,2002
"5899",5136042,NA,NA,NA,2002
"5900",5136043,NA,NA,NA,2002
"5901",5136180,0,NA,NA,2002
"5902",5136181,0,NA,NA,2002
"5903",5136183,NA,NA,NA,2002
"5904",5142033,0,NA,NA,2002
"5905",5142034,0,NA,NA,2002
"5906",5142035,0,NA,NA,2002
"5907",5145034,0,NA,NA,2002
"5908",5145035,0,NA,NA,2002
"5909",5145176,NA,NA,NA,2002
"5910",5145177,NA,NA,NA,2002
"5911",5154039,0,NA,0,2002
"5912",5154041,0,NA,0,2002
"5913",5154044,0,NA,NA,2002
"5914",5154045,0,NA,NA,2002
"5915",5154046,0,NA,NA,2002
"5916",5163032,NA,NA,NA,2002
"5917",5164032,0,NA,NA,2002
"5918",5164034,NA,NA,NA,2002
"5919",5170038,0,NA,NA,2002
"5920",5170040,0,NA,0,2002
"5921",5170041,75,NA,4.41176470588235,2002
"5922",5170042,0,NA,NA,2002
"5923",5170043,0,NA,NA,2002
"5924",5170185,NA,NA,NA,2002
"5925",5171032,NA,NA,NA,2002
"5926",5177033,0,NA,NA,2002
"5927",5177035,0,NA,NA,2002
"5928",5177036,NA,NA,NA,2002
"5929",5180032,0,NA,NA,2002
"5930",5182040,0,NA,NA,2002
"5931",5182041,0,NA,0,2002
"5932",5182042,0,NA,NA,2002
"5933",5182043,0,NA,NA,2002
"5934",5182044,0,NA,NA,2002
"5935",5182045,0,NA,NA,2002
"5936",5182046,0,NA,0,2002
"5937",5182047,0,NA,0,2002
"5938",5182048,0,NA,NA,2002
"5939",5199035,45,NA,3,2002
