ER30001,ER30002,ER33601,ER33602,ER33603,CHREL,Q21B12_2,Q21B12A1,Q21B12A2,Q21G5,Q21G5D,Q21G7A,Q21G7C,Q21G8F,Q21G8I,Q21G10,Q21G10C,Q21H5,Q21H5C,Q21H6,Q21H6B,Q21H7B,Q21H7F,Q21H8,Q21H8B
2034,33,6815,5,30,4,5,0,0,5,0,5,0,5,45,5,0,0,0,0,0,0,0,0,0
2034,34,6705,3,30,4,5,0,0,5,0,5,0,1,90,5,0,0,0,0,0,0,0,0,0
2047,30,1715,3,30,4,1,4000,6,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2047,31,1715,4,30,4,1,4000,6,0,0,0,0,0,0,0,0,5,0,1,500,5,0,5,0
2050,32,125,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2053,31,1948,4,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2053,32,6613,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,300,5,300,1,50
2053,33,6613,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,250,5,0
2054,30,3437,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,470,1,2730,5,100,1,20
2054,31,3437,4,30,4,5,0,0,1,470,1,100,1,80,1,35,0,0,0,0,0,0,0,0
2055,30,4242,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,750,5,0
2055,31,1866,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2055,32,4242,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,35,5,0
2055,33,1866,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,30,5,0
2055,34,1867,3,30,4,1,4000,6,5,0,1,300,5,0,1,60,0,0,0,0,0,0,0,0
2056,34,586,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,35,5,0,1,0,5,0
2059,33,6577,3,30,4,5,0,0,1,0,5,0,5,0,1,50,0,0,0,0,0,0,0,0
2060,30,3882,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1050,5,0,1,0
2061,31,859,4,30,4,5,0,0,1,0,1,35,5,0,5,0,0,0,0,0,0,0,0,0
2061,32,1018,5,30,4,1,2800,6,5,0,1,40,5,25,5,0,0,0,0,0,0,0,0,0
2067,36,4596,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,800,5,0
2067,37,4596,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,500,1,400,5,0
2067,38,7011,3,30,4,0,0,0,5,0,5,0,1,160,5,0,0,0,0,0,0,0,0,0
2073,33,79,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,500,5,0
2073,34,76,3,65,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,177,5641,3,71,4,5,0,0,0,0,0,0,0,0,0,0,1,100,5,0,1,0,5,0
2080,31,2992,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,400,5,0
2080,32,2992,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,100,1,70
2083,30,4860,2,30,4,5,0,0,5,0,1,1000,5,0,5,0,0,0,0,0,0,0,0,0
2083,31,6879,3,30,4,5,0,0,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2083,173,6879,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2086,31,91,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,350,5,0
2086,33,91,4,30,4,5,0,0,5,0,5,0,5,80,5,0,0,0,0,0,0,0,0,0
2088,31,3350,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,20,1,2000
2095,32,6923,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,34,1,200
2095,33,6923,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,350,1,350
2108,31,5826,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,250,5,0
2108,32,5826,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2108,33,4096,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,700,5,0
2108,34,4096,4,30,4,5,0,0,5,0,1,240,5,0,1,60,0,0,0,0,0,0,0,0
2108,178,2391,3,30,4,1,3000,6,0,0,0,0,0,0,0,0,5,0,1,200,1,350,1,10
2108,179,2391,4,30,4,5,0,0,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0
2109,30,3234,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,150,5,0
2109,31,3234,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,600,5,0
2117,30,3170,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,300,1,50
2117,31,3170,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,200,1,50
2117,33,1139,4,30,4,5,0,0,5,0,1,320,1,50,1,7,0,0,0,0,0,0,0,0
2125,30,3717,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2125,31,3716,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2125,32,3717,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2125,34,3716,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2126,32,6476,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,600,5,0,5,0
2128,32,1486,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2128,33,1486,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2129,33,6396,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,920,5,600,5,0
2129,35,4307,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,600,1,1500,1,200
2129,36,6396,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,996,5,0,5,0
2137,34,178,3,30,4,5,0,0,5,0,5,0,1,200,5,0,0,0,0,0,0,0,0,0
2138,33,114,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
2138,176,3903,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
2143,32,1564,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,500,5,0
2151,38,5996,6,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2151,39,4450,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2151,40,5008,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2151,41,5008,4,30,4,5,0,0,5,0,5,0,5,50,1,60,0,0,0,0,0,0,0,0
2164,39,1336,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,30,1,50
2164,41,549,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2164,42,549,6,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2175,30,894,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,50
2175,31,894,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,3500
2175,32,2438,3,30,4,5,0,0,5,0,1,500,1,400,1,50,0,0,0,0,0,0,0,0
2175,33,2438,4,30,4,1,6500,6,5,0,1,180,1,300,5,0,0,0,0,0,0,0,0,0
2176,31,3921,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,5600,1,3000,1,30
2176,32,3921,4,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,1,2500,1,400,1,0
2177,31,5394,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,50,5,0
2177,32,6016,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,960,1,500,5,0
2177,33,5394,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,50,5,50,5,0
2177,34,4395,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1500,1,2000,5,0
2177,35,4623,3,30,4,5,0,0,5,0,1,1500,5,0,5,0,0,0,0,0,0,0,0,0
2177,36,4623,4,30,4,1,3600,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,38,4604,2,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2191,38,154,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,13,1,10
2191,182,65,5,30,4,9,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,50,5,0
2195,178,2766,5,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,300,1,0
2195,181,1818,2,30,4,5,0,0,5,0,5,0,1,70,5,0,0,0,0,0,0,0,0,0
2196,34,606,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,100
2196,35,606,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,200,5,150,1,100
2197,31,2492,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,25
2197,32,2492,4,30,4,5,0,0,5,0,5,0,5,40,5,0,0,0,0,0,0,0,0,0
2198,31,3958,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,300,1,100
2198,32,4613,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,1,0
2198,33,4151,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,500,1,500
2198,34,4613,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
2198,35,4848,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,800,5,0,5,0
2198,36,4848,4,30,4,5,0,0,5,0,1,1000,1,120,5,0,0,0,0,0,0,0,0,0
2199,35,2489,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2199,36,2489,4,30,4,5,0,0,5,0,5,0,5,50,5,0,0,0,0,0,0,0,0,0
2201,30,1627,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,150,5,0,5,0
2201,173,1627,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,800,5,200,5,0
2205,32,3438,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2207,30,3893,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,300,5,500,5,0
2207,31,3893,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,300,5,120,5,0
2210,33,3393,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2210,35,3393,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2219,33,301,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,185,5,0
2219,34,301,6,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,80,1,450,5,0
2224,30,5362,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,1000,1,100,5,0,5,0
2224,39,5362,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,500,5,0,1,5300,5,0
2224,40,5483,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,150,5,0
2224,42,5360,8,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,880,1,1290,1,500
2224,44,5360,9,30,4,5,0,0,5,0,1,75,5,120,5,0,0,0,0,0,0,0,0,0
2224,45,5218,3,30,4,1,3740,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,33,4166,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2225,34,4407,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,300,1,70,5,0
2237,31,4794,3,30,4,5,0,0,5,0,1,1500,1,100,5,0,0,0,0,0,0,0,0,0
2237,32,3871,3,30,4,5,0,0,5,0,5,0,1,100,5,0,0,0,0,0,0,0,0,0
2238,31,1724,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,580,5,40,1,0
2238,33,1724,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,800,1,160,1,5
2238,35,5356,4,30,4,5,0,0,1,0,1,1300,1,200,1,555,0,0,0,0,0,0,0,0
2238,36,5356,5,30,4,5,0,0,5,0,1,1300,5,120,1,55,0,0,0,0,0,0,0,0
2238,37,6361,3,33,4,5,0,0,5,0,1,1620,5,0,5,0,0,0,0,0,0,0,0,0
2240,31,4496,3,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2240,34,5056,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,40,1,10
2240,175,4227,3,60,4,5,0,0,5,0,5,0,5,0,1,50,0,0,0,0,0,0,0,0
2244,31,1484,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,350,1,550,5,0
2248,33,5636,3,30,4,5,0,0,5,0,5,0,5,75,1,7,0,0,0,0,0,0,0,0
2248,34,5636,4,30,4,5,0,0,5,0,5,0,5,0,1,7,0,0,0,0,0,0,0,0
2250,41,2630,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,200,5,0
2250,42,2993,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
2250,44,1767,5,30,4,1,1000,6,0,0,0,0,0,0,0,0,5,0,1,75,1,200,5,0
2251,35,1756,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1200,1,200,5,0
2251,40,7036,3,30,4,5,0,0,5,0,1,6600,5,0,5,0,0,0,0,0,0,0,0,0
2260,31,6960,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,275,5,0
2260,33,6861,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,500,1,0
2260,35,6960,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,2000,5,0
2260,36,6861,5,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,100,1,0
2261,33,2109,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,1000,5,0
2261,34,2109,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,100,5,0
2271,32,1737,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,9999,1,0
2271,34,4283,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,720,1,250,1,200
2271,35,1737,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,500,1,60,1,0
2272,33,3397,2,30,4,5,0,0,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2276,171,2809,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,75
2277,34,1061,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,100,5,0
2277,35,1061,5,30,4,5,0,0,5,0,1,1065,5,20,5,0,0,0,0,0,0,0,0,0
2277,183,105,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2277,184,105,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,220,5,0,5,0
2278,39,6747,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,250,5,0
2278,41,6406,3,30,4,5,0,0,5,0,1,0,5,15,5,0,0,0,0,0,0,0,0,0
2278,42,7438,2,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2278,43,6406,4,30,4,5,0,0,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2280,38,4503,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,576,5,0,5,0
2280,39,4502,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2280,41,4503,6,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2280,42,5386,6,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,40
2280,43,5386,7,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,250,5,0,1,0
2282,178,3581,3,30,4,1,3000,6,5,0,1,0,5,100,5,0,0,0,0,0,0,0,0,0
2285,36,4139,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,500,1,7
2285,37,4139,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,100,1,250,1,20
2288,33,7235,3,30,4,1,1500,6,0,0,0,0,0,0,0,0,5,0,5,0,1,400,5,0
2288,34,7235,4,30,4,1,2500,6,0,0,0,0,0,0,0,0,5,0,1,150,1,400,5,0
2292,36,6109,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
2297,34,1827,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2299,33,2471,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,300,5,0
2299,34,1363,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,100,1,0
2299,35,1363,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,125,5,0
2299,36,2471,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,300,5,0
2302,43,3899,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,200,5,0
2302,47,3668,4,30,4,5,0,0,5,0,5,0,1,40,5,0,0,0,0,0,0,0,0,0
2302,48,4029,2,30,4,5,0,0,5,0,5,0,5,106,1,7,0,0,0,0,0,0,0,0
2302,49,6346,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2302,50,4221,4,60,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2302,51,3668,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2302,52,6346,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2302,53,4028,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2302,194,3848,5,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
2302,198,5249,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
2302,199,5249,5,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
2304,32,1372,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,200,1,300,5,0
2304,33,1372,4,30,4,9,0,0,5,0,1,300,1,400,1,50,0,0,0,0,0,0,0,0
2311,31,163,2,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2311,32,2339,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2311,34,2339,5,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
2323,32,392,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,500,5,0,5,0
2323,33,1148,3,30,4,5,0,0,5,0,1,200,5,200,5,0,0,0,0,0,0,0,0,0
2323,34,1148,4,30,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
2326,36,2309,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2326,37,2309,4,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,31,886,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,400,5,0
2330,32,886,3,30,4,5,0,0,5,0,5,0,1,1000,5,0,0,0,0,0,0,0,0,0
2335,32,805,2,30,4,5,0,0,5,0,5,0,5,0,1,100,0,0,0,0,0,0,0,0
2341,31,5128,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,400,5,0
2341,32,5128,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,300,1,100
2341,33,7061,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
2341,34,7061,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,400,1,400
2352,31,1422,4,30,4,1,1800,6,0,0,0,0,0,0,0,0,5,0,1,50,1,200,5,0
2352,32,1422,5,30,4,1,1700,6,1,0,5,0,1,150,1,100,0,0,0,0,0,0,0,0
2353,30,4145,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,400,5,0,5,100,1,0
2353,35,4145,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,500,5,500,5,0
2354,34,1309,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
2354,35,5097,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2354,36,1309,4,30,4,5,0,0,5,0,1,70,5,0,5,0,0,0,0,0,0,0,0,0
2355,33,3436,5,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,80,5,0
2355,176,3436,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,250,5,0
2392,33,3061,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,20,5,0
2392,35,3061,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,30
2392,36,6224,3,30,4,5,0,0,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2392,37,6224,4,30,4,5,0,0,5,0,5,0,1,40,5,0,0,0,0,0,0,0,0,0
2393,30,4753,3,30,4,5,0,0,5,0,1,4000,5,165,5,0,0,0,0,0,0,0,0,0
2393,31,4753,4,30,4,5,0,0,5,0,1,350,1,100,1,45,0,0,0,0,0,0,0,0
2397,37,1385,3,30,4,1,1050,6,5,0,5,0,1,40,5,0,0,0,0,0,0,0,0,0
2397,38,1385,4,30,4,1,400,6,5,0,5,0,5,40,5,0,0,0,0,0,0,0,0,0
2409,31,580,3,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2409,32,580,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2409,33,840,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,300,1,0
2409,175,840,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,50,1,0
2410,31,2237,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,1,200
2410,32,2237,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,150,5,0,1,0
2410,33,2238,3,30,4,5,0,0,1,0,1,200,5,0,5,0,0,0,0,0,0,0,0,0
2411,171,1563,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,50,5,0
2411,172,1563,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,70,1,0
2411,173,2473,3,35,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,150,5,0
2411,174,2473,4,35,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
2412,33,4643,3,30,4,5,0,0,5,0,5,0,5,0,1,0,0,0,0,0,0,0,0,0
2416,35,5370,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,1,0
2416,36,5370,4,30,4,5,0,0,5,0,1,0,1,25,1,55,0,0,0,0,0,0,0,0
2418,34,5850,3,30,4,1,2200,6,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2422,35,5490,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,95,5,1000,5,0
2422,36,5490,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,300,5,0
2427,34,896,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,250,5,0
2427,35,896,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,100,5,0
2432,38,927,2,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
2432,41,288,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,25,1,35,1,0
2432,42,3052,3,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2432,44,288,4,33,4,5,0,0,1,12,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2432,47,2458,3,33,4,5,0,0,1,0,5,0,5,0,1,0,0,0,0,0,0,0,0,0
2432,48,823,2,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2432,52,824,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2432,53,3052,5,60,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2432,54,2458,4,30,4,5,0,0,5,0,5,0,5,0,1,0,0,0,0,0,0,0,0,0
2432,55,824,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2434,32,3892,4,33,4,5,0,0,0,0,0,0,0,0,0,0,1,5000,1,0,5,200,1,100
2435,31,5277,3,30,4,1,285,5,0,0,0,0,0,0,0,0,1,700,5,0,1,500,5,0
2435,32,4184,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,55,5,0
2435,34,4184,4,30,4,5,0,0,5,0,1,720,5,0,5,0,0,0,0,0,0,0,0,0
2435,35,5763,3,30,4,5,0,0,5,0,5,0,1,30,5,0,0,0,0,0,0,0,0,0
2435,36,5277,5,30,4,1,220,5,5,0,1,450,5,0,5,0,0,0,0,0,0,0,0,0
2436,36,918,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,500,1,100
2436,37,6736,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,1,0
2441,32,1164,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,300,5,0
2441,34,751,4,33,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
2441,35,751,5,33,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
2441,37,752,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2443,30,6869,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2443,31,6869,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,1500,5,0
2443,33,4155,7,30,4,5,0,0,5,0,5,0,5,20,5,0,0,0,0,0,0,0,0,0
2461,31,3814,3,35,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2461,32,3284,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2461,33,3284,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2461,173,3597,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,120,5,0
2464,32,409,3,33,4,5,0,0,5,0,5,0,5,0,1,70,0,0,0,0,0,0,0,0
2468,30,4401,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,60,5,0
2468,31,4401,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2469,32,1098,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,200,5,0
2473,30,726,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,800,5,0
2473,32,726,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,700,5,75,1,200
