"","KID","year","Toys","Vacation","SchSupplies","Clothing","Food","sports","lessons","comm_grps","tutoring","tuition"
"426",833181,2002,5.76923076923077,1.92307692307692,4.80769230769231,4.80769230769231,NA,5.76923076923077,5.76923076923077,0.961538461538462,0,0
"4271",834034,2002,5.76923076923077,1.92307692307692,0.961538461538462,1.92307692307692,NA,0.769230769230769,11.5384615384615,0,0,0
"4281",834035,2002,5.76923076923077,1.92307692307692,6.73076923076923,5.76923076923077,NA,0.769230769230769,0,0,0,0
"4291",835030,2002,23.0769230769231,14.4230769230769,1.92307692307692,19.2307692307692,9.61538461538461,7.69230769230769,28.8461538461538,0,0,0
"4301",835031,2002,23.0769230769231,9.61538461538461,1.92307692307692,19.2307692307692,9.61538461538461,7.69230769230769,23.0769230769231,0,0,0
"431",838030,2002,5.76923076923077,3.84615384615385,0.961538461538462,3.84615384615385,51.5384615384615,0,16.8269230769231,0.961538461538462,0,0
"4321",838031,2002,5.76923076923077,3.84615384615385,0.865384615384615,5.76923076923077,51.5384615384615,0,0,0.961538461538462,0,0
"4331",840041,2002,1.92307692307692,5.76923076923077,1.92307692307692,7.69230769230769,NA,0,0,0,0,0
"4341",840042,2002,0.961538461538462,0,0.192307692307692,5.76923076923077,6.90384615384615,0,0,0,0,0
"4351",840043,2002,3.84615384615385,3.84615384615385,0.961538461538462,3.84615384615385,NA,0,0,0,0,0
"4361",840044,2002,9.61538461538461,0,1.92307692307692,9.61538461538461,3.84615384615385,0,0,0,0,0
"437",840191,2002,2.88461538461538,0,3.84615384615385,0,11.5384615384615,0,0,0,0,0
"438",844032,2002,11.5384615384615,5.76923076923077,1.34615384615385,23.0769230769231,38.4615384615385,5.76923076923077,0,0,0,0
"439",844033,2002,11.5384615384615,5.76923076923077,2.88461538461538,17.3076923076923,38.4615384615385,10.5769230769231,0,0,0,0
"4401",844034,2002,NA,96.1538461538462,3.84615384615385,NA,NA,19.6153846153846,0,0,0,53.8461538461538
"441",846030,2002,0,0,0.769230769230769,3.84615384615385,23.0769230769231,0,0,0,0,0
"442",846040,2002,38.4615384615385,3.84615384615385,1.44230769230769,9.61538461538461,NA,5.76923076923077,0,0,0,0
"4431",846043,2002,3.84615384615385,3.84615384615385,1.44230769230769,38.4615384615385,NA,0,0,0,0,0
"4441",846044,2002,86.5384615384615,90.3846153846154,51.9230769230769,86.5384615384615,53.8461538461538,1.05769230769231,0,0,0,0
"4451",846045,2002,0.115384615384615,0,0.769230769230769,3.84615384615385,4.80769230769231,0,0,0,0,0
"4461",853030,2002,3.84615384615385,48.0769230769231,0.576923076923077,4.80769230769231,15.3846153846154,0,0,0,0,29.6153846153846
"447",856033,2002,2.88461538461538,9.61538461538461,1.44230769230769,5.76923076923077,38.4615384615385,1.92307692307692,0,0,0,0
"448",856034,2002,15.3846153846154,5.76923076923077,3.84615384615385,28.8461538461538,28.8461538461538,0,0,0,0,0
"4491",856035,2002,11.5384615384615,3.84615384615385,1.92307692307692,7.69230769230769,19.2307692307692,0,0,0,0,0
"450",856036,2002,15.3846153846154,0,5.76923076923077,28.8461538461538,28.8461538461538,0,0,0,0,0
"4511",856038,2002,6.73076923076923,3.84615384615385,1.92307692307692,1.34615384615385,21.1538461538462,0,0,3.46153846153846,0,0
"452",857030,2002,1.92307692307692,19.2307692307692,0,1.15384615384615,12.5,0,0,0,0,0
"4531",857031,2002,1.92307692307692,19.2307692307692,0.480769230769231,11.5384615384615,28.8461538461538,0,0,0,0,0
"4551",863034,2002,5.76923076923077,19.2307692307692,0.961538461538462,3.84615384615385,9.61538461538461,1.15384615384615,0,0,28.8461538461538,0
"4561",863035,2002,3.84615384615385,19.2307692307692,0.384615384615385,2.88461538461538,9.61538461538461,1.92307692307692,0,0,0,0
"457",866032,2002,9.61538461538461,13.4615384615385,0.961538461538462,19.2307692307692,28.8461538461538,0,0,0,0,0
"458",866033,2002,7.69230769230769,19.2307692307692,3.84615384615385,19.2307692307692,100,0,0,0,0,0
"4591",868034,2002,7.69230769230769,9.61538461538461,1.25,7.69230769230769,17.3076923076923,6.25,3.84615384615385,1.92307692307692,0,0
"4601",868036,2002,9.61538461538461,9.61538461538461,0.961538461538462,9.61538461538461,17.3076923076923,4.80769230769231,0,1.92307692307692,0,0
"4611",868037,2002,0.961538461538462,0,0.576923076923077,0.384615384615385,4.80769230769231,0,0,0,0,0
"462",880030,2002,13.4615384615385,3.84615384615385,7.69230769230769,9.61538461538461,NA,0,0,0,0,0
"463",880031,2002,14.4230769230769,NA,1.92307692307692,19.2307692307692,57.6923076923077,9.61538461538461,0,0,0,0
"4641",880033,2002,6.73076923076923,0,0.576923076923077,0.961538461538462,NA,0,0,0.144230769230769,0,0
"4651",891031,2002,7.69230769230769,6.73076923076923,6.73076923076923,5.76923076923077,28.8461538461538,0,9.61538461538461,0.961538461538462,0,0
"4661",891032,2002,6.73076923076923,9.61538461538461,6.73076923076923,9.61538461538461,50,19.2307692307692,28.8461538461538,3.84615384615385,0,0
"4671",893031,2002,48.0769230769231,96.1538461538462,3.84615384615385,48.0769230769231,NA,0,12.5,0,80.7692307692308,0
"4681",893032,2002,NA,96.1538461538462,0.961538461538462,28.8461538461538,NA,1.92307692307692,12,0,0,14.8846153846154
"469",897034,2002,0,0,0,0,NA,0,0,0,0,0
"4701",897035,2002,19.2307692307692,1.92307692307692,3.84615384615385,19.2307692307692,23.0769230769231,2.88461538461538,0,1.92307692307692,0,0
"4731",898035,2002,3.84615384615385,5.76923076923077,0.576923076923077,5.76923076923077,23.8461538461538,1.92307692307692,0,0,0,0
"474",899032,2002,138.461538461538,1.92307692307692,NA,NA,70.1923076923077,0,0,0,0,0
"475",899033,2002,7.69230769230769,3.84615384615385,0.673076923076923,9.61538461538461,37.5,0,46.9230769230769,0,0,0
"4761",908036,2002,19.2307692307692,28.8461538461538,1.92307692307692,9.61538461538461,11.5384615384615,9.61538461538461,0,0,19.2307692307692,88.4615384615385
"4771",908037,2002,19.2307692307692,28.8461538461538,1.92307692307692,9.61538461538461,11.5384615384615,9.61538461538461,0,0,19.2307692307692,88.4615384615385
"478",909032,2002,3.84615384615385,0,1.92307692307692,3.84615384615385,23.0769230769231,0,0,0,0,0
"479",910036,2002,7.69230769230769,9.61538461538461,0.961538461538462,9.61538461538461,28.8461538461538,5.76923076923077,0.961538461538462,0.961538461538462,0,0
"4801",913031,2002,28.8461538461538,38.4615384615385,1.92307692307692,19.2307692307692,76.9230769230769,9.61538461538461,19.2307692307692,11.5384615384615,0,0
"481",915030,2002,28.8461538461538,4.80769230769231,3.84615384615385,19.2307692307692,23.0769230769231,0,0,38.4615384615385,0,0
"482",915031,2002,7.69230769230769,9.61538461538461,0.480769230769231,7.69230769230769,2.40384615384615,0,0,0,0,0
"483",915032,2002,7.69230769230769,9.61538461538461,0.961538461538462,5.76923076923077,2.40384615384615,5.76923076923077,0,0,0,0
"484",915033,2002,1.44230769230769,3.84615384615385,1.92307692307692,1.92307692307692,23.0769230769231,0.961538461538462,0,0,0,0
"485",915034,2002,0,9.61538461538461,3.84615384615385,14.4230769230769,23.0769230769231,6.73076923076923,0,3.84615384615385,0,0
"4861",915035,2002,5.76923076923077,3.84615384615385,1.92307692307692,3.84615384615385,23.0769230769231,0.384615384615385,0,0,0,0
"487",916036,2002,13.4615384615385,5.76923076923077,1.92307692307692,7.69230769230769,57.6923076923077,0.384615384615385,13.8461538461538,0,0,0
"4881",922031,2002,23.0769230769231,38.4615384615385,1.92307692307692,19.2307692307692,5.76923076923077,0,4.32692307692308,0,0,0
"489",922032,2002,19.2307692307692,38.4615384615385,0.769230769230769,15.3846153846154,25,8.07692307692308,9.61538461538461,0,0,0
"490",922033,2002,19.2307692307692,19.2307692307692,0.384615384615385,9.61538461538461,30.7692307692308,6.34615384615385,0,0,0,0
"4911",922034,2002,19.2307692307692,42.3076923076923,2.30769230769231,28.8461538461538,61.5384615384615,0.576923076923077,5.76923076923077,0,0,0
"4921",922035,2002,19.2307692307692,115.384615384615,0.961538461538462,5.76923076923077,76.9230769230769,1.73076923076923,0,0,0,0
"4931",922036,2002,19.2307692307692,0,0.961538461538462,4.80769230769231,57.6923076923077,3.84615384615385,0,3.84615384615385,0,0
"4941",931032,2002,7.69230769230769,NA,0.961538461538462,3.84615384615385,12.5,0.288461538461538,0,0,0,0
"4951",931033,2002,7.69230769230769,NA,1.92307692307692,3.84615384615385,12.5,0.288461538461538,0,0,0,0
"496",935030,2002,3.84615384615385,7.69230769230769,1.92307692307692,5.76923076923077,46.1538461538462,1.92307692307692,0,1.92307692307692,0,115.384615384615
"497",935031,2002,3.84615384615385,9.61538461538461,3.84615384615385,9.61538461538461,9.61538461538461,1.92307692307692,18.2692307692308,0,0,0
"4981",935032,2002,7.69230769230769,9.61538461538461,2.88461538461538,5.76923076923077,9.61538461538461,3.84615384615385,0,0,0,0
"4991",935034,2002,3.84615384615385,7.69230769230769,0.192307692307692,3.84615384615385,46.1538461538462,1.44230769230769,0,1.44230769230769,0,50
"5001",939033,2002,3.84615384615385,0,0.961538461538462,5.76923076923077,1.53846153846154,0.576923076923077,7.69230769230769,0,0,0
"501",941034,2002,3.84615384615385,0,0,0,15.3846153846154,0,0,0,0,0
"5021",941037,2002,3.84615384615385,0,0.288461538461538,0.961538461538462,1.84615384615385,0,2.11538461538462,0.692307692307692,0,0
"5031",941038,2002,5.76923076923077,0,0.576923076923077,5.76923076923077,23.0769230769231,1.73076923076923,0,0,0,0
"5041",941039,2002,3.84615384615385,0,0.384615384615385,0.961538461538462,46.1538461538462,0,2.5,0.692307692307692,0,0
"5051",941184,2002,3.84615384615385,1.92307692307692,0.865384615384615,3.84615384615385,16.1538461538462,0.576923076923077,0,0,0,0
"5061",946030,2002,48.0769230769231,9.61538461538461,1.92307692307692,13.4615384615385,11.5384615384615,1.92307692307692,0,0,0,0
"507",952032,2002,9.61538461538461,19.2307692307692,0.192307692307692,9.61538461538461,38.4615384615385,2.88461538461538,0,0,0,0
"508",961034,2002,19.2307692307692,0,1.92307692307692,9.61538461538461,23.0769230769231,0,0,0,0,0
"509",961035,2002,23.0769230769231,0,1.92307692307692,9.61538461538461,23.0769230769231,0,0,0,0,0
"5101",961036,2002,NA,0,NA,3.84615384615385,23.0769230769231,9.61538461538461,0,0,0,0
"5111",961037,2002,NA,1.92307692307692,1.44230769230769,NA,NA,2.88461538461538,0,1.15384615384615,0,0
"5121",961038,2002,NA,1.92307692307692,1.44230769230769,NA,NA,2.88461538461538,0,0,0,0
"5131",964035,2002,4.80769230769231,0,0.576923076923077,5.76923076923077,NA,0.961538461538462,0,0,0,0
"514",970032,2002,9.61538461538461,0,9.61538461538461,5.76923076923077,19.2307692307692,0,0,0,0,0
"515",970033,2002,19.2307692307692,3.84615384615385,1.34615384615385,9.61538461538461,23.0769230769231,7.69230769230769,0,0,0,0
"5161",971030,2002,5.76923076923077,11.5384615384615,0.961538461538462,9.61538461538461,19.2307692307692,0,0,0,0,0
"5171",976033,2002,9.61538461538461,19.2307692307692,3.84615384615385,5.76923076923077,23.0769230769231,9.61538461538461,0,0,0,0
"518",980030,2002,38.4615384615385,38.4615384615385,9.61538461538461,19.2307692307692,96.1538461538462,19.2307692307692,0,0,0,0
"519",980031,2002,38.4615384615385,38.4615384615385,5.76923076923077,9.61538461538461,57.6923076923077,3.84615384615385,0,9.61538461538461,0,0
"520",982032,2002,48.0769230769231,0,3.84615384615385,9.61538461538461,28.8461538461538,0,1.92307692307692,0,0,0
"5211",998032,2002,11.5384615384615,15.3846153846154,1.15384615384615,11.5384615384615,38.4615384615385,0,19.2307692307692,0.576923076923077,0,0
"5221",998033,2002,11.5384615384615,9.61538461538461,0.961538461538462,9.61538461538461,38.4615384615385,0,13.4615384615385,0,0,0
"523",999031,2002,15.3846153846154,5.76923076923077,3.84615384615385,9.61538461538461,46.1538461538462,7.69230769230769,0,0,0,0
"5241",999032,2002,9.61538461538461,5.76923076923077,1.92307692307692,7.69230769230769,46.1538461538462,3.84615384615385,0,0,0,0
"5251",999033,2002,11.5384615384615,57.6923076923077,1.92307692307692,5.76923076923077,11.5384615384615,19.2307692307692,0,0,0,115.384615384615
"5261",999034,2002,7.69230769230769,57.6923076923077,1.92307692307692,11.5384615384615,23.0769230769231,67.3076923076923,0,0,0,115.384615384615
"527",1000032,2002,15.3846153846154,23.0769230769231,1.92307692307692,34.6153846153846,NA,2.40384615384615,0,0,76.9230769230769,76.9230769230769
"528",1000033,2002,0,4.80769230769231,1.44230769230769,9.61538461538461,34.6153846153846,0,0,0,0,0
"529",1000034,2002,7.69230769230769,19.2307692307692,5.76923076923077,28.8461538461538,7.69230769230769,8.65384615384615,5.76923076923077,0,0,34.6153846153846
"5301",1000035,2002,7.69230769230769,19.2307692307692,5.76923076923077,15.3846153846154,6.73076923076923,7.69230769230769,0,0,0,58.1538461538462
"531",1013031,2002,9.61538461538461,48.0769230769231,0.961538461538462,19.2307692307692,NA,0,0,0,0,0
"532",1013032,2002,23.0769230769231,0,9.61538461538461,9.61538461538461,NA,1.65384615384615,0,0,0,0
"533",1013033,2002,9.61538461538461,0,1.92307692307692,3.84615384615385,NA,50,0,0,0,0
"5341",1014032,2002,76.9230769230769,38.4615384615385,0.961538461538462,9.61538461538461,19.2307692307692,1.92307692307692,0,0,0,0
"535",1028039,2002,19.2307692307692,0,4.80769230769231,7.69230769230769,19.2307692307692,0,0,0,0,0
"536",1028040,2002,19.2307692307692,0,1.92307692307692,9.61538461538461,19.2307692307692,3.84615384615385,0,0,0,0
"5371",1033031,2002,5.76923076923077,3.84615384615385,3.84615384615385,9.61538461538461,23.0769230769231,0,0,0,0,0
"538",1036031,2002,11.5384615384615,5.76923076923077,5.76923076923077,13.4615384615385,23.0769230769231,0,0,0,0,53.8461538461538
"540",1038032,2002,5.76923076923077,0,1.34615384615385,13.4615384615385,50,3.84615384615385,0,0,0,0
"5411",1038033,2002,3.36538461538462,0,0.576923076923077,4.32692307692308,28.8461538461538,0.288461538461538,3.94230769230769,0,0,28.8461538461538
"542",1043033,2002,19.2307692307692,3.84615384615385,3.84615384615385,11.5384615384615,69.2307692307692,0,0,0,0,0
"543",1043034,2002,19.2307692307692,4.80769230769231,3.84615384615385,7.69230769230769,1.44230769230769,3.84615384615385,0,0,0,0
"544",1043035,2002,7.69230769230769,2.30769230769231,0.480769230769231,3.84615384615385,28.8461538461538,0,0,0,0,0
"545",1043036,2002,9.61538461538461,2.30769230769231,0.961538461538462,6.73076923076923,21.1538461538462,3.84615384615385,0,2.88461538461538,0,0
"5461",1043037,2002,3.84615384615385,5.76923076923077,1.92307692307692,4.80769230769231,28.8461538461538,1.92307692307692,0,0,0,0
"5471",1043038,2002,5.76923076923077,3.84615384615385,3.84615384615385,5.76923076923077,23.0769230769231,0.961538461538462,0,0,0,0
"5481",1045031,2002,0.961538461538462,9.61538461538461,0.769230769230769,19.2307692307692,32.6923076923077,0.673076923076923,0,0,0,0
"549",1047032,2002,34.6153846153846,0,2.30769230769231,15.3846153846154,192.307692307692,0,23.0769230769231,0,0,0
"550",1048034,2002,3.84615384615385,0,0.961538461538462,1.92307692307692,23.0769230769231,0,0.0961538461538462,0,0,0
"5511",1048037,2002,5.76923076923077,0,1.92307692307692,7.69230769230769,23.0769230769231,0.961538461538462,0,0.384615384615385,0,0
"5521",1048038,2002,19.2307692307692,11.5384615384615,0,115.384615384615,NA,0,0,0,0,0
"5531",1048039,2002,19.2307692307692,11.5384615384615,0,115.384615384615,NA,0,0,0,0,0
"554",1048182,2002,5.76923076923077,0,1.44230769230769,7.69230769230769,23.0769230769231,0,0.0961538461538462,0,0,0
"555",1048185,2002,1.92307692307692,0,0.961538461538462,7.69230769230769,11.5384615384615,0,0,0,0,0
"556",1048194,2002,7.69230769230769,0,5.76923076923077,9.61538461538461,23.0769230769231,0,0,0,0,0
"557",1048195,2002,15.3846153846154,7.69230769230769,3.84615384615385,11.5384615384615,23.0769230769231,0,0,0,0,0
"5581",1051042,2002,1.92307692307692,0,0.576923076923077,1.92307692307692,15.3846153846154,0,0,0,0,0
"5591",1051044,2002,3.84615384615385,0,0.961538461538462,9.61538461538461,28.8461538461538,0.769230769230769,0,0,0,0
"560",1051045,2002,1.92307692307692,0,0.384615384615385,0.961538461538462,15.3846153846154,0,0,0,0,0
"561",1055030,2002,11.5384615384615,11.5384615384615,5.76923076923077,19.2307692307692,38.4615384615385,0,0,0,0,0
"5621",1055032,2002,12.5,0,0.480769230769231,3.84615384615385,5.76923076923077,2.30769230769231,0,0.576923076923077,0,0
"5631",1060032,2002,6.73076923076923,0,0.961538461538462,3.84615384615385,1.92307692307692,0.961538461538462,0,9.61538461538461,0,0
"564",1061030,2002,38.4615384615385,19.2307692307692,1.44230769230769,19.2307692307692,76.9230769230769,0,0,0,9.61538461538461,0
"5651",1061032,2002,38.4615384615385,19.2307692307692,1.92307692307692,19.2307692307692,76.9230769230769,3.84615384615385,7.69230769230769,0,0,0
"566",1066032,2002,13.4615384615385,0,0.961538461538462,9.61538461538461,19.2307692307692,0,0,0,0,0
"567",1066033,2002,NA,0,0.961538461538462,5.76923076923077,NA,0,0,0,0,0
"568",1066034,2002,13.4615384615385,0,0.576923076923077,9.61538461538461,19.2307692307692,0,0,0,0,0
"5691",1066035,2002,NA,0,NA,2.88461538461538,NA,0,3.84615384615385,0.576923076923077,3.84615384615385,0
"5701",1068032,2002,5.76923076923077,0,0.576923076923077,1.92307692307692,23.0769230769231,0.192307692307692,0,0.480769230769231,0,0
"571",1072031,2002,23.0769230769231,9.61538461538461,7.69230769230769,48.0769230769231,28.8461538461538,4.80769230769231,0,0,0,0
"572",1072032,2002,23.0769230769231,9.61538461538461,9.61538461538461,48.0769230769231,28.8461538461538,3.84615384615385,0,0,0,0
"573",1077031,2002,7.69230769230769,0,2.88461538461538,9.61538461538461,NA,5.76923076923077,0,0.384615384615385,0,0
"574",1077032,2002,NA,0,5.76923076923077,NA,NA,15.3846153846154,0,0.384615384615385,0,0
"575",1084032,2002,5.76923076923077,4.80769230769231,3.84615384615385,5.76923076923077,9.61538461538461,5.76923076923077,0,0,0,0
"5771",1088037,2002,9.61538461538461,0,1.92307692307692,7.69230769230769,23.0769230769231,1.92307692307692,0,0,0,0
"5781",1088038,2002,9.61538461538461,0,1.92307692307692,7.69230769230769,23.0769230769231,3.84615384615385,0,0,0,0
"579",1092032,2002,9.61538461538461,0,1.15384615384615,3.84615384615385,50,9.61538461538461,0,0,3.84615384615385,0
"5801",1092034,2002,5.76923076923077,0,0.961538461538462,5.76923076923077,28.8461538461538,5.76923076923077,0,0,0,0
"581",1093031,2002,19.2307692307692,5.76923076923077,2.88461538461538,13.4615384615385,67.3076923076923,28.8461538461538,0,0,0,0
"5821",1093034,2002,19.2307692307692,5.76923076923077,2.88461538461538,6.73076923076923,57.6923076923077,19.2307692307692,1.32692307692308,0,0,0
"5831",1096033,2002,15.3846153846154,0,0.961538461538462,7.69230769230769,23.0769230769231,0,0,1.92307692307692,0,0
"5841",1098032,2002,13.4615384615385,7.21153846153846,3.84615384615385,5.76923076923077,23.0769230769231,1.92307692307692,0,2.88461538461538,0,0
"5851",1098033,2002,13.4615384615385,6.73076923076923,1.92307692307692,5.76923076923077,23.0769230769231,0.576923076923077,6.92307692307692,0,0,0
"5861",1100032,2002,11.5384615384615,3.84615384615385,0,7.69230769230769,NA,1.53846153846154,0,0,0,0
"5871",1100034,2002,5.76923076923077,3.84615384615385,0.961538461538462,7.69230769230769,7.69230769230769,1.53846153846154,0,0,0,0
"5881",1107034,2002,9.61538461538461,13.4615384615385,0.961538461538462,5.76923076923077,50,0.576923076923077,4.61538461538461,0,0,0
"5891",1107035,2002,9.61538461538461,13.4615384615385,0.384615384615385,3.84615384615385,50,0.961538461538462,4.61538461538461,0,0,0
"590",1121031,2002,9.61538461538461,3.84615384615385,1.92307692307692,19.2307692307692,48.0769230769231,0,0,0,0,0
"5911",1121033,2002,19.2307692307692,13.4615384615385,0,5.76923076923077,NA,7.69230769230769,0,0,0,0
"5921",1121034,2002,9.61538461538461,0,1.92307692307692,0.961538461538462,23.0769230769231,0,0,1.92307692307692,0,0
"5941",1126035,2002,15.3846153846154,0,3.84615384615385,15.3846153846154,23.0769230769231,4.80769230769231,0,0.288461538461538,0,0
"5951",1126036,2002,9.61538461538461,1.92307692307692,2.88461538461538,5.76923076923077,23.0769230769231,0,19.2307692307692,0.576923076923077,0,0
"5961",1127030,2002,38.4615384615385,28.8461538461538,2.88461538461538,9.61538461538461,125,0,9.61538461538461,9.61538461538461,48.0769230769231,0
"597",1129039,2002,9.61538461538461,0,9.61538461538461,0,23.0769230769231,0,0,0,0,0
"5981",1129189,2002,9.61538461538461,0,NA,19.2307692307692,115.384615384615,0,0,0,0,0
"5991",1131032,2002,NA,0,2.11538461538462,NA,23.0769230769231,3.46153846153846,4.32692307692308,0,0,0
"6001",1131034,2002,NA,0,0.865384615384615,NA,20.7692307692308,0,20.7692307692308,NA,0,0
"601",1141035,2002,19.2307692307692,0,1.92307692307692,0,13.8461538461538,0,0,0,0,0
"6021",1141037,2002,NA,0.961538461538462,0.384615384615385,NA,NA,0,0,0,0,0
"6031",1141179,2002,5.76923076923077,0.961538461538462,0.576923076923077,1.92307692307692,11.5384615384615,0,0,0.865384615384615,0,0
"6041",1142031,2002,9.61538461538461,3.84615384615385,1.15384615384615,7.69230769230769,40,11.5384615384615,0,0,0,0
"6051",1142032,2002,11.5384615384615,3.84615384615385,1.15384615384615,9.61538461538461,40,0,0,0,0,0
"6061",1142033,2002,6.73076923076923,3.84615384615385,13.4615384615385,4.80769230769231,NA,0,0,0,0,0
"6071",1142034,2002,6.73076923076923,3.84615384615385,13.4615384615385,4.80769230769231,NA,0,0,0,0,0
"6081",1144036,2002,9.61538461538461,9.61538461538461,1.92307692307692,7.69230769230769,9.61538461538461,1.92307692307692,0,0,0,0
"609",1149030,2002,9.61538461538461,9.61538461538461,0.576923076923077,9.61538461538461,30.7692307692308,0,1.92307692307692,0,0,0
"610",1150172,2002,19.2307692307692,0,9.61538461538461,19.2307692307692,38.4615384615385,0,43.2692307692308,0,0,0
"611",1151037,2002,15.3846153846154,5.76923076923077,2.40384615384615,13.4615384615385,NA,23.0769230769231,0,0,0,0
"612",1151039,2002,11.5384615384615,9.61538461538461,2.30769230769231,5.76923076923077,NA,23.0769230769231,0,0,0,0
"6131",1152038,2002,19.2307692307692,3.84615384615385,2.88461538461538,28.8461538461538,38.4615384615385,0,0,0,0,0
"614",1154030,2002,9.61538461538461,11.5384615384615,1.92307692307692,5.76923076923077,38.4615384615385,4.80769230769231,0,4.80769230769231,0,0
"6151",1161030,2002,9.61538461538461,0.961538461538462,0,9.61538461538461,44.2307692307692,0,0,0,0,0
"616",1163036,2002,9.61538461538461,38.4615384615385,0.480769230769231,9.61538461538461,50,15.3846153846154,0,1.92307692307692,0,0
"617",1163037,2002,23.0769230769231,9.61538461538461,1.92307692307692,7.69230769230769,23.0769230769231,15.3846153846154,0,0,0,0
"618",1163038,2002,15.3846153846154,9.61538461538461,1.92307692307692,5.76923076923077,23.0769230769231,21.9230769230769,0,0,0,0
"619",1163039,2002,8.65384615384615,9.61538461538461,1.44230769230769,9.61538461538461,23.0769230769231,2.30769230769231,0,0,0,0
"620",1163040,2002,11.5384615384615,15.3846153846154,1.34615384615385,11.5384615384615,48.0769230769231,4.80769230769231,0,0,0,0
"621",1163041,2002,7.69230769230769,15.3846153846154,0.961538461538462,9.61538461538461,48.0769230769231,6.73076923076923,0,0,0,0
"6221",1163042,2002,7.69230769230769,11.5384615384615,1.92307692307692,11.5384615384615,23.0769230769231,3.84615384615385,0.384615384615385,0,0,0
"6231",1163043,2002,9.61538461538461,9.61538461538461,1.92307692307692,5.76923076923077,23.0769230769231,3.07692307692308,0,0,0,0
"6241",1163045,2002,3.36538461538462,2.40384615384615,0.288461538461538,2.88461538461538,10.5769230769231,1,0,0,0,0
"625",1164033,2002,3.84615384615385,5.76923076923077,1.92307692307692,7.69230769230769,5.76923076923077,5.76923076923077,0,3.84615384615385,0,0
"626",1166037,2002,0,0,0,1.92307692307692,3.84615384615385,0,0,0,0,0
"627",1167041,2002,3.84615384615385,0,0.384615384615385,3.84615384615385,3.84615384615385,0.384615384615385,0,0,0,0
"6281",1167042,2002,5.76923076923077,5.76923076923077,2.88461538461538,9.61538461538461,16.3461538461538,0,0,0,0,0
"6291",1167043,2002,3.84615384615385,0,0.576923076923077,2.88461538461538,9.61538461538461,0,9.61538461538461,0,0,0
"6301",1167044,2002,1.34615384615385,0,0.576923076923077,1.92307692307692,1.15384615384615,0,0,0,0,0
"6311",1167045,2002,0.192307692307692,0,0.576923076923077,1.92307692307692,0.576923076923077,0,0,0,0,0
"6321",1167046,2002,4.80769230769231,1.44230769230769,1.15384615384615,5.76923076923077,16.9230769230769,0,0,0,0,0
"633",1168035,2002,7.69230769230769,0,0.961538461538462,5.76923076923077,3.84615384615385,0,0,0,0,0
"634",1168036,2002,7.69230769230769,0,0.961538461538462,11.5384615384615,3.84615384615385,0,0,0,0,0
"6351",1168037,2002,13.4615384615385,0,0.961538461538462,3.84615384615385,9.23076923076923,0,0,0,0,0
"636",1168174,2002,19.2307692307692,9.61538461538461,0.961538461538462,15.3846153846154,84.6153846153846,0,0,0,0,0
"637",1168175,2002,19.2307692307692,57.6923076923077,1.15384615384615,28.8461538461538,76.9230769230769,0,0,0,0,0
"638",1169030,2002,3.84615384615385,0,1.92307692307692,19.2307692307692,75,7.69230769230769,0,0,0,65.3846153846154
"639",1169031,2002,9.61538461538461,0,3.84615384615385,19.2307692307692,96.1538461538462,19.2307692307692,0,0,0,65.3846153846154
"640",1178177,2002,19.2307692307692,4.80769230769231,1.15384615384615,9.61538461538461,38.4615384615385,0,0,0,0,0
"641",1184039,2002,9.61538461538461,5.76923076923077,2.88461538461538,9.61538461538461,46.1538461538462,3.84615384615385,0,0,7.69230769230769,0
"642",1184040,2002,19.2307692307692,0,1.15384615384615,11.5384615384615,90,3.46153846153846,0,0,0,0
"643",1184041,2002,15.3846153846154,5.76923076923077,2.88461538461538,15.3846153846154,46.1538461538462,0,2.88461538461538,2.88461538461538,23.0769230769231,0
"6451",1185032,2002,19.2307692307692,5.76923076923077,0.961538461538462,9.61538461538461,19.2307692307692,0,0,0,0,0
"6461",1185034,2002,19.2307692307692,9.61538461538461,1.92307692307692,57.6923076923077,19.2307692307692,0,69.2307692307692,0,0,0
"647",1192033,2002,19.2307692307692,4.80769230769231,7.69230769230769,13.4615384615385,57.6923076923077,1.92307692307692,0,0,0,0
"648",1192034,2002,9.61538461538461,0,3.84615384615385,9.61538461538461,19.2307692307692,19.2307692307692,0,0,0,0
"649",1192035,2002,19.2307692307692,4.80769230769231,3.84615384615385,13.4615384615385,57.6923076923077,3.84615384615385,0,0,0,0
"650",1210031,2002,11.5384615384615,38.4615384615385,1.92307692307692,7.69230769230769,57.6923076923077,4.80769230769231,0,0,0,0
"6511",1213031,2002,19.2307692307692,19.2307692307692,1.92307692307692,9.61538461538461,23.0769230769231,9.61538461538461,0,0,0,0
"652",1220030,2002,3.84615384615385,2.40384615384615,0.769230769230769,7.69230769230769,19.2307692307692,0,0,0,0,0
"653",1220031,2002,11.5384615384615,2.40384615384615,0.480769230769231,5.76923076923077,17.3076923076923,0.961538461538462,0,0,0,0
"654",1221031,2002,5.76923076923077,38.4615384615385,3.84615384615385,7.69230769230769,23.0769230769231,17.3076923076923,0,0,0,0
"655",1221032,2002,5.76923076923077,38.4615384615385,3.84615384615385,7.69230769230769,23.0769230769231,5.76923076923077,4.80769230769231,0,0,0
"656",1221033,2002,11.5384615384615,19.2307692307692,0.961538461538462,5.76923076923077,34.6153846153846,0,11.5384615384615,0,0,92.7692307692308
