"","ID","educ","ed","year_meas"
"945",57172,10,"<12",2009
"946",57173,11,"<12",1990
"947",57174,12,"12",1990
"948",57175,12,"12",1995
"949",57176,12,"12",1992
"950",57177,NA,NA,-1
"951",57178,9,"<12",2003
"952",57179,12,"12",2009
"953",57180,12,"12",2011
"954",57181,9,"<12",2011
"955",57182,10,"<12",2011
"956",57183,NA,NA,-1
"957",57184,10,"<12",2011
"958",57185,NA,NA,-1
"959",57186,NA,NA,-1
"960",57187,NA,NA,-1
"961",58001,12,"12",1992
"962",58002,12,"12",1997
"963",59001,3,"<12",1975
"964",59170,5,"<12",1975
"965",60001,12,"12",1985
"966",60002,12,"12",2011
"967",60003,16,"16",1995
"968",60022,17,">16",2011
"969",60030,17,">16",2011
"970",60031,14,"13-15",2011
"971",60032,15,"13-15",2011
"972",60033,16,"16",2007
"973",60034,15,"13-15",2003
"974",60035,12,"12",2001
"975",60036,14,"13-15",2011
"976",60037,NA,NA,-1
"977",60038,NA,NA,-1
"978",60039,NA,NA,-1
"979",60040,NA,NA,-1
"980",60041,NA,NA,-1
"981",60042,NA,NA,-1
"982",60043,NA,NA,-1
"983",60170,12,"12",2003
"984",60171,10,"<12",1978
"985",60172,12,"12",2011
"986",60173,14,"13-15",1984
"987",60174,15,"13-15",1995
"988",60175,13,"13-15",1987
"989",60176,NA,NA,-1
"990",60177,14,"13-15",2011
"991",60178,13,"13-15",1991
"992",60179,13,"13-15",1991
"993",60180,NA,NA,-1
"994",60181,13,"13-15",2011
"995",60182,17,">16",2011
"996",60183,14,"13-15",2001
"997",60184,16,"16",2011
"998",60185,NA,NA,-1
"999",61001,17,">16",1990
"1000",61002,15,"13-15",2011
"1001",61003,17,">16",2011
"1002",61004,17,">16",2011
"1003",61005,17,">16",2011
"1004",61030,17,">16",2011
"1005",61031,16,"16",2011
"1006",61032,16,"16",2011
"1007",61033,13,"13-15",2009
"1008",61034,11,"<12",2011
"1009",61035,NA,NA,-1
"1010",61036,NA,NA,-1
"1011",61037,NA,NA,-1
"1012",61038,NA,NA,-1
"1013",61039,NA,NA,-1
"1014",61040,NA,NA,-1
"1015",61170,17,">16",2011
"1016",61171,16,"16",2011
"1017",61172,17,">16",2011
"1018",61173,17,">16",2011
"1019",61174,16,"16",2011
"1020",61175,NA,NA,-1
"1021",61176,NA,NA,-1
"1022",62001,3,"<12",1968
"1023",63001,6,"<12",1968
"1024",63002,11,"<12",2001
"1025",63003,15,"13-15",1993
"1026",63004,12,"12",1982
"1027",63030,NA,NA,-1
"1028",63170,10,"<12",1976
"1029",63171,16,"16",1976
"1030",63172,9,"<12",1981
"1031",63173,11,"<12",1980
"1032",63174,10,"<12",1981
"1033",63175,NA,NA,-1
"1034",64001,12,"12",1999
"1035",64002,10,"<12",2001
"1036",65001,14,"13-15",2005
"1037",65002,10,"<12",1968
"1038",65170,14,"13-15",2001
"1039",66001,8,"<12",2003
"1040",66170,NA,NA,-1
"1041",66171,15,"13-15",2003
"1042",67001,12,"12",1968
"1043",67002,9,"<12",1982
"1044",67003,12,"12",1992
"1045",67004,12,"12",1985
"1046",67030,NA,NA,-1
"1047",67031,NA,NA,-1
"1048",67032,NA,NA,-1
"1049",67033,NA,NA,-1
"1050",67034,NA,NA,-1
"1051",67035,NA,NA,-1
"1052",67170,12,"12",1982
"1053",67171,NA,NA,-1
"1054",67172,11,"<12",1976
"1055",67173,11,"<12",1980
"1056",67174,12,"12",1986
"1057",67175,NA,NA,-1
"1058",68001,9,"<12",1968
"1059",68002,14,"13-15",2011
"1060",68003,14,"13-15",2011
"1061",68030,11,"<12",2011
"1062",68031,NA,NA,-1
"1063",68032,NA,NA,-1
"1064",68033,NA,NA,-1
"1065",68170,10,"<12",1995
"1066",68171,NA,NA,-1
"1067",68172,NA,NA,-1
"1068",68173,NA,NA,-1
"1069",68174,12,"12",1990
"1070",68175,14,"13-15",2011
"1071",68176,NA,NA,-1
"1072",69001,11,"<12",1995
"1073",69002,12,"12",1995
"1074",69003,NA,NA,-1
"1075",69004,15,"13-15",1995
"1076",69005,NA,NA,-1
"1077",69030,NA,NA,-1
"1078",70001,4,"<12",1979
"1079",70002,8,"<12",1979
"1080",71001,9,"<12",1977
"1081",71002,8,"<12",1977
"1082",72001,9,"<12",1968
"1083",72002,5,"<12",1996
"1084",73001,7,"<12",1997
"1085",74001,8,"<12",1982
"1086",74002,6,"<12",1968
"1087",74020,NA,NA,-1
"1088",75001,10,"<12",2001
"1089",75002,12,"12",2011
"1090",75003,NA,NA,-1
"1091",75004,10,"<12",1973
"1092",75005,13,"13-15",2011
"1093",75030,12,"12",2011
"1094",75170,14,"13-15",1990
"1095",75171,12,"12",2011
"1096",76001,10,"<12",1968
"1097",76002,NA,NA,-1
"1098",76003,NA,NA,-1
"1099",76030,NA,NA,-1
"1100",77001,11,"<12",1981
"1101",78001,10,"<12",1968
"1102",78002,NA,NA,-1
"1103",78003,NA,NA,-1
"1104",78004,NA,NA,-1
"1105",78005,NA,NA,-1
"1106",79001,12,"12",1995
"1107",79002,15,"13-15",2009
"1108",79003,17,">16",2011
"1109",79021,17,">16",1994
"1110",79030,14,"13-15",2007
"1111",79031,12,"12",2011
"1112",79032,16,"16",2011
"1113",79033,NA,NA,-1
"1114",79034,NA,NA,-1
"1115",79170,12,"12",1982
"1116",79171,17,">16",2005
"1117",79172,12,"12",2003
"1118",79173,16,"16",2007
"1119",79174,16,"16",2011
"1120",80001,6,"<12",1968
"1121",80002,16,"16",2011
"1122",80003,17,">16",2011
"1123",80170,12,"12",1999
"1124",81001,12,"12",1986
"1125",82001,14,"13-15",1977
"1126",82002,12,"12",1968
"1127",82030,NA,NA,-1
"1128",82170,12,"12",1975
"1129",82171,NA,NA,-1
"1130",82172,NA,NA,-1
"1131",83001,12,"12",1968
"1132",83002,12,"12",1968
"1133",84001,12,"12",2011
"1134",84002,12,"12",2011
"1135",84003,12,"12",2011
"1136",84004,12,"12",2011
"1137",84005,14,"13-15",2011
"1138",84006,12,"12",2001
"1139",84030,13,"13-15",2011
"1140",84031,12,"12",2011
"1141",84032,14,"13-15",2011
"1142",84033,12,"12",2011
"1143",84034,10,"<12",2007
"1144",84035,11,"<12",2011
"1145",84036,NA,NA,-1
"1146",84037,NA,NA,-1
"1147",84038,NA,NA,-1
"1148",84039,NA,NA,-1
"1149",84040,NA,NA,-1
"1150",84041,NA,NA,-1
"1151",84042,NA,NA,-1
"1152",84043,NA,NA,-1
"1153",84170,12,"12",2011
"1154",84171,12,"12",2001
"1155",84172,17,">16",2011
"1156",84173,12,"12",1990
"1157",84174,12,"12",2001
"1158",84175,12,"12",2001
"1159",84176,13,"13-15",1993
"1160",84177,12,"12",2011
"1161",84178,12,"12",1999
"1162",84179,12,"12",2001
"1163",84180,NA,NA,-1
"1164",84181,NA,NA,-1
"1165",84182,14,"13-15",2011
"1166",84183,12,"12",2011
"1167",84184,12,"12",2011
"1168",84185,12,"12",2009
"1169",84186,16,"16",2011
"1170",84187,14,"13-15",2011
"1171",84188,NA,NA,-1
"1172",85001,14,"13-15",2009
"1173",85030,16,"16",2009
"1174",85031,16,"16",2005
"1175",85032,NA,NA,-1
"1176",85033,NA,NA,-1
"1177",85170,14,"13-15",2009
"1178",85171,NA,NA,-1
"1179",85172,16,"16",2009
"1180",85173,15,"13-15",2003
"1181",85174,17,">16",2005
"1182",86001,12,"12",1968
"1183",86002,12,"12",1981
"1184",86170,16,"16",1979
"1185",86171,12,"12",1981
"1186",86172,12,"12",1981
"1187",87001,13,"13-15",2011
"1188",87002,12,"12",1990
"1189",87003,11,"<12",1995
"1190",87004,12,"12",1991
"1191",87030,11,"<12",1990
"1192",87031,NA,NA,-1
"1193",87032,NA,NA,-1
"1194",87033,NA,NA,-1
"1195",87171,16,"16",1990
"1196",87172,12,"12",2011
"1197",87173,13,"13-15",1980
"1198",87174,13,"13-15",1990
"1199",87175,12,"12",1984
"1200",87176,NA,NA,-1
"1201",87177,10,"<12",1991
"1202",87178,12,"12",1991
"1203",87179,NA,NA,-1
"1204",87180,NA,NA,-1
"1205",88001,10,"<12",2009
"1206",88002,12,"12",2009
"1207",88003,16,"16",2009
"1208",88004,11,"<12",2001
"1209",88005,13,"13-15",2011
"1210",88030,13,"13-15",2011
"1211",88031,16,"16",2011
"1212",88032,17,">16",2011
"1213",88033,17,">16",2011
"1214",88034,10,"<12",2001
"1215",88035,12,"12",2011
"1216",88036,12,"12",2011
"1217",88037,NA,NA,-1
"1218",88038,NA,NA,-1
"1219",88039,NA,NA,-1
"1220",88040,NA,NA,-1
"1221",88041,NA,NA,-1
"1222",88042,NA,NA,-1
"1223",88170,14,"13-15",2003
"1224",88171,14,"13-15",2003
"1225",88172,12,"12",1990
"1226",88173,12,"12",1993
"1227",88174,14,"13-15",2003
"1228",88175,NA,NA,-1
"1229",88176,NA,NA,-1
"1230",88177,12,"12",1992
"1231",88178,12,"12",2001
"1232",88179,14,"13-15",2001
"1233",88180,14,"13-15",2001
"1234",88181,11,"<12",2001
"1235",88182,NA,NA,-1
"1236",88183,NA,NA,-1
"1237",88184,15,"13-15",2001
"1238",88185,NA,NA,-1
"1239",88186,14,"13-15",2009
"1240",88187,17,">16",2009
"1241",88188,14,"13-15",2003
"1242",88189,16,"16",2011
"1243",88190,13,"13-15",2003
"1244",88191,16,"16",2011
"1245",88192,16,"16",2007
"1246",88193,17,">16",2011
"1247",88194,16,"16",2011
"1248",88195,15,"13-15",2011
"1249",88196,NA,NA,-1
"1250",88197,NA,NA,-1
"1251",88198,NA,NA,-1
"1252",88199,NA,NA,-1
"1253",88200,NA,NA,-1
"1254",88201,NA,NA,-1
"1255",89001,12,"12",2011
"1256",89002,12,"12",2011
"1257",89003,12,"12",2011
"1258",89004,12,"12",2011
"1259",89005,12,"12",2011
"1260",89006,16,"16",2011
"1261",89030,17,">16",2011
"1262",89031,14,"13-15",2011
"1263",89032,12,"12",2011
"1264",89033,12,"12",2009
"1265",89034,16,"16",2011
"1266",89035,NA,NA,-1
"1267",89036,NA,NA,-1
"1268",89037,NA,NA,-1
"1269",89038,NA,NA,-1
"1270",89039,NA,NA,-1
"1271",89040,NA,NA,-1
"1272",89041,NA,NA,-1
"1273",89042,NA,NA,-1
"1274",89170,12,"12",2011
"1275",89171,11,"<12",2003
"1276",89172,10,"<12",1987
"1277",89173,12,"12",1987
"1278",89174,14,"13-15",2011
"1279",89175,10,"<12",1997
"1280",89176,10,"<12",1996
"1281",89177,8,"<12",1997
"1282",89178,12,"12",2003
"1283",89179,12,"12",2011
"1284",89180,14,"13-15",2003
"1285",89181,17,">16",2011
"1286",89182,15,"13-15",2007
"1287",89183,12,"12",2011
"1288",89184,12,"12",2009
"1289",89185,14,"13-15",2011
"1290",89186,13,"13-15",2011
"1291",89187,NA,NA,-1
"1292",89188,NA,NA,-1
"1293",89189,NA,NA,-1
"1294",90001,16,"16",2011
"1295",90002,12,"12",2011
"1296",90003,16,"16",2011
"1297",90004,16,"16",2011
"1298",90030,14,"13-15",2011
"1299",90031,11,"<12",2011
"1300",90032,NA,NA,-1
"1301",90170,14,"13-15",2011
"1302",90171,14,"13-15",2011
"1303",90172,12,"12",2011
"1304",90173,16,"16",2011
"1305",91001,17,">16",1997
"1306",91002,17,">16",1996
"1307",91003,14,"13-15",2007
"1308",91030,17,">16",2007
"1309",91031,NA,NA,-1
"1310",91032,NA,NA,-1
"1311",91033,NA,NA,-1
"1312",91170,13,"13-15",2007
"1313",91171,16,"16",2007
"1314",92001,17,">16",1987
"1315",92002,16,"16",1987
"1316",92003,16,"16",2011
"1317",92004,14,"13-15",1987
"1318",92030,NA,NA,-1
"1319",92031,NA,NA,-1
"1320",92170,16,"16",1990
"1321",92171,16,"16",2011
"1322",93001,NA,NA,-1
"1323",93002,NA,NA,-1
"1324",93003,12,"12",1968
"1325",93004,7,"<12",1968
"1326",94001,8,"<12",1986
"1327",94002,12,"12",1994
"1328",94170,NA,NA,-1
"1329",95001,7,"<12",1968
"1330",95002,8,"<12",1968
"1331",96001,11,"<12",2005
"1332",96002,14,"13-15",2011
"1333",96003,12,"12",2011
"1334",96004,14,"13-15",1992
"1335",96005,14,"13-15",2011
"1336",96006,12,"12",2011
"1337",96030,17,">16",2011
"1338",96031,14,"13-15",2011
"1339",96032,13,"13-15",2011
"1340",96033,9,"<12",2011
"1341",96034,NA,NA,-1
"1342",96035,NA,NA,-1
"1343",96036,NA,NA,-1
"1344",96037,NA,NA,-1
"1345",96170,16,"16",2011
"1346",96171,12,"12",1985
"1347",96172,12,"12",1985
"1348",96173,13,"13-15",2011
"1349",96174,17,">16",1993
"1350",96175,14,"13-15",2007
"1351",96176,12,"12",2011
"1352",96177,NA,NA,-1
"1353",97001,10,"<12",1988
"1354",97002,8,"<12",1991
"1355",98001,16,"16",2011
"1356",99001,17,">16",2011
"1357",99030,16,"16",2011
"1358",99031,12,"12",2011
"1359",99032,10,"<12",2011
"1360",99033,NA,NA,-1
"1361",99170,16,"16",2011
"1362",99171,12,"12",2009
"1363",99172,12,"12",2005
"1364",99173,16,"16",2011
"1365",99174,NA,NA,-1
"1366",100001,14,"13-15",2011
"1367",100020,16,"16",2011
"1368",100030,15,"13-15",2009
"1369",100031,NA,NA,-1
"1370",100170,14,"13-15",2009
"1371",100171,11,"<12",2009
"1372",101001,16,"16",1982
"1373",101002,12,"12",1994
"1374",102001,16,"16",1968
"1375",102002,16,"16",1968
"1376",102030,NA,NA,-1
"1377",103001,14,"13-15",1976
"1378",103002,12,"12",1978
"1379",103003,14,"13-15",1976
"1380",103170,12,"12",1976
"1381",104001,12,"12",2011
"1382",104002,12,"12",2011
"1383",104170,9,"<12",1989
"1384",104171,14,"13-15",2009
"1385",104172,NA,NA,-1
"1386",104173,13,"13-15",1982
"1387",104174,12,"12",1989
"1388",104175,9,"<12",2011
"1389",104176,14,"13-15",1999
"1390",104177,NA,NA,-1
"1391",104178,10,"<12",2011
"1392",104179,NA,NA,-1
"1393",105001,3,"<12",1985
"1394",105002,8,"<12",1991
"1395",105003,7,"<12",1970
"1396",105004,12,"12",2011
"1397",105005,8,"<12",1993
"1398",105030,12,"12",2011
"1399",105031,13,"13-15",2011
"1400",105032,NA,NA,-1
"1401",105033,NA,NA,-1
"1402",105034,12,"12",2011
"1403",105035,11,"<12",2011
"1404",105036,11,"<12",2011
"1405",105037,12,"12",2011
"1406",105038,11,"<12",2011
"1407",105039,NA,NA,-1
"1408",105040,NA,NA,-1
"1409",105041,NA,NA,-1
"1410",105042,NA,NA,-1
"1411",105043,NA,NA,-1
"1412",105044,NA,NA,-1
"1413",105045,NA,NA,-1
"1414",105170,NA,NA,-1
"1415",105171,11,"<12",1979
"1416",105172,8,"<12",1981
"1417",105173,11,"<12",1975
"1418",105174,NA,NA,-1
"1419",105175,NA,NA,-1
"1420",105176,NA,NA,-1
"1421",105177,NA,NA,-1
"1422",105178,12,"12",1993
"1423",105179,12,"12",1997
"1424",105180,12,"12",2011
"1425",105181,NA,NA,-1
"1426",105182,12,"12",2011
"1427",105183,12,"12",2007
"1428",105184,NA,NA,-1
"1429",105185,NA,NA,-1
"1430",105186,13,"13-15",2011
"1431",105187,NA,NA,-1
"1432",105188,11,"<12",2011
"1433",105189,NA,NA,-1
"1434",105190,NA,NA,-1
"1435",105191,12,"12",2011
"1436",105192,12,"12",2011
"1437",105193,NA,NA,-1
"1438",105194,NA,NA,-1
"1439",105195,NA,NA,-1
"1440",105196,NA,NA,-1
"1441",105197,NA,NA,-1
"1442",105198,NA,NA,-1
"1443",106001,14,"13-15",2011
"1444",106002,12,"12",1994
"1445",106003,12,"12",2011
"1446",106004,14,"13-15",1980
"1447",106005,12,"12",1968
"1448",106006,14,"13-15",1990
"1449",106030,10,"<12",2011
"1450",106031,11,"<12",2011
"1451",106032,12,"12",2011
"1452",106170,14,"13-15",1980
"1453",106171,8,"<12",1995
"1454",106172,16,"16",1990
"1455",106173,14,"13-15",2011
"1456",106174,12,"12",1996
"1457",106175,14,"13-15",1995
"1458",106176,12,"12",1995
"1459",106177,11,"<12",1995
"1460",106178,NA,NA,-1
"1461",106179,14,"13-15",2011
"1462",106180,12,"12",2007
"1463",106181,12,"12",2011
"1464",106182,NA,NA,-1
"1465",106183,14,"13-15",2011
"1466",106184,NA,NA,-1
"1467",106185,NA,NA,-1
"1468",107001,10,"<12",1982
"1469",107002,9,"<12",1984
"1470",107021,NA,NA,-1
"1471",107170,NA,NA,-1
"1472",107171,11,"<12",1975
"1473",108001,4,"<12",1968
"1474",108002,4,"<12",1968
"1475",108003,12,"12",1968
"1476",108004,NA,NA,-1
"1477",108005,NA,NA,-1
"1478",109001,6,"<12",1977
"1479",110001,10,"<12",1968
"1480",110002,NA,NA,-1
"1481",110003,NA,NA,-1
"1482",111001,3,"<12",1968
"1483",111002,3,"<12",1968
"1484",111003,3,"<12",1968
"1485",111004,NA,NA,-1
"1486",111005,NA,NA,-1
"1487",112001,12,"12",1983
"1488",112002,6,"<12",1983
"1489",112003,12,"12",1984
"1490",112030,NA,NA,-1
"1491",112031,NA,NA,-1
"1492",112170,12,"12",1984
"1493",113001,17,">16",2011
"1494",113002,14,"13-15",2011
"1495",113030,17,">16",2011
"1496",113031,14,"13-15",2011
"1497",113032,NA,NA,-1
"1498",113033,NA,NA,-1
"1499",113034,NA,NA,-1
"1500",113170,3,"<12",1989
"1501",113171,12,"12",1988
"1502",113172,14,"13-15",2011
"1503",113173,NA,NA,-1
"1504",114001,16,"16",1988
"1505",114002,10,"<12",1968
"1506",114003,12,"12",2011
"1507",114021,17,">16",2011
"1508",114030,12,"12",1995
"1509",114031,16,"16",2011
"1510",114032,12,"12",2011
"1511",114033,10,"<12",2011
"1512",114034,15,"13-15",2009
"1513",114035,NA,NA,-1
"1514",114036,NA,NA,-1
"1515",114037,NA,NA,-1
"1516",114038,NA,NA,-1
"1517",114170,13,"13-15",2011
"1518",114171,12,"12",1988
"1519",114172,16,"16",1980
"1520",114173,12,"12",2011
"1521",114174,NA,NA,-1
"1522",114175,16,"16",2011
"1523",114176,10,"<12",2005
"1524",114177,16,"16",2011
"1525",114178,17,">16",2009
"1526",115001,6,"<12",1968
"1527",115002,8,"<12",1968
"1528",116001,8,"<12",1968
"1529",116002,8,"<12",1968
"1530",117001,17,">16",2009
"1531",117002,17,">16",1997
"1532",117003,17,">16",2011
"1533",117030,15,"13-15",2011
"1534",117031,10,"<12",2011
"1535",117032,NA,NA,-1
"1536",117033,NA,NA,-1
"1537",117034,NA,NA,-1
"1538",117035,NA,NA,-1
"1539",117170,17,">16",1997
"1540",117171,16,"16",2011
"1541",117172,17,">16",2011
"1542",117173,NA,NA,-1
"1543",117174,NA,NA,-1
"1544",117175,NA,NA,-1
"1545",118001,5,"<12",1968
"1546",118002,7,"<12",1977
"1547",119001,12,"12",2011
"1548",119002,12,"12",2011
"1549",119030,12,"12",2001
"1550",119031,12,"12",2011
"1551",119032,9,"<12",2011
"1552",119033,NA,NA,-1
"1553",119034,NA,NA,-1
"1554",119170,12,"12",1997
"1555",119171,12,"12",2003
"1556",119172,NA,NA,-1
"1557",120001,9,"<12",1968
"1558",120002,8,"<12",1968
"1559",121001,16,"16",1999
"1560",121002,13,"13-15",1999
"1561",121003,14,"13-15",2001
"1562",121004,17,">16",2011
"1563",121005,17,">16",1994
"1564",121006,16,"16",2011
"1565",121007,17,">16",2011
"1566",121030,17,">16",2011
"1567",121031,NA,NA,-1
"1568",121032,13,"13-15",2011
"1569",121033,13,"13-15",2011
"1570",121034,12,"12",2007
"1571",121035,NA,NA,-1
"1572",121036,12,"12",2009
"1573",121037,12,"12",2011
"1574",121038,NA,NA,-1
"1575",121039,NA,NA,-1
"1576",121040,NA,NA,-1
"1577",121041,NA,NA,-1
"1578",121042,NA,NA,-1
"1579",121170,17,">16",2011
"1580",121171,17,">16",2011
"1581",121172,13,"13-15",1994
"1582",121173,16,"16",2011
"1583",121174,12,"12",2011
"1584",121175,16,"16",2011
"1585",121176,12,"12",2011
"1586",121177,NA,NA,-1
"1587",121178,NA,NA,-1
"1588",121179,NA,NA,-1
"1589",121180,NA,NA,-1
"1590",121181,NA,NA,-1
"1591",122001,14,"13-15",2007
"1592",122002,12,"12",1981
"1593",122003,15,"13-15",2009
"1594",122004,14,"13-15",2011
"1595",122030,9,"<12",1984
"1596",122031,NA,NA,-1
"1597",122032,12,"12",1993
"1598",122033,14,"13-15",2011
"1599",122034,11,"<12",2011
"1600",122035,NA,NA,-1
"1601",122036,11,"<12",2011
"1602",122037,NA,NA,-1
"1603",122038,NA,NA,-1
"1604",122039,NA,NA,-1
"1605",122040,NA,NA,-1
"1606",122041,NA,NA,-1
"1607",122042,NA,NA,-1
"1608",122043,NA,NA,-1
"1609",122170,15,"13-15",2007
"1610",122171,12,"12",2009
"1611",122172,NA,NA,-1
"1612",122173,17,">16",2011
"1613",122174,14,"13-15",2011
"1614",122175,16,"16",2011
"1615",122176,12,"12",2011
"1616",123001,12,"12",1999
"1617",123002,12,"12",2001
"1618",124001,8,"<12",1968
"1619",124002,12,"12",1968
"1620",125001,12,"12",1986
"1621",125002,8,"<12",1994
"1622",126001,12,"12",1996
"1623",126002,12,"12",1994
"1624",126003,12,"12",2011
"1625",126030,12,"12",2011
"1626",126170,12,"12",1980
"1627",126171,NA,NA,-1
"1628",126172,12,"12",1986
"1629",126173,NA,NA,-1
"1630",126174,13,"13-15",1994
"1631",126175,12,"12",1992
"1632",126176,11,"<12",1995
"1633",126177,12,"12",2011
"1634",126178,NA,NA,-1
"1635",126179,12,"12",1995
"1636",126180,12,"12",1995
"1637",127001,12,"12",2001
"1638",127002,12,"12",1994
"1639",127003,15,"13-15",2011
"1640",127004,12,"12",2011
"1641",127030,15,"13-15",2011
"1642",127031,16,"16",2011
"1643",127032,12,"12",2011
"1644",127033,17,">16",2011
"1645",127034,14,"13-15",2011
"1646",127035,NA,NA,-1
"1647",127036,NA,NA,-1
"1648",127037,NA,NA,-1
"1649",127038,NA,NA,-1
"1650",127039,NA,NA,-1
"1651",127040,NA,NA,-1
"1652",127041,NA,NA,-1
"1653",127170,12,"12",2011
"1654",127171,16,"16",2011
"1655",127172,14,"13-15",2011
"1656",127173,16,"16",2001
"1657",127174,16,"16",2011
"1658",127175,14,"13-15",2011
"1659",127176,17,">16",2011
"1660",128001,16,"16",2011
"1661",128002,15,"13-15",2011
"1662",128003,12,"12",2011
"1663",128004,15,"13-15",2011
"1664",128005,12,"12",2011
"1665",128006,16,"16",2011
"1666",128030,15,"13-15",2011
"1667",128031,13,"13-15",2011
"1668",128032,NA,NA,-1
"1669",128033,NA,NA,-1
"1670",128170,12,"12",1985
"1671",128171,12,"12",1988
"1672",128172,16,"16",2011
"1673",128173,17,">16",1994
"1674",128174,12,"12",2011
"1675",128175,17,">16",2011
"1676",129001,3,"<12",1968
"1677",129002,5,"<12",1995
"1678",129003,8,"<12",1999
"1679",129004,8,"<12",2009
"1680",129005,9,"<12",2009
"1681",129006,8,"<12",2007
"1682",129007,12,"12",2007
"1683",129008,8,"<12",1999
"1684",129030,10,"<12",1990
"1685",129031,11,"<12",2011
"1686",129032,9,"<12",2009
"1687",129033,12,"12",1993
"1688",129034,9,"<12",1993
"1689",129035,11,"<12",2011
"1690",129036,11,"<12",2001
"1691",129037,11,"<12",1993
"1692",129038,11,"<12",2009
"1693",129039,11,"<12",2011
"1694",129040,NA,NA,-1
"1695",129041,10,"<12",2011
"1696",129042,NA,NA,-1
"1697",129043,NA,NA,-1
"1698",129044,NA,NA,-1
"1699",129045,NA,NA,-1
"1700",129046,NA,NA,-1
"1701",129047,NA,NA,-1
"1702",129048,NA,NA,-1
"1703",129049,NA,NA,-1
"1704",129050,NA,NA,-1
"1705",129051,NA,NA,-1
"1706",129052,NA,NA,-1
"1707",129053,NA,NA,-1
"1708",129170,8,"<12",2011
"1709",129171,2,"<12",1992
"1710",129172,10,"<12",1983
"1711",129173,12,"12",1981
"1712",129174,8,"<12",1981
"1713",129175,14,"13-15",1985
"1714",129176,9,"<12",1984
"1715",129177,12,"12",1984
"1716",129178,NA,NA,-1
"1717",129179,NA,NA,-1
"1718",129180,12,"12",1985
"1719",129181,NA,NA,-1
"1720",129182,NA,NA,-1
"1721",129183,NA,NA,-1
"1722",129184,NA,NA,-1
"1723",129185,NA,NA,-1
"1724",129186,9,"<12",1992
"1725",129187,14,"13-15",1995
"1726",129188,NA,NA,-1
"1727",129189,NA,NA,-1
"1728",129190,NA,NA,-1
"1729",129191,NA,NA,-1
"1730",129192,NA,NA,-1
"1731",129193,12,"12",1993
"1732",129194,12,"12",1994
"1733",129195,12,"12",1996
"1734",129196,8,"<12",2011
"1735",129197,12,"12",2011
"1736",129199,15,"13-15",2003
"1737",129200,NA,NA,-1
"1738",129201,12,"12",1996
"1739",129202,11,"<12",2011
"1740",129203,9,"<12",2007
"1741",129204,12,"12",2003
"1742",129205,12,"12",2003
"1743",129206,12,"12",2011
"1744",129207,7,"<12",2009
"1745",129208,13,"13-15",2009
"1746",129209,12,"12",2011
"1747",129210,NA,NA,-1
"1748",129211,NA,NA,-1
"1749",130001,8,"<12",1968
"1750",131001,4,"<12",1999
"1751",131002,10,"<12",2011
"1752",131003,12,"12",1994
"1753",131030,11,"<12",2011
"1754",131170,12,"12",1988
"1755",131171,NA,NA,-1
"1756",131172,12,"12",1994
"1757",131173,NA,NA,-1
"1758",132001,16,"16",1968
"1759",132002,12,"12",1968
"1760",132003,NA,NA,-1
"1761",132170,NA,NA,-1
"1762",132171,NA,NA,-1
"1763",133001,12,"12",2011
"1764",133002,12,"12",2011
"1765",133003,15,"13-15",1996
"1766",133004,14,"13-15",2011
"1767",133005,NA,NA,-1
"1768",133030,NA,NA,-1
"1769",133031,NA,NA,-1
"1770",133032,NA,NA,-1
"1771",133170,NA,NA,-1
"1772",133171,12,"12",1996
"1773",133172,NA,NA,-1
"1774",133173,NA,NA,-1
"1775",133174,13,"13-15",2011
"1776",133175,12,"12",2011
"1777",133176,12,"12",2009
"1778",133177,NA,NA,-1
"1779",133178,14,"13-15",2011
"1780",133179,12,"12",2007
"1781",133180,12,"12",2011
"1782",133181,NA,NA,-1
"1783",133182,NA,NA,-1
"1784",133183,NA,NA,-1
"1785",133184,NA,NA,-1
"1786",133185,NA,NA,-1
"1787",133186,NA,NA,-1
"1788",134001,16,"16",2011
"1789",134002,16,"16",2011
"1790",134003,17,">16",2005
"1791",134030,NA,NA,-1
"1792",134031,NA,NA,-1
"1793",134032,NA,NA,-1
"1794",134170,15,"13-15",1997
"1795",134171,14,"13-15",2005
"1796",134172,12,"12",2005
"1797",135001,10,"<12",1968
"1798",135002,8,"<12",1968
"1799",136001,8,"<12",1977
"1800",136002,10,"<12",1983
"1801",137001,2,"<12",1980
"1802",137002,11,"<12",1987
"1803",137170,NA,NA,-1
"1804",137171,NA,NA,-1
"1805",137172,NA,NA,-1
"1806",137173,NA,NA,-1
"1807",138001,15,"13-15",2009
"1808",138002,10,"<12",2011
"1809",138030,14,"13-15",2011
"1810",138031,12,"12",2011
"1811",138032,12,"12",2011
"1812",138033,10,"<12",2011
"1813",138034,NA,NA,-1
"1814",138035,NA,NA,-1
"1815",138036,NA,NA,-1
"1816",138170,NA,NA,-1
"1817",138171,12,"12",1991
"1818",138172,12,"12",1993
"1819",138173,12,"12",1994
"1820",138174,14,"13-15",2009
"1821",138175,NA,NA,-1
"1822",138176,NA,NA,-1
"1823",138177,NA,NA,-1
"1824",138178,NA,NA,-1
